,Date,Location,Reduction_in_supply_delivered,Running_total,Location_running_total
0,2011-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,1467760.0,2.0
1,2011-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,724501.0,-5.0
2,2011-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-1177091.0,-14.0
3,2011-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-2892649.0,-12.0
4,2011-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-9870315.0,-14.0
5,2011-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-8830409.0,-12.0
6,2011-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-7546292.0,-10.0
7,2011-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-8122823.0,-15.0
8,2011-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-7491920.0,-22.0
9,2012-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-7450651.0,-24.0
10,2012-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-5006279.0,-17.0
11,2012-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-5959741.0,-21.0
12,2012-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-6995476.0,-17.0
13,2012-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-6241300.0,-15.0
14,2012-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-7144727.0,-14.0
15,2012-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-8980057.0,-13.0
16,2012-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-10408754.0,-11.0
17,2012-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-9777577.0,-10.0
18,2013-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-14212774.0,-9.0
19,2013-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-13232876.0,-18.0
20,2013-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-11421930.0,-21.0
21,2013-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-10680904.0,-25.0
22,2013-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-10424288.0,-27.0
23,2013-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-12473588.0,-30.0
24,2013-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-11624438.0,-32.0
25,2013-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-10019264.0,-33.0
26,2014-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-10478062.0,-36.0
27,2014-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-10200885.0,-39.0
28,2014-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-9381809.0,-45.0
29,2014-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-8239328.0,-46.0
30,2014-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-14097995.0,-49.0
31,2014-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-15060779.0,-52.0
32,2014-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-18496269.0,-62.0
33,2014-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-18568927.0,-58.0
34,2014-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-19557204.0,-55.0
35,2014-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-20596839.0,-57.0
36,2015-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-19563071.0,-51.0
37,2015-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-17762121.0,-44.0
38,2015-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],13.0,-16616579.0,-31.0
39,2015-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],9.0,-20637378.0,-22.0
40,2015-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-28230653.0,-19.0
41,2015-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-26156260.0,-26.0
42,2015-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-29130798.0,-34.0
43,2015-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-14.0,-29351108.0,-48.0
44,2015-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-31158836.0,-54.0
45,2016-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-28725993.0,-48.0
46,2016-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-27638820.0,-41.0
47,2016-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-28465085.0,-38.0
48,2016-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-25822509.0,-42.0
49,2016-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-27437222.0,-40.0
50,2016-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-30074890.0,-42.0
51,2016-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-14.0,-29701637.0,-56.0
52,2016-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-12.0,-31868303.0,-68.0
53,2016-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-32873415.0,-76.0
54,2017-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-34704728.0,-84.0
55,2017-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-38503525.0,-87.0
56,2017-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-16.0,-43567460.0,-103.0
57,2017-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-47730080.0,-110.0
58,2017-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-43603498.0,-112.0
59,2017-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-40331696.0,-109.0
60,2017-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-38028426.0,-110.0
61,2017-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-41031559.0,-107.0
62,2017-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-40514338.0,-100.0
63,2017-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-43389563.0,-98.0
64,2018-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-44171787.0,-106.0
65,2018-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-42548713.0,-104.0
66,2018-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-42067882.0,-107.0
67,2018-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-44036119.0,-108.0
68,2018-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-42198820.0,-113.0
69,2018-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-39636976.0,-116.0
70,2018-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-39636127.0,-120.0
71,2018-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-39624367.0,-124.0
72,2018-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-38432620.0,-126.0
73,2018-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-38636700.0,-128.0
74,2019-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-38141435.0,-129.0
75,2019-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-38038647.0,-142.0
76,2019-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-40343899.0,-151.0
77,2019-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-47339758.0,-153.0
78,2019-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-47587141.0,-150.0
79,2019-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-47555878.0,-156.0
80,2019-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-46146672.0,-155.0
81,2019-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-46911708.0,-156.0
82,2019-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-47540918.0,-152.0
83,2019-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-46806946.0,-158.0
84,2019-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-46386848.0,-163.0
85,2020-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-44735491.0,-169.0
86,2020-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-44498396.0,-173.0
87,2020-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-45624860.0,-180.0
88,2020-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-42562818.0,-184.0
89,2020-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-45386372.0,-190.0
90,2020-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-45186140.0,-193.0
91,2020-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-12.0,-47812788.0,-205.0
92,2020-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-48136435.0,-199.0
93,2020-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-48579186.0,-195.0
94,2020-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-47910106.0,-190.0
95,2021-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-44237657.0,-193.0
96,2021-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-43151917.0,-191.0
97,2021-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-36772763.0,-193.0
98,2021-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-37914066.0,-195.0
99,2021-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-46068051.0,-198.0
100,2021-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],9.0,-49884947.0,-189.0
101,2021-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-50562648.0,-186.0
102,2022-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-59652107.0,-190.0
103,2022-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-57251921.0,-189.0
104,2022-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-59607389.0,-195.0
105,2022-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-59237236.0,-204.0
106,2022-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-58939650.0,-209.0
107,2023-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-55791523.0,-214.0
108,2023-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-52801197.0,-221.0
109,2023-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-49799839.0,-223.0
110,2023-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-50948453.0,-219.0
111,2023-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-51885100.0,-221.0
112,2023-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-52139342.0,-219.0
113,2023-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-52723057.0,-214.0
114,2023-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-53372192.0,-217.0
115,2023-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-53065238.0,-215.0
116,2024-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-54347446.0,-223.0
117,2024-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-56521426.0,-225.0
118,2024-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-56513015.0,-235.0
119,2024-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-15.0,-57351240.0,-250.0
120,2024-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-60613677.0,-254.0
121,2024-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-55121309.0,-249.0
122,2024-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-52507425.0,-250.0
123,2024-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-55366123.0,-254.0
124,2024-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-54894309.0,-251.0
125,2024-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-54556611.0,-249.0
126,2024-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-55066060.0,-242.0
127,2025-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-54565085.0,-240.0
128,2025-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-54754431.0,-241.0
129,2025-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-53057074.0,-243.0
130,2025-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-49121243.0,-245.0
131,2025-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-51534771.0,-247.0
132,2025-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-56344016.0,-240.0
133,2025-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-57175540.0,-230.0
134,2025-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-58589175.0,-222.0
135,2025-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-59503602.0,-227.0
136,2025-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-60529957.0,-232.0
137,2025-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-61121011.0,-225.0
138,2026-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-64287623.0,-228.0
139,2026-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-68533320.0,-230.0
140,2026-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-70364428.0,-235.0
141,2026-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-70252732.0,-237.0
142,2026-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-68839376.0,-240.0
143,2026-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-68361734.0,-245.0
144,2026-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-68553171.0,-246.0
145,2026-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-71138828.0,-256.0
146,2026-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-73069644.0,-263.0
147,2027-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-76537863.0,-271.0
148,2027-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-82456386.0,-272.0
149,2027-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-91432852.0,-280.0
150,2027-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-97535911.0,-282.0
151,2027-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-89701223.0,-285.0
152,2027-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-85015379.0,-280.0
153,2027-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-85497225.0,-287.0
154,2027-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-84257340.0,-282.0
155,2027-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-86214647.0,-286.0
156,2027-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-89347287.0,-293.0
157,2028-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-87337831.0,-291.0
158,2028-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],12.0,-83978690.0,-279.0
159,2028-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-84303978.0,-273.0
160,2028-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-83157119.0,-274.0
161,2028-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-81045834.0,-282.0
162,2028-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-79345707.0,-284.0
163,2028-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-79467786.0,-294.0
164,2028-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-80633607.0,-303.0
165,2029-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-78803768.0,-306.0
166,2029-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-11.0,-76840584.0,-317.0
167,2029-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-72630395.0,-325.0
168,2029-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-77759294.0,-326.0
169,2029-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-80196652.0,-316.0
170,2029-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-83663631.0,-318.0
171,2029-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-82519449.0,-315.0
172,2030-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-81580742.0,-310.0
173,2030-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-83990415.0,-308.0
174,2030-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-85148066.0,-305.0
175,2030-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-88987007.0,-297.0
176,2030-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-94736841.0,-295.0
177,2030-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-92050765.0,-293.0
178,2030-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-88974865.0,-292.0
179,2030-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-88505014.0,-290.0
180,2030-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-88771075.0,-296.0
181,2030-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-87920259.0,-298.0
182,2031-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-87761159.0,-300.0
183,2031-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-82945541.0,-295.0
184,2031-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-78859238.0,-288.0
185,2031-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-80640718.0,-289.0
186,2031-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-84329741.0,-286.0
187,2031-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-85066837.0,-288.0
188,2031-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-85654332.0,-293.0
189,2032-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-85117146.0,-296.0
190,2032-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-85678000.0,-306.0
191,2032-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-87070026.0,-310.0
192,2032-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-88046513.0,-317.0
193,2032-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-90483161.0,-319.0
194,2032-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-90385001.0,-321.0
195,2032-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-94000495.0,-325.0
196,2032-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-95776497.0,-326.0
197,2032-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-96111200.0,-329.0
198,2032-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-96744149.0,-331.0
199,2033-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-94167119.0,-339.0
200,2033-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-93125030.0,-342.0
201,2033-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-96801021.0,-340.0
202,2033-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-101042375.0,-342.0
203,2033-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-102057097.0,-335.0
204,2033-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-102723720.0,-330.0
205,2033-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-103447855.0,-331.0
206,2033-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-103718521.0,-323.0
207,2034-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-101081038.0,-328.0
208,2034-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-101400001.0,-338.0
209,2034-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-103265953.0,-348.0
210,2034-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-106011343.0,-340.0
211,2034-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-115227162.0,-344.0
212,2034-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-119498697.0,-341.0
213,2034-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-120635805.0,-336.0
214,2034-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-120658925.0,-332.0
215,2034-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-120015726.0,-337.0
216,2035-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-119195134.0,-341.0
217,2035-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-119486097.0,-349.0
218,2035-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-124458403.0,-347.0
219,2035-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-128875605.0,-346.0
220,2035-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-128644682.0,-345.0
221,2035-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-127746208.0,-347.0
222,2035-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-129627392.0,-342.0
223,2035-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-129977263.0,-338.0
224,2035-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-130661328.0,-345.0
225,2035-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-129905111.0,-351.0
226,2036-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-129488780.0,-354.0
227,2036-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-130561110.0,-356.0
228,2036-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-132840767.0,-365.0
229,2036-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-134625059.0,-372.0
230,2036-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-136201619.0,-380.0
231,2036-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-139797175.0,-382.0
232,2036-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-143249541.0,-387.0
233,2036-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-145313729.0,-400.0
234,2036-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-147216438.0,-401.0
235,2036-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-148857119.0,-407.0
236,2037-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-149900012.0,-412.0
237,2037-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-152544119.0,-420.0
238,2037-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-11.0,-154547975.0,-431.0
239,2037-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-158437760.0,-444.0
240,2037-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-164762188.0,-447.0
241,2037-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-167240872.0,-449.0
242,2037-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-166627462.0,-457.0
243,2037-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-169872224.0,-454.0
244,2037-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-169593276.0,-456.0
245,2037-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-170634884.0,-461.0
246,2037-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-170140661.0,-456.0
247,2038-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-170018977.0,-451.0
248,2038-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-168167508.0,-441.0
249,2038-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-168664973.0,-443.0
250,2038-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-168367086.0,-442.0
251,2038-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-168668281.0,-438.0
252,2038-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-168556807.0,-432.0
253,2038-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-169679637.0,-430.0
254,2038-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-169734980.0,-431.0
255,2038-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-170134707.0,-434.0
256,2039-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-168733393.0,-430.0
257,2039-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-176638483.0,-432.0
258,2039-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-179193980.0,-430.0
259,2039-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-176549341.0,-420.0
260,2039-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-179231686.0,-421.0
261,2039-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],14.0,-179343253.0,-407.0
262,2039-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-178265136.0,-405.0
263,2040-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-176474987.0,-398.0
264,2040-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-175901401.0,-393.0
265,2040-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],11.0,-173872306.0,-382.0
266,2040-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-177231096.0,-379.0
267,2040-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-176799707.0,-377.0
268,2040-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-175190496.0,-376.0
269,2040-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-174896037.0,-382.0
