,Date,Location,Reduction_in_electricity_demand,Running_total,Location_running_total
10553,2021-09-01,Elec_CAP[GwH],-1.0,-45.0,-1.0
10554,2021-11-01,Elec_CAP[GwH],4.0,-102.0,3.0
10555,2021-12-01,Elec_CAP[GwH],-3.0,-102.0,0.0
10556,2022-05-01,Elec_CAP[GwH],-2.0,-106.0,-2.0
10557,2022-09-01,Elec_CAP[GwH],-2.0,-91.0,-4.0
10558,2022-10-01,Elec_CAP[GwH],-2.0,-91.0,-6.0
10559,2022-11-01,Elec_CAP[GwH],-3.0,-3.0,-9.0
10560,2023-03-01,Elec_CAP[GwH],3.0,-10.0,-6.0
10561,2023-06-01,Elec_CAP[GwH],5.0,-6.0,-1.0
10562,2023-10-01,Elec_CAP[GwH],-1.0,7.0,-2.0
10563,2023-11-01,Elec_CAP[GwH],-2.0,-3.0,-4.0
10564,2023-12-01,Elec_CAP[GwH],12.0,4.0,8.0
10565,2024-02-01,Elec_CAP[GwH],-1.0,12.0,7.0
10566,2024-03-01,Elec_CAP[GwH],-8.0,5.0,-1.0
10567,2024-06-01,Elec_CAP[GwH],1.0,0.0,0.0
10568,2024-07-01,Elec_CAP[GwH],1.0,-3.0,1.0
10569,2024-09-01,Elec_CAP[GwH],-4.0,8.0,-3.0
10570,2024-10-01,Elec_CAP[GwH],-8.0,9.0,-11.0
10571,2024-12-01,Elec_CAP[GwH],-2.0,19.0,-13.0
10572,2025-01-01,Elec_CAP[GwH],-11.0,7.0,-24.0
10573,2025-02-01,Elec_CAP[GwH],1.0,8.0,-23.0
10574,2025-03-01,Elec_CAP[GwH],1.0,8.0,-22.0
10575,2025-05-01,Elec_CAP[GwH],-2.0,22.0,-24.0
10576,2025-06-01,Elec_CAP[GwH],1.0,19.0,-23.0
10577,2025-07-01,Elec_CAP[GwH],1.0,10.0,-22.0
10578,2025-09-01,Elec_CAP[GwH],459.0,485.0,437.0
10579,2025-10-01,Elec_CAP[GwH],2.0,438.0,439.0
10580,2025-11-01,Elec_CAP[GwH],-5.0,410.0,434.0
10581,2025-12-01,Elec_CAP[GwH],2.0,369.0,436.0
10582,2026-01-01,Elec_CAP[GwH],3.0,368.0,439.0
10583,2026-04-01,Elec_CAP[GwH],-3.0,339.0,436.0
10584,2026-05-01,Elec_CAP[GwH],-6.0,329.0,430.0
10585,2026-06-01,Elec_CAP[GwH],-7.0,329.0,423.0
10586,2026-07-01,Elec_CAP[GwH],-7.0,313.0,416.0
10587,2026-08-01,Elec_CAP[GwH],-3.0,320.0,413.0
10588,2026-09-01,Elec_CAP[GwH],-4.0,348.0,409.0
10589,2026-10-01,Elec_CAP[GwH],-6.0,366.0,403.0
10590,2026-12-01,Elec_CAP[GwH],-2.0,391.0,401.0
10591,2027-03-01,Elec_CAP[GwH],-1.0,468.0,400.0
10592,2027-05-01,Elec_CAP[GwH],-19.0,449.0,381.0
10593,2027-06-01,Elec_CAP[GwH],-454.0,9.0,-73.0
10594,2027-07-01,Elec_CAP[GwH],-412.0,-407.0,-485.0
10595,2027-08-01,Elec_CAP[GwH],-21.0,-419.0,-506.0
10596,2027-09-01,Elec_CAP[GwH],-14.0,-400.0,-520.0
10597,2027-10-01,Elec_CAP[GwH],-4.0,-383.0,-524.0
10598,2027-11-01,Elec_CAP[GwH],-6.0,-387.0,-530.0
10599,2028-01-01,Elec_CAP[GwH],44.0,-345.0,-486.0
10600,2028-02-01,Elec_CAP[GwH],55.0,-290.0,-431.0
10601,2028-03-01,Elec_CAP[GwH],584.0,294.0,153.0
10602,2028-04-01,Elec_CAP[GwH],704.0,997.0,857.0
10603,2028-05-01,Elec_CAP[GwH],303.0,1299.0,1160.0
10604,2028-06-01,Elec_CAP[GwH],-42.0,1259.0,1118.0
10605,2028-07-01,Elec_CAP[GwH],-14.0,1233.0,1104.0
10606,2028-08-01,Elec_CAP[GwH],-9.0,1242.0,1095.0
10607,2028-09-01,Elec_CAP[GwH],-2.0,1291.0,1093.0
10608,2028-10-01,Elec_CAP[GwH],-20.0,1293.0,1073.0
10609,2028-11-01,Elec_CAP[GwH],-5.0,1293.0,1068.0
10610,2028-12-01,Elec_CAP[GwH],-1.0,1293.0,1067.0
10611,2029-01-01,Elec_CAP[GwH],-39.0,1254.0,1028.0
10612,2029-02-01,Elec_CAP[GwH],-59.0,1207.0,969.0
10613,2029-03-01,Elec_CAP[GwH],-40.0,1223.0,929.0
10614,2029-04-01,Elec_CAP[GwH],-36.0,1189.0,893.0
10615,2029-05-01,Elec_CAP[GwH],-59.0,1131.0,834.0
10616,2029-06-01,Elec_CAP[GwH],-13.0,1112.0,821.0
10617,2029-07-01,Elec_CAP[GwH],-375.0,732.0,446.0
10618,2029-08-01,Elec_CAP[GwH],-32.0,723.0,414.0
10619,2029-09-01,Elec_CAP[GwH],-5.0,764.0,409.0
10620,2029-10-01,Elec_CAP[GwH],-8.0,779.0,401.0
10621,2029-11-01,Elec_CAP[GwH],-3.0,774.0,398.0
10622,2029-12-01,Elec_CAP[GwH],-4.0,773.0,394.0
10623,2030-01-01,Elec_CAP[GwH],32.0,804.0,426.0
10624,2030-02-01,Elec_CAP[GwH],-4.0,800.0,422.0
10625,2030-05-01,Elec_CAP[GwH],-5.0,801.0,417.0
10626,2030-06-01,Elec_CAP[GwH],-10.0,787.0,407.0
10627,2030-07-01,Elec_CAP[GwH],10.0,783.0,417.0
10628,2030-08-01,Elec_CAP[GwH],-2.0,772.0,415.0
10629,2030-09-01,Elec_CAP[GwH],-4.0,722.0,411.0
10630,2030-10-01,Elec_CAP[GwH],8.0,693.0,419.0
10631,2030-11-01,Elec_CAP[GwH],-3.0,657.0,416.0
10632,2031-01-01,Elec_CAP[GwH],-3.0,648.0,413.0
10633,2031-02-01,Elec_CAP[GwH],1.0,650.0,414.0
10634,2031-03-01,Elec_CAP[GwH],-2.0,649.0,412.0
10635,2031-04-01,Elec_CAP[GwH],-2.0,649.0,410.0
10636,2031-05-01,Elec_CAP[GwH],-4.0,669.0,406.0
10637,2031-06-01,Elec_CAP[GwH],-4.0,660.0,402.0
10638,2031-07-01,Elec_CAP[GwH],2.0,649.0,404.0
10639,2031-08-01,Elec_CAP[GwH],-9.0,633.0,395.0
10640,2031-09-01,Elec_CAP[GwH],-241.0,403.0,154.0
10641,2031-10-01,Elec_CAP[GwH],-45.0,381.0,109.0
10642,2032-03-01,Elec_CAP[GwH],229.0,728.0,338.0
10643,2032-04-01,Elec_CAP[GwH],4.0,737.0,342.0
10644,2032-05-01,Elec_CAP[GwH],-3.0,727.0,339.0
10645,2032-06-01,Elec_CAP[GwH],9.0,731.0,348.0
10646,2032-07-01,Elec_CAP[GwH],-2.0,707.0,346.0
10647,2032-08-01,Elec_CAP[GwH],-5.0,696.0,341.0
10648,2032-09-01,Elec_CAP[GwH],4.0,672.0,345.0
10649,2032-10-01,Elec_CAP[GwH],-2.0,657.0,343.0
10650,2032-12-01,Elec_CAP[GwH],1.0,669.0,344.0
10651,2033-01-01,Elec_CAP[GwH],-4.0,664.0,340.0
10652,2033-02-01,Elec_CAP[GwH],2.0,672.0,342.0
10653,2033-04-01,Elec_CAP[GwH],-2.0,673.0,340.0
10654,2033-05-01,Elec_CAP[GwH],-4.0,681.0,336.0
10655,2033-06-01,Elec_CAP[GwH],-3.0,676.0,333.0
10656,2033-07-01,Elec_CAP[GwH],-3.0,671.0,330.0
10657,2033-09-01,Elec_CAP[GwH],-2.0,710.0,328.0
10658,2033-10-01,Elec_CAP[GwH],4.0,766.0,332.0
10659,2033-11-01,Elec_CAP[GwH],-3.0,795.0,329.0
10660,2033-12-01,Elec_CAP[GwH],4.0,803.0,333.0
10661,2034-01-01,Elec_CAP[GwH],1.0,808.0,334.0
10662,2034-03-01,Elec_CAP[GwH],-2.0,813.0,332.0
10663,2034-05-01,Elec_CAP[GwH],3.0,817.0,335.0
10664,2034-06-01,Elec_CAP[GwH],5.0,837.0,340.0
10665,2034-07-01,Elec_CAP[GwH],-6.0,810.0,334.0
10666,2034-10-01,Elec_CAP[GwH],10.0,1041.0,344.0
10667,2034-11-01,Elec_CAP[GwH],3.0,1124.0,347.0
10668,2034-12-01,Elec_CAP[GwH],1.0,1156.0,348.0
10669,2035-01-01,Elec_CAP[GwH],3.0,1165.0,351.0
10670,2035-03-01,Elec_CAP[GwH],-3.0,1180.0,348.0
10671,2035-04-01,Elec_CAP[GwH],-8.0,1207.0,340.0
10672,2035-05-01,Elec_CAP[GwH],-4.0,1191.0,336.0
10673,2035-06-01,Elec_CAP[GwH],-4.0,1184.0,332.0
10674,2035-07-01,Elec_CAP[GwH],-4.0,1170.0,328.0
10675,2035-08-01,Elec_CAP[GwH],-4.0,1205.0,324.0
10676,2035-10-01,Elec_CAP[GwH],36.0,1373.0,360.0
10677,2035-11-01,Elec_CAP[GwH],-5.0,1397.0,355.0
10678,2035-12-01,Elec_CAP[GwH],-5.0,1405.0,350.0
10679,2036-02-01,Elec_CAP[GwH],3.0,1431.0,353.0
10680,2036-05-01,Elec_CAP[GwH],-3.0,1449.0,350.0
10681,2036-06-01,Elec_CAP[GwH],-2.0,1442.0,348.0
10682,2036-08-01,Elec_CAP[GwH],18.0,1604.0,366.0
10683,2036-11-01,Elec_CAP[GwH],-3.0,1722.0,363.0
10684,2036-12-01,Elec_CAP[GwH],-4.0,1686.0,359.0
10685,2037-01-01,Elec_CAP[GwH],28.0,1742.0,387.0
10686,2037-02-01,Elec_CAP[GwH],-3.0,1744.0,384.0
10687,2037-04-01,Elec_CAP[GwH],-9.0,1747.0,375.0
10688,2037-05-01,Elec_CAP[GwH],-12.0,1731.0,363.0
10689,2037-06-01,Elec_CAP[GwH],-12.0,1715.0,351.0
10690,2037-07-01,Elec_CAP[GwH],-2.0,1690.0,349.0
10691,2037-08-01,Elec_CAP[GwH],-2.0,1703.0,347.0
10692,2037-09-01,Elec_CAP[GwH],-11.0,1784.0,336.0
10693,2037-10-01,Elec_CAP[GwH],-24.0,1838.0,312.0
10694,2037-11-01,Elec_CAP[GwH],-6.0,1907.0,306.0
10695,2037-12-01,Elec_CAP[GwH],-8.0,1951.0,298.0
10696,2038-01-01,Elec_CAP[GwH],-3.0,1994.0,295.0
10697,2038-05-01,Elec_CAP[GwH],-5.0,2020.0,290.0
10698,2038-06-01,Elec_CAP[GwH],-4.0,1957.0,286.0
10699,2038-07-01,Elec_CAP[GwH],-2.0,1736.0,284.0
10700,2038-09-01,Elec_CAP[GwH],-1.0,1931.0,283.0
10701,2038-10-01,Elec_CAP[GwH],-29.0,1939.0,254.0
10702,2038-11-01,Elec_CAP[GwH],19.0,1922.0,273.0
10703,2038-12-01,Elec_CAP[GwH],21.0,1952.0,294.0
10704,2039-01-01,Elec_CAP[GwH],14.0,2007.0,308.0
10705,2039-02-01,Elec_CAP[GwH],9.0,2024.0,317.0
10706,2039-03-01,Elec_CAP[GwH],4.0,2033.0,321.0
10707,2039-04-01,Elec_CAP[GwH],3.0,2040.0,324.0
10708,2039-05-01,Elec_CAP[GwH],-1.0,2053.0,323.0
10709,2039-06-01,Elec_CAP[GwH],-2.0,2035.0,321.0
10710,2039-07-01,Elec_CAP[GwH],-4.0,2024.0,317.0
10711,2039-08-01,Elec_CAP[GwH],-9.0,2064.0,308.0
10712,2039-09-01,Elec_CAP[GwH],-14.0,2116.0,294.0
10713,2039-10-01,Elec_CAP[GwH],-3.0,2086.0,291.0
10714,2039-11-01,Elec_CAP[GwH],-7.0,2037.0,284.0
10715,2040-01-01,Elec_CAP[GwH],-2.0,2073.0,282.0
10716,2040-02-01,Elec_CAP[GwH],-10.0,2075.0,272.0
10717,2040-04-01,Elec_CAP[GwH],3.0,2066.0,275.0
10718,2040-08-01,Elec_CAP[GwH],-16.0,2118.0,259.0
10719,2040-09-01,Elec_CAP[GwH],6.0,2255.0,265.0
10720,2040-10-01,Elec_CAP[GwH],-8.0,2305.0,257.0
10721,2040-11-01,Elec_CAP[GwH],-4.0,2293.0,253.0
10722,2040-12-01,Elec_CAP[GwH],-8.0,2310.0,245.0
10723,2041-01-01,Elec_CAP[GwH],-2.0,2314.0,243.0
10724,2041-02-01,Elec_CAP[GwH],-574.0,1750.0,-331.0
10725,2041-03-01,Elec_CAP[GwH],-2.0,1757.0,-333.0
10726,2041-04-01,Elec_CAP[GwH],737.0,2467.0,404.0
10727,2041-05-01,Elec_CAP[GwH],-7.0,2459.0,397.0
10728,2041-07-01,Elec_CAP[GwH],-1.0,2464.0,396.0
10729,2041-08-01,Elec_CAP[GwH],-15.0,2514.0,381.0
10730,2041-09-01,Elec_CAP[GwH],-4.0,2668.0,377.0
10731,2041-10-01,Elec_CAP[GwH],-23.0,2691.0,354.0
10732,2041-11-01,Elec_CAP[GwH],-8.0,2723.0,346.0
10733,2041-12-01,Elec_CAP[GwH],-4.0,2778.0,342.0
10734,2042-01-01,Elec_CAP[GwH],-3.0,2822.0,339.0
10735,2042-02-01,Elec_CAP[GwH],-2.0,2852.0,337.0
10736,2042-05-01,Elec_CAP[GwH],-8.0,2910.0,329.0
10737,2042-06-01,Elec_CAP[GwH],-8.0,2830.0,321.0
10738,2042-07-01,Elec_CAP[GwH],-13.0,2800.0,308.0
10739,2042-08-01,Elec_CAP[GwH],-13.0,2861.0,295.0
10740,2042-09-01,Elec_CAP[GwH],-6.0,2765.0,289.0
10741,2042-10-01,Elec_CAP[GwH],-10.0,2694.0,279.0
10742,2042-11-01,Elec_CAP[GwH],-10.0,2650.0,269.0
10743,2042-12-01,Elec_CAP[GwH],1.0,2626.0,270.0
10744,2043-01-01,Elec_CAP[GwH],-15.0,2705.0,255.0
10745,2043-02-01,Elec_CAP[GwH],10.0,2729.0,265.0
10746,2043-04-01,Elec_CAP[GwH],-5.0,2747.0,260.0
10747,2043-05-01,Elec_CAP[GwH],-10.0,2781.0,250.0
10748,2043-06-01,Elec_CAP[GwH],-6.0,2748.0,244.0
10749,2043-07-01,Elec_CAP[GwH],-6.0,2733.0,238.0
10750,2043-09-01,Elec_CAP[GwH],-6.0,3084.0,232.0
10751,2043-10-01,Elec_CAP[GwH],-46.0,3123.0,186.0
10752,2043-11-01,Elec_CAP[GwH],-484.0,2752.0,-298.0
10753,2043-12-01,Elec_CAP[GwH],-519.0,2246.0,-817.0
10754,2044-01-01,Elec_CAP[GwH],-8.0,2260.0,-825.0
10755,2044-02-01,Elec_CAP[GwH],558.0,2829.0,-267.0
10756,2044-03-01,Elec_CAP[GwH],511.0,3360.0,244.0
10757,2044-04-01,Elec_CAP[GwH],-6.0,3409.0,238.0
10758,2044-05-01,Elec_CAP[GwH],-17.0,3464.0,221.0
10759,2044-06-01,Elec_CAP[GwH],-4.0,3445.0,217.0
10760,2044-07-01,Elec_CAP[GwH],-7.0,3418.0,210.0
10761,2044-08-01,Elec_CAP[GwH],-8.0,3444.0,202.0
10762,2044-09-01,Elec_CAP[GwH],2.0,3540.0,204.0
10763,2044-10-01,Elec_CAP[GwH],-5.0,3651.0,199.0
10764,2044-11-01,Elec_CAP[GwH],-24.0,3631.0,175.0
10765,2044-12-01,Elec_CAP[GwH],5.0,3706.0,180.0
10766,2045-01-01,Elec_CAP[GwH],3.0,3765.0,183.0
10767,2045-04-01,Elec_CAP[GwH],-6.0,3824.0,177.0
10768,2045-05-01,Elec_CAP[GwH],-9.0,3824.0,168.0
10769,2045-06-01,Elec_CAP[GwH],-7.0,3745.0,161.0
10770,2045-07-01,Elec_CAP[GwH],-9.0,3662.0,152.0
10771,2045-08-01,Elec_CAP[GwH],-6.0,3539.0,146.0
10772,2045-09-01,Elec_CAP[GwH],23.0,3633.0,169.0
10773,2045-10-01,Elec_CAP[GwH],-5.0,3621.0,164.0
10774,2045-11-01,Elec_CAP[GwH],-9.0,3527.0,155.0
10775,2045-12-01,Elec_CAP[GwH],-1.0,3502.0,154.0
10776,2046-01-01,Elec_CAP[GwH],-33.0,3530.0,121.0
10777,2046-02-01,Elec_CAP[GwH],-547.0,3017.0,-426.0
10778,2046-03-01,Elec_CAP[GwH],-488.0,2539.0,-914.0
10779,2046-04-01,Elec_CAP[GwH],533.0,3095.0,-381.0
10780,2046-05-01,Elec_CAP[GwH],444.0,3507.0,63.0
10781,2046-06-01,Elec_CAP[GwH],-7.0,3349.0,56.0
10782,2046-07-01,Elec_CAP[GwH],-3.0,3238.0,53.0
10783,2046-08-01,Elec_CAP[GwH],1.0,3080.0,54.0
10784,2046-09-01,Elec_CAP[GwH],-8.0,3071.0,46.0
10785,2046-10-01,Elec_CAP[GwH],-3.0,3053.0,43.0
10786,2046-11-01,Elec_CAP[GwH],-6.0,3044.0,37.0
10787,2046-12-01,Elec_CAP[GwH],-1.0,2986.0,36.0
10788,2047-04-01,Elec_CAP[GwH],2.0,3099.0,38.0
10789,2047-05-01,Elec_CAP[GwH],-16.0,3144.0,22.0
10790,2047-06-01,Elec_CAP[GwH],-7.0,3108.0,15.0
10791,2047-07-01,Elec_CAP[GwH],-3.0,3067.0,12.0
10792,2047-08-01,Elec_CAP[GwH],-47.0,2977.0,-35.0
10793,2047-09-01,Elec_CAP[GwH],-440.0,2567.0,-475.0
10794,2047-10-01,Elec_CAP[GwH],-10.0,2583.0,-485.0
10795,2047-11-01,Elec_CAP[GwH],-24.0,2677.0,-509.0
10796,2047-12-01,Elec_CAP[GwH],15.0,2759.0,-494.0
10797,2048-04-01,Elec_CAP[GwH],-3.0,2803.0,-497.0
10798,2048-05-01,Elec_CAP[GwH],-1.0,2808.0,-498.0
10799,2048-06-01,Elec_CAP[GwH],2.0,2822.0,-496.0
10800,2048-08-01,Elec_CAP[GwH],5.0,2949.0,-491.0
10801,2048-09-01,Elec_CAP[GwH],-2.0,3027.0,-493.0
10802,2048-10-01,Elec_CAP[GwH],-2.0,3155.0,-495.0
10803,2048-11-01,Elec_CAP[GwH],12.0,3153.0,-483.0
10804,2048-12-01,Elec_CAP[GwH],39.0,3218.0,-444.0
10805,2049-01-01,Elec_CAP[GwH],1.0,3273.0,-443.0
10806,2049-02-01,Elec_CAP[GwH],-2.0,3308.0,-445.0
10807,2049-04-01,Elec_CAP[GwH],-5.0,3343.0,-450.0
10808,2049-06-01,Elec_CAP[GwH],437.0,3744.0,-13.0
10809,2049-07-01,Elec_CAP[GwH],432.0,4130.0,419.0
10810,2049-08-01,Elec_CAP[GwH],22.0,4026.0,441.0
10811,2049-09-01,Elec_CAP[GwH],-10.0,4034.0,431.0
10812,2049-10-01,Elec_CAP[GwH],-13.0,3989.0,418.0
10813,2049-11-01,Elec_CAP[GwH],-21.0,3878.0,397.0
10814,2049-12-01,Elec_CAP[GwH],-9.0,3817.0,388.0
10815,2050-01-01,Elec_CAP[GwH],-564.0,3334.0,-176.0
10816,2050-02-01,Elec_CAP[GwH],-599.0,2741.0,-775.0
10817,2050-03-01,Elec_CAP[GwH],-481.0,2269.0,-1256.0
10818,2050-04-01,Elec_CAP[GwH],2.0,2327.0,-1254.0
10819,2050-05-01,Elec_CAP[GwH],3.0,2313.0,-1251.0
10820,2050-06-01,Elec_CAP[GwH],3.0,2335.0,-1248.0
10821,2050-07-01,Elec_CAP[GwH],4.0,2249.0,-1244.0
10822,2050-08-01,Elec_CAP[GwH],45.0,2121.0,-1199.0
10823,2050-09-01,Elec_CAP[GwH],17.0,2033.0,-1182.0
10824,2050-11-01,Elec_CAP[GwH],-16.0,1827.0,-1198.0
10825,2050-12-01,Elec_CAP[GwH],17.0,1724.0,-1181.0
10826,2051-01-01,Elec_CAP[GwH],587.0,2362.0,-594.0
10827,2051-02-01,Elec_CAP[GwH],548.0,2919.0,-46.0
10828,2051-03-01,Elec_CAP[GwH],529.0,3454.0,483.0
10829,2051-04-01,Elec_CAP[GwH],-4.0,3453.0,479.0
10830,2051-05-01,Elec_CAP[GwH],-9.0,3449.0,470.0
10831,2051-08-01,Elec_CAP[GwH],-4.0,3356.0,466.0
10832,2051-09-01,Elec_CAP[GwH],-9.0,3385.0,457.0
10833,2051-10-01,Elec_CAP[GwH],-7.0,3260.0,450.0
10834,2051-11-01,Elec_CAP[GwH],-6.0,3146.0,444.0
10835,2051-12-01,Elec_CAP[GwH],-3.0,3005.0,441.0
10836,2052-01-01,Elec_CAP[GwH],4.0,3019.0,445.0
10837,2052-02-01,Elec_CAP[GwH],-5.0,3008.0,440.0
10838,2052-04-01,Elec_CAP[GwH],227.0,3200.0,667.0
10839,2052-05-01,Elec_CAP[GwH],-39.0,3170.0,628.0
10840,2052-06-01,Elec_CAP[GwH],-13.0,3154.0,615.0
10841,2052-07-01,Elec_CAP[GwH],-6.0,3149.0,609.0
10842,2052-08-01,Elec_CAP[GwH],-10.0,3315.0,599.0
10843,2052-09-01,Elec_CAP[GwH],-18.0,3378.0,581.0
10844,2052-10-01,Elec_CAP[GwH],-18.0,3421.0,563.0
10845,2052-11-01,Elec_CAP[GwH],71.0,3500.0,634.0
10846,2052-12-01,Elec_CAP[GwH],-41.0,3461.0,593.0
10847,2053-01-01,Elec_CAP[GwH],-18.0,3484.0,575.0
10848,2053-02-01,Elec_CAP[GwH],-10.0,3526.0,565.0
10849,2053-03-01,Elec_CAP[GwH],-2.0,3525.0,563.0
10850,2053-04-01,Elec_CAP[GwH],-1.0,3535.0,562.0
10851,2053-05-01,Elec_CAP[GwH],-8.0,3538.0,554.0
10852,2053-06-01,Elec_CAP[GwH],-19.0,3523.0,535.0
10853,2053-07-01,Elec_CAP[GwH],-7.0,3424.0,528.0
10854,2053-08-01,Elec_CAP[GwH],-464.0,3006.0,64.0
10855,2053-09-01,Elec_CAP[GwH],-42.0,2978.0,22.0
10856,2053-10-01,Elec_CAP[GwH],-11.0,2965.0,11.0
10857,2054-01-01,Elec_CAP[GwH],-1.0,2934.0,10.0
10858,2054-02-01,Elec_CAP[GwH],-1.0,2968.0,9.0
10859,2054-03-01,Elec_CAP[GwH],-10.0,2965.0,-1.0
10860,2054-04-01,Elec_CAP[GwH],-2.0,2977.0,-3.0
10861,2054-05-01,Elec_CAP[GwH],9.0,2957.0,6.0
10862,2054-07-01,Elec_CAP[GwH],29.0,2996.0,35.0
10863,2054-08-01,Elec_CAP[GwH],39.0,2910.0,74.0
10864,2054-09-01,Elec_CAP[GwH],406.0,3278.0,480.0
10865,2054-10-01,Elec_CAP[GwH],399.0,3591.0,879.0
10866,2054-11-01,Elec_CAP[GwH],-445.0,3091.0,434.0
10867,2054-12-01,Elec_CAP[GwH],-531.0,2466.0,-97.0
10868,2055-01-01,Elec_CAP[GwH],-23.0,2534.0,-120.0
10869,2055-02-01,Elec_CAP[GwH],-34.0,2522.0,-154.0
10870,2055-03-01,Elec_CAP[GwH],-1.0,2531.0,-155.0
10871,2055-04-01,Elec_CAP[GwH],26.0,2522.0,-129.0
10872,2055-05-01,Elec_CAP[GwH],2.0,2480.0,-127.0
10873,2055-06-01,Elec_CAP[GwH],-3.0,2392.0,-130.0
10874,2055-07-01,Elec_CAP[GwH],-4.0,2320.0,-134.0
10875,2055-08-01,Elec_CAP[GwH],-6.0,2315.0,-140.0
10876,2055-09-01,Elec_CAP[GwH],5.0,2270.0,-135.0
10877,2055-10-01,Elec_CAP[GwH],-4.0,2220.0,-139.0
10878,2055-11-01,Elec_CAP[GwH],-5.0,2180.0,-144.0
10879,2055-12-01,Elec_CAP[GwH],11.0,2188.0,-133.0
10880,2056-01-01,Elec_CAP[GwH],-10.0,2232.0,-143.0
10881,2056-03-01,Elec_CAP[GwH],-4.0,2252.0,-147.0
10882,2056-04-01,Elec_CAP[GwH],-7.0,2253.0,-154.0
10883,2056-05-01,Elec_CAP[GwH],-8.0,2264.0,-162.0
10884,2056-06-01,Elec_CAP[GwH],-2.0,2259.0,-164.0
10885,2056-07-01,Elec_CAP[GwH],6.0,2267.0,-158.0
10886,2056-08-01,Elec_CAP[GwH],6.0,2265.0,-152.0
10887,2056-09-01,Elec_CAP[GwH],14.0,2225.0,-138.0
10888,2056-10-01,Elec_CAP[GwH],7.0,2169.0,-131.0
10889,2056-11-01,Elec_CAP[GwH],443.0,2526.0,312.0
10890,2056-12-01,Elec_CAP[GwH],519.0,3016.0,831.0
10891,2057-01-01,Elec_CAP[GwH],19.0,3018.0,850.0
10892,2057-02-01,Elec_CAP[GwH],-544.0,2482.0,306.0
10893,2057-03-01,Elec_CAP[GwH],-580.0,1931.0,-274.0
10894,2057-04-01,Elec_CAP[GwH],3.0,1943.0,-271.0
10895,2057-05-01,Elec_CAP[GwH],-2.0,1963.0,-273.0
10896,2057-06-01,Elec_CAP[GwH],-2.0,1968.0,-275.0
10897,2057-08-01,Elec_CAP[GwH],2.0,1916.0,-273.0
10898,2057-09-01,Elec_CAP[GwH],-4.0,1955.0,-277.0
10899,2057-10-01,Elec_CAP[GwH],6.0,1954.0,-271.0
10900,2057-11-01,Elec_CAP[GwH],7.0,1920.0,-264.0
10901,2057-12-01,Elec_CAP[GwH],-4.0,1907.0,-268.0
10902,2058-01-01,Elec_CAP[GwH],-1.0,1922.0,-269.0
10903,2058-02-01,Elec_CAP[GwH],3.0,1957.0,-266.0
10904,2058-03-01,Elec_CAP[GwH],-1.0,2030.0,-267.0
10905,2058-04-01,Elec_CAP[GwH],-5.0,2052.0,-272.0
10906,2058-05-01,Elec_CAP[GwH],-546.0,1482.0,-818.0
10907,2058-06-01,Elec_CAP[GwH],41.0,1515.0,-777.0
10908,2058-07-01,Elec_CAP[GwH],12.0,1479.0,-765.0
10909,2058-08-01,Elec_CAP[GwH],18.0,1390.0,-747.0
10910,2058-09-01,Elec_CAP[GwH],15.0,1338.0,-732.0
10911,2058-10-01,Elec_CAP[GwH],21.0,1313.0,-711.0
10912,2058-11-01,Elec_CAP[GwH],15.0,1291.0,-696.0
10913,2058-12-01,Elec_CAP[GwH],10.0,1292.0,-686.0
10914,2059-01-01,Elec_CAP[GwH],10.0,1389.0,-676.0
10915,2059-02-01,Elec_CAP[GwH],585.0,1978.0,-91.0
10916,2059-03-01,Elec_CAP[GwH],461.0,2472.0,370.0
10917,2059-04-01,Elec_CAP[GwH],20.0,2507.0,390.0
10918,2059-05-01,Elec_CAP[GwH],-9.0,2510.0,381.0
10919,2059-06-01,Elec_CAP[GwH],-9.0,2675.0,372.0
10920,2059-07-01,Elec_CAP[GwH],-3.0,2597.0,369.0
10921,2059-08-01,Elec_CAP[GwH],-15.0,2464.0,354.0
10922,2059-09-01,Elec_CAP[GwH],5.0,2401.0,359.0
10923,2059-10-01,Elec_CAP[GwH],-14.0,2362.0,345.0
10924,2059-11-01,Elec_CAP[GwH],-449.0,1874.0,-104.0
10925,2059-12-01,Elec_CAP[GwH],-477.0,1420.0,-581.0
10926,2060-01-01,Elec_CAP[GwH],-605.0,822.0,-1186.0
10927,2060-02-01,Elec_CAP[GwH],-7.0,819.0,-1193.0
10928,2060-03-01,Elec_CAP[GwH],-3.0,824.0,-1196.0
10929,2060-04-01,Elec_CAP[GwH],-1.0,824.0,-1197.0
10930,2060-05-01,Elec_CAP[GwH],-7.0,861.0,-1204.0
10931,2060-06-01,Elec_CAP[GwH],4.0,861.0,-1200.0
10932,2060-07-01,Elec_CAP[GwH],3.0,789.0,-1197.0
10933,2060-08-01,Elec_CAP[GwH],26.0,770.0,-1171.0
10934,2060-09-01,Elec_CAP[GwH],601.0,1355.0,-570.0
10935,2060-10-01,Elec_CAP[GwH],590.0,1897.0,20.0
10936,2060-11-01,Elec_CAP[GwH],29.0,1793.0,49.0
10937,2060-12-01,Elec_CAP[GwH],14.0,1733.0,63.0
10938,2061-01-01,Elec_CAP[GwH],-1.0,1738.0,62.0
10939,2061-04-01,Elec_CAP[GwH],-4.0,1811.0,58.0
10940,2061-05-01,Elec_CAP[GwH],-17.0,1801.0,41.0
10941,2061-06-01,Elec_CAP[GwH],-9.0,1793.0,32.0
