,Date,Location,Reduction_in_electricity_demand,Running_total,Location_running_total
13373,2023-12-01,Elec_CAP[GwH],2.0,-82.0,2.0
13374,2024-06-01,Elec_CAP[GwH],-4.0,-67.0,-2.0
13375,2024-07-01,Elec_CAP[GwH],-1.0,-57.0,-3.0
13376,2024-08-01,Elec_CAP[GwH],-1.0,-48.0,-4.0
13377,2024-10-01,Elec_CAP[GwH],5.0,-24.0,1.0
13378,2024-12-01,Elec_CAP[GwH],-3.0,-27.0,-2.0
13379,2025-05-01,Elec_CAP[GwH],3.0,-14.0,1.0
13380,2025-07-01,Elec_CAP[GwH],8.0,4.0,9.0
13381,2025-09-01,Elec_CAP[GwH],-494.0,290.0,-485.0
13382,2025-10-01,Elec_CAP[GwH],-252.0,561.0,-737.0
13383,2025-11-01,Elec_CAP[GwH],-310.0,306.0,-1047.0
13384,2025-12-01,Elec_CAP[GwH],-168.0,199.0,-1215.0
13385,2026-01-01,Elec_CAP[GwH],-323.0,-56.0,-1538.0
13386,2026-02-01,Elec_CAP[GwH],-87.0,29.0,-1625.0
13387,2026-03-01,Elec_CAP[GwH],-149.0,-71.0,-1774.0
13388,2026-04-01,Elec_CAP[GwH],214.0,182.0,-1560.0
13389,2026-05-01,Elec_CAP[GwH],19.0,181.0,-1541.0
13390,2026-10-01,Elec_CAP[GwH],12.0,648.0,-1529.0
13391,2026-11-01,Elec_CAP[GwH],3.0,681.0,-1526.0
13392,2026-12-01,Elec_CAP[GwH],1.0,689.0,-1525.0
13393,2027-01-01,Elec_CAP[GwH],16.0,700.0,-1509.0
13394,2027-02-01,Elec_CAP[GwH],9.0,694.0,-1500.0
13395,2027-04-01,Elec_CAP[GwH],2.0,-239.0,-1498.0
13396,2027-05-01,Elec_CAP[GwH],97.0,-788.0,-1401.0
13397,2027-06-01,Elec_CAP[GwH],12.0,-807.0,-1389.0
13398,2027-09-01,Elec_CAP[GwH],27.0,-88.0,-1362.0
13399,2027-10-01,Elec_CAP[GwH],19.0,199.0,-1343.0
13400,2027-12-01,Elec_CAP[GwH],4.0,652.0,-1339.0
13401,2028-01-01,Elec_CAP[GwH],12.0,789.0,-1327.0
13402,2028-02-01,Elec_CAP[GwH],11.0,819.0,-1316.0
13403,2028-03-01,Elec_CAP[GwH],1.0,832.0,-1315.0
13404,2028-04-01,Elec_CAP[GwH],28.0,873.0,-1287.0
13405,2028-05-01,Elec_CAP[GwH],14.0,937.0,-1273.0
13406,2028-12-01,Elec_CAP[GwH],8.0,2606.0,-1265.0
13407,2029-01-01,Elec_CAP[GwH],4.0,2754.0,-1261.0
13408,2029-02-01,Elec_CAP[GwH],-4.0,2866.0,-1265.0
13409,2029-03-01,Elec_CAP[GwH],-5.0,2984.0,-1270.0
13410,2029-04-01,Elec_CAP[GwH],-3.0,3152.0,-1273.0
13411,2029-05-01,Elec_CAP[GwH],-6.0,3329.0,-1279.0
13412,2029-10-01,Elec_CAP[GwH],41.0,4795.0,-1238.0
13413,2029-12-01,Elec_CAP[GwH],1.0,4871.0,-1237.0
13414,2030-01-01,Elec_CAP[GwH],6.0,5074.0,-1231.0
13415,2030-05-01,Elec_CAP[GwH],7.0,5341.0,-1224.0
13416,2030-06-01,Elec_CAP[GwH],392.0,5976.0,-832.0
13417,2030-07-01,Elec_CAP[GwH],315.0,6576.0,-517.0
13418,2030-08-01,Elec_CAP[GwH],387.0,7226.0,-130.0
13419,2030-09-01,Elec_CAP[GwH],405.0,8105.0,275.0
13420,2030-10-01,Elec_CAP[GwH],82.0,8482.0,357.0
13421,2030-11-01,Elec_CAP[GwH],173.0,8745.0,530.0
13422,2030-12-01,Elec_CAP[GwH],203.0,9076.0,733.0
13423,2031-01-01,Elec_CAP[GwH],-248.0,9006.0,485.0
13424,2031-02-01,Elec_CAP[GwH],-142.0,8909.0,343.0
13425,2031-03-01,Elec_CAP[GwH],-3.0,8945.0,340.0
13426,2031-04-01,Elec_CAP[GwH],-2.0,8957.0,338.0
13427,2031-05-01,Elec_CAP[GwH],3.0,9000.0,341.0
13428,2031-09-01,Elec_CAP[GwH],-8.0,9706.0,333.0
13429,2031-10-01,Elec_CAP[GwH],-1.0,10020.0,332.0
13430,2031-11-01,Elec_CAP[GwH],40.0,10152.0,372.0
13431,2031-12-01,Elec_CAP[GwH],28.0,10305.0,400.0
13432,2032-02-01,Elec_CAP[GwH],-96.0,10302.0,304.0
13433,2032-03-01,Elec_CAP[GwH],-98.0,9390.0,206.0
13434,2032-04-01,Elec_CAP[GwH],-104.0,8419.0,102.0
13435,2032-05-01,Elec_CAP[GwH],-106.0,7732.0,-4.0
13436,2032-09-01,Elec_CAP[GwH],5.0,8945.0,1.0
13437,2032-10-01,Elec_CAP[GwH],3.0,9529.0,4.0
13438,2032-12-01,Elec_CAP[GwH],1.0,10046.0,5.0
13439,2033-12-01,Elec_CAP[GwH],1.0,14366.0,6.0
13440,2034-02-01,Elec_CAP[GwH],-1.0,14855.0,5.0
13441,2034-03-01,Elec_CAP[GwH],2.0,15112.0,7.0
13442,2034-12-01,Elec_CAP[GwH],2.0,20792.0,9.0
13443,2035-02-01,Elec_CAP[GwH],269.0,21969.0,278.0
13444,2035-03-01,Elec_CAP[GwH],102.0,22197.0,380.0
13445,2035-04-01,Elec_CAP[GwH],172.0,22517.0,552.0
13446,2035-10-01,Elec_CAP[GwH],-1.0,27311.0,551.0
13447,2036-01-01,Elec_CAP[GwH],2.0,29179.0,553.0
13448,2036-02-01,Elec_CAP[GwH],2.0,29543.0,555.0
13449,2036-04-01,Elec_CAP[GwH],-3.0,30225.0,552.0
13450,2036-05-01,Elec_CAP[GwH],3.0,30599.0,555.0
13451,2036-06-01,Elec_CAP[GwH],-38.0,31198.0,517.0
13452,2036-09-01,Elec_CAP[GwH],28.0,33262.0,545.0
13453,2036-10-01,Elec_CAP[GwH],-8.0,33831.0,537.0
13454,2036-12-01,Elec_CAP[GwH],-2.0,34335.0,535.0
13455,2037-01-01,Elec_CAP[GwH],-11.0,34569.0,524.0
13456,2037-04-01,Elec_CAP[GwH],-3.0,35335.0,521.0
13457,2037-05-01,Elec_CAP[GwH],-3.0,35484.0,518.0
13458,2037-06-01,Elec_CAP[GwH],-8.0,35853.0,510.0
13459,2037-07-01,Elec_CAP[GwH],-5.0,36227.0,505.0
13460,2037-08-01,Elec_CAP[GwH],1.0,36649.0,506.0
13461,2037-09-01,Elec_CAP[GwH],-5.0,37100.0,501.0
13462,2037-10-01,Elec_CAP[GwH],-7.0,37758.0,494.0
13463,2037-11-01,Elec_CAP[GwH],1.0,37927.0,495.0
13464,2037-12-01,Elec_CAP[GwH],-3.0,38112.0,492.0
13465,2038-01-01,Elec_CAP[GwH],10.0,38326.0,502.0
13466,2038-02-01,Elec_CAP[GwH],-2.0,38443.0,500.0
13467,2038-03-01,Elec_CAP[GwH],-2.0,38587.0,498.0
13468,2038-04-01,Elec_CAP[GwH],-3.0,38733.0,495.0
13469,2038-06-01,Elec_CAP[GwH],-18.0,39123.0,477.0
13470,2038-07-01,Elec_CAP[GwH],5.0,39613.0,482.0
13471,2038-08-01,Elec_CAP[GwH],5.0,40243.0,487.0
13472,2038-10-01,Elec_CAP[GwH],-2.0,41387.0,485.0
13473,2038-11-01,Elec_CAP[GwH],-2.0,41792.0,483.0
13474,2039-01-01,Elec_CAP[GwH],-2.0,42241.0,481.0
13475,2039-02-01,Elec_CAP[GwH],-1.0,42383.0,480.0
13476,2039-03-01,Elec_CAP[GwH],-3.0,42586.0,477.0
13477,2039-05-01,Elec_CAP[GwH],-2.0,42951.0,475.0
13478,2039-06-01,Elec_CAP[GwH],-332.0,42749.0,143.0
13479,2039-07-01,Elec_CAP[GwH],-288.0,42835.0,-145.0
13480,2039-12-01,Elec_CAP[GwH],85.0,45027.0,-60.0
13481,2040-01-01,Elec_CAP[GwH],109.0,45348.0,49.0
13482,2040-04-01,Elec_CAP[GwH],2.0,45571.0,51.0
13483,2040-05-01,Elec_CAP[GwH],3.0,45723.0,54.0
13484,2040-10-01,Elec_CAP[GwH],222.0,48457.0,276.0
13485,2040-11-01,Elec_CAP[GwH],-46.0,48669.0,230.0
13486,2040-12-01,Elec_CAP[GwH],-20.0,49106.0,210.0
13487,2041-01-01,Elec_CAP[GwH],-4.0,49258.0,206.0
13488,2041-02-01,Elec_CAP[GwH],-7.0,49297.0,199.0
13489,2041-05-01,Elec_CAP[GwH],2.0,49539.0,201.0
13490,2041-07-01,Elec_CAP[GwH],-6.0,50274.0,195.0
13491,2041-08-01,Elec_CAP[GwH],-4.0,50863.0,191.0
13492,2041-09-01,Elec_CAP[GwH],-546.0,50795.0,-355.0
13493,2041-11-01,Elec_CAP[GwH],47.0,51724.0,-308.0
13494,2041-12-01,Elec_CAP[GwH],262.0,52298.0,-46.0
13495,2042-01-01,Elec_CAP[GwH],49.0,52491.0,3.0
13496,2042-05-01,Elec_CAP[GwH],3.0,52768.0,6.0
13497,2042-12-01,Elec_CAP[GwH],-6.0,55465.0,0.0
13498,2043-01-01,Elec_CAP[GwH],8.0,55609.0,8.0
13499,2043-02-01,Elec_CAP[GwH],-3.0,55734.0,5.0
13500,2043-06-01,Elec_CAP[GwH],1.0,56693.0,6.0
13501,2043-07-01,Elec_CAP[GwH],1.0,57116.0,7.0
13502,2043-08-01,Elec_CAP[GwH],8.0,57555.0,15.0
13503,2043-09-01,Elec_CAP[GwH],4.0,58019.0,19.0
13504,2043-11-01,Elec_CAP[GwH],-1.0,58680.0,18.0
13505,2044-02-01,Elec_CAP[GwH],1.0,59074.0,19.0
13506,2044-03-01,Elec_CAP[GwH],1.0,59164.0,20.0
13507,2044-08-01,Elec_CAP[GwH],-1.0,60273.0,19.0
13508,2044-11-01,Elec_CAP[GwH],-3.0,61128.0,16.0
13509,2045-06-01,Elec_CAP[GwH],5.0,60733.0,21.0
13510,2045-07-01,Elec_CAP[GwH],5.0,60983.0,26.0
13511,2045-08-01,Elec_CAP[GwH],-5.0,61233.0,21.0
13512,2045-09-01,Elec_CAP[GwH],4.0,61537.0,25.0
13513,2045-10-01,Elec_CAP[GwH],-1.0,61756.0,24.0
13514,2045-11-01,Elec_CAP[GwH],-3.0,62005.0,21.0
13515,2045-12-01,Elec_CAP[GwH],-2.0,62120.0,19.0
13516,2046-01-01,Elec_CAP[GwH],4.0,62201.0,23.0
13517,2046-02-01,Elec_CAP[GwH],3.0,62240.0,26.0
13518,2046-03-01,Elec_CAP[GwH],-1.0,62190.0,25.0
13519,2046-04-01,Elec_CAP[GwH],1.0,62240.0,26.0
13520,2046-06-01,Elec_CAP[GwH],-3.0,62419.0,23.0
13521,2046-07-01,Elec_CAP[GwH],-8.0,62757.0,15.0
13522,2046-08-01,Elec_CAP[GwH],-5.0,63225.0,10.0
13523,2046-10-01,Elec_CAP[GwH],-2.0,64153.0,8.0
13524,2046-12-01,Elec_CAP[GwH],2.0,64590.0,10.0
13525,2047-04-01,Elec_CAP[GwH],-3.0,64743.0,7.0
13526,2047-05-01,Elec_CAP[GwH],3.0,64879.0,10.0
13527,2047-06-01,Elec_CAP[GwH],-6.0,64943.0,4.0
13528,2047-07-01,Elec_CAP[GwH],-2.0,65082.0,2.0
13529,2047-08-01,Elec_CAP[GwH],-4.0,65387.0,-2.0
13530,2047-09-01,Elec_CAP[GwH],2.0,65931.0,0.0
13531,2047-11-01,Elec_CAP[GwH],-4.0,66818.0,-4.0
13532,2048-05-01,Elec_CAP[GwH],-142.0,65730.0,-146.0
13533,2048-09-01,Elec_CAP[GwH],19.0,67489.0,-127.0
13534,2048-12-01,Elec_CAP[GwH],-118.0,68530.0,-245.0
13535,2049-01-01,Elec_CAP[GwH],-4.0,68586.0,-249.0
13536,2049-05-01,Elec_CAP[GwH],-4.0,68758.0,-253.0
13537,2049-10-01,Elec_CAP[GwH],2.0,71371.0,-251.0
13538,2050-01-01,Elec_CAP[GwH],164.0,72427.0,-87.0
13539,2050-02-01,Elec_CAP[GwH],-3.0,72652.0,-90.0
13540,2050-03-01,Elec_CAP[GwH],-4.0,72677.0,-94.0
13541,2050-04-01,Elec_CAP[GwH],-13.0,71851.0,-107.0
13542,2050-05-01,Elec_CAP[GwH],195.0,72161.0,88.0
13543,2050-09-01,Elec_CAP[GwH],12.0,74506.0,100.0
13544,2050-10-01,Elec_CAP[GwH],-5.0,75170.0,95.0
13545,2051-02-01,Elec_CAP[GwH],245.0,76214.0,340.0
13546,2051-03-01,Elec_CAP[GwH],-5.0,76341.0,335.0
13547,2051-09-01,Elec_CAP[GwH],3.0,78921.0,338.0
13548,2052-01-01,Elec_CAP[GwH],-5.0,80346.0,333.0
13549,2052-03-01,Elec_CAP[GwH],-42.0,80529.0,291.0
13550,2052-04-01,Elec_CAP[GwH],-8.0,80295.0,283.0
13551,2053-03-01,Elec_CAP[GwH],-2.0,84390.0,281.0
13552,2054-01-01,Elec_CAP[GwH],18.0,88012.0,299.0
13553,2054-09-01,Elec_CAP[GwH],-2.0,90821.0,297.0
13554,2054-10-01,Elec_CAP[GwH],-1.0,91307.0,296.0
13555,2054-12-01,Elec_CAP[GwH],-15.0,92087.0,281.0
13556,2055-01-01,Elec_CAP[GwH],3.0,92214.0,284.0
13557,2055-03-01,Elec_CAP[GwH],-3.0,92289.0,281.0
13558,2055-04-01,Elec_CAP[GwH],4.0,92294.0,285.0
13559,2055-05-01,Elec_CAP[GwH],2.0,92400.0,287.0
13560,2055-07-01,Elec_CAP[GwH],10.0,92821.0,297.0
13561,2055-08-01,Elec_CAP[GwH],-6.0,93326.0,291.0
13562,2055-09-01,Elec_CAP[GwH],8.0,93992.0,299.0
13563,2055-10-01,Elec_CAP[GwH],-2.0,94362.0,297.0
13564,2055-12-01,Elec_CAP[GwH],-1.0,94860.0,296.0
13565,2056-05-01,Elec_CAP[GwH],2.0,95414.0,298.0
13566,2056-06-01,Elec_CAP[GwH],1.0,95710.0,299.0
13567,2056-07-01,Elec_CAP[GwH],4.0,96302.0,303.0
13568,2056-09-01,Elec_CAP[GwH],-2.0,97684.0,301.0
13569,2056-10-01,Elec_CAP[GwH],-5.0,98439.0,296.0
13570,2056-12-01,Elec_CAP[GwH],4.0,99150.0,300.0
13571,2057-09-01,Elec_CAP[GwH],-173.0,101508.0,127.0
13572,2057-10-01,Elec_CAP[GwH],18.0,102309.0,145.0
13573,2057-11-01,Elec_CAP[GwH],3.0,102914.0,148.0
13574,2058-06-01,Elec_CAP[GwH],-1.0,102593.0,147.0
13575,2058-08-01,Elec_CAP[GwH],-1.0,103479.0,146.0
13576,2058-10-01,Elec_CAP[GwH],-6.0,104650.0,140.0
13577,2058-11-01,Elec_CAP[GwH],-8.0,105073.0,132.0
13578,2058-12-01,Elec_CAP[GwH],-3.0,105341.0,129.0
13579,2060-03-01,Elec_CAP[GwH],5.0,110453.0,134.0
13580,2060-04-01,Elec_CAP[GwH],-1.0,109621.0,133.0
13581,2060-05-01,Elec_CAP[GwH],1.0,109681.0,134.0
13582,2060-09-01,Elec_CAP[GwH],1.0,112329.0,135.0
13583,2060-12-01,Elec_CAP[GwH],6.0,113963.0,141.0
13584,2062-01-01,Elec_CAP[GwH],-4.0,117978.0,137.0
13585,2062-04-01,Elec_CAP[GwH],3.0,116999.0,140.0
13586,2063-01-01,Elec_CAP[GwH],10.0,125480.0,150.0
13587,2063-05-01,Elec_CAP[GwH],140.0,123467.0,290.0
13588,2063-10-01,Elec_CAP[GwH],2.0,129568.0,292.0
13589,2063-11-01,Elec_CAP[GwH],2.0,130771.0,294.0
13590,2064-04-01,Elec_CAP[GwH],64.0,131359.0,358.0
13591,2064-05-01,Elec_CAP[GwH],138.0,131798.0,496.0
13592,2064-07-01,Elec_CAP[GwH],2.0,134878.0,498.0
13593,2065-01-01,Elec_CAP[GwH],409.0,145480.0,907.0
13594,2065-02-01,Elec_CAP[GwH],246.0,145932.0,1153.0
13595,2065-03-01,Elec_CAP[GwH],206.0,146071.0,1359.0
13596,2065-04-01,Elec_CAP[GwH],362.0,146797.0,1721.0
13597,2065-05-01,Elec_CAP[GwH],71.0,148291.0,1792.0
13598,2066-02-01,Elec_CAP[GwH],-209.0,164970.0,1583.0
13599,2066-03-01,Elec_CAP[GwH],-124.0,165985.0,1459.0
13600,2067-01-01,Elec_CAP[GwH],-25.0,192294.0,1434.0
13601,2067-02-01,Elec_CAP[GwH],-70.0,193090.0,1364.0
13602,2067-03-01,Elec_CAP[GwH],-1.0,193819.0,1363.0
13603,2067-04-01,Elec_CAP[GwH],-9.0,194793.0,1354.0
13604,2068-01-01,Elec_CAP[GwH],-26.0,218613.0,1328.0
13605,2068-02-01,Elec_CAP[GwH],-12.0,218672.0,1316.0
13606,2068-05-01,Elec_CAP[GwH],72.0,217864.0,1388.0
13607,2068-06-01,Elec_CAP[GwH],1.0,218389.0,1389.0
13608,2068-09-01,Elec_CAP[GwH],-27.0,225744.0,1362.0
13609,2068-10-01,Elec_CAP[GwH],-1.0,227742.0,1361.0
13610,2068-11-01,Elec_CAP[GwH],-2.0,229516.0,1359.0
13611,2069-01-01,Elec_CAP[GwH],-17.0,233055.0,1342.0
13612,2069-02-01,Elec_CAP[GwH],-2.0,233527.0,1340.0
13613,2069-03-01,Elec_CAP[GwH],-1.0,233831.0,1339.0
13614,2069-04-01,Elec_CAP[GwH],-128.0,234062.0,1211.0
13615,2069-05-01,Elec_CAP[GwH],-1.0,234712.0,1210.0
13616,2069-06-01,Elec_CAP[GwH],-1.0,236331.0,1209.0
13617,2069-10-01,Elec_CAP[GwH],-1.0,248739.0,1208.0
13618,2069-11-01,Elec_CAP[GwH],-18.0,251465.0,1190.0
13619,2069-12-01,Elec_CAP[GwH],-17.0,253264.0,1173.0
13620,2070-01-01,Elec_CAP[GwH],-16.0,254803.0,1157.0
13621,2070-08-01,Elec_CAP[GwH],1.0,270538.0,1158.0
13734,2027-04-01,Elec_CVP[GwH],-9.0,-239.0,-9.0
13735,2027-05-01,Elec_CVP[GwH],-29.0,-788.0,-38.0
13736,2032-03-01,Elec_CVP[GwH],-3.0,9390.0,-41.0
13737,2033-02-01,Elec_CVP[GwH],12.0,11355.0,-29.0
13738,2033-03-01,Elec_CVP[GwH],-2.0,11316.0,-31.0
13739,2045-02-01,Elec_CVP[GwH],9.0,61403.0,-22.0
13740,2059-04-01,Elec_CVP[GwH],-3.0,105685.0,-25.0
13741,2061-03-01,Elec_CVP[GwH],-3.0,114007.0,-28.0
13742,2062-02-01,Elec_CVP[GwH],-3.0,117999.0,-31.0
13743,2062-03-01,Elec_CVP[GwH],-3.0,117941.0,-34.0
13744,2062-04-01,Elec_CVP[GwH],-3.0,116999.0,-37.0
13745,2063-02-01,Elec_CVP[GwH],-3.0,125427.0,-40.0
13746,2063-03-01,Elec_CVP[GwH],-3.0,124629.0,-43.0
13747,2063-04-01,Elec_CVP[GwH],-2.0,123801.0,-45.0
13748,2064-02-01,Elec_CVP[GwH],-3.0,132958.0,-48.0
13749,2064-03-01,Elec_CVP[GwH],-3.0,132035.0,-51.0
13750,2068-02-01,Elec_CVP[GwH],27.0,218672.0,-24.0
13751,2068-03-01,Elec_CVP[GwH],-3.0,218457.0,-27.0
13752,2068-04-01,Elec_CVP[GwH],-3.0,217951.0,-30.0
13622,2025-10-01,Elec_Central Utah Project[GwH],5.0,561.0,5.0
13623,2025-06-01,Elec_Colo Aqueduct[GwH],3.0,-9.0,3.0
13624,2025-12-01,Elec_Colo Aqueduct[GwH],-49.0,199.0,-46.0
13625,2026-01-01,Elec_Colo Aqueduct[GwH],-64.0,-56.0,-110.0
13626,2026-02-01,Elec_Colo Aqueduct[GwH],-232.0,29.0,-342.0
13627,2026-04-01,Elec_Colo Aqueduct[GwH],15.0,182.0,-327.0
13628,2026-12-01,Elec_Colo Aqueduct[GwH],11.0,689.0,-316.0
13629,2027-01-01,Elec_Colo Aqueduct[GwH],2.0,700.0,-314.0
13630,2027-02-01,Elec_Colo Aqueduct[GwH],2.0,694.0,-312.0
13631,2027-03-01,Elec_Colo Aqueduct[GwH],2.0,701.0,-310.0
13632,2027-04-01,Elec_Colo Aqueduct[GwH],2.0,-239.0,-308.0
13633,2027-05-01,Elec_Colo Aqueduct[GwH],2.0,-788.0,-306.0
13634,2027-06-01,Elec_Colo Aqueduct[GwH],2.0,-807.0,-304.0
13635,2027-07-01,Elec_Colo Aqueduct[GwH],7.0,-715.0,-297.0
13636,2027-09-01,Elec_Colo Aqueduct[GwH],8.0,-88.0,-289.0
13637,2027-10-01,Elec_Colo Aqueduct[GwH],30.0,199.0,-259.0
13638,2027-11-01,Elec_Colo Aqueduct[GwH],6.0,575.0,-253.0
13639,2027-12-01,Elec_Colo Aqueduct[GwH],2.0,652.0,-251.0
13640,2028-01-01,Elec_Colo Aqueduct[GwH],2.0,789.0,-249.0
13641,2028-02-01,Elec_Colo Aqueduct[GwH],2.0,819.0,-247.0
13642,2028-03-01,Elec_Colo Aqueduct[GwH],2.0,832.0,-245.0
13643,2028-04-01,Elec_Colo Aqueduct[GwH],3.0,873.0,-242.0
13644,2028-12-01,Elec_Colo Aqueduct[GwH],19.0,2606.0,-223.0
13645,2029-01-01,Elec_Colo Aqueduct[GwH],32.0,2754.0,-191.0
13646,2029-03-01,Elec_Colo Aqueduct[GwH],3.0,2984.0,-188.0
13647,2030-03-01,Elec_Colo Aqueduct[GwH],2.0,5164.0,-186.0
13648,2030-04-01,Elec_Colo Aqueduct[GwH],2.0,5178.0,-184.0
13649,2030-11-01,Elec_Colo Aqueduct[GwH],15.0,8745.0,-169.0
13650,2030-12-01,Elec_Colo Aqueduct[GwH],57.0,9076.0,-112.0
13651,2031-01-01,Elec_Colo Aqueduct[GwH],1.0,9006.0,-111.0
13652,2031-03-01,Elec_Colo Aqueduct[GwH],-9.0,8945.0,-120.0
13653,2031-05-01,Elec_Colo Aqueduct[GwH],10.0,9000.0,-110.0
13654,2031-12-01,Elec_Colo Aqueduct[GwH],21.0,10305.0,-89.0
13655,2032-05-01,Elec_Colo Aqueduct[GwH],-122.0,7732.0,-211.0
13656,2032-10-01,Elec_Colo Aqueduct[GwH],89.0,9529.0,-122.0
13657,2032-11-01,Elec_Colo Aqueduct[GwH],59.0,9968.0,-63.0
13658,2032-12-01,Elec_Colo Aqueduct[GwH],4.0,10046.0,-59.0
13659,2033-01-01,Elec_Colo Aqueduct[GwH],-131.0,11341.0,-190.0
13660,2033-02-01,Elec_Colo Aqueduct[GwH],4.0,11355.0,-186.0
13661,2033-03-01,Elec_Colo Aqueduct[GwH],4.0,11316.0,-182.0
13662,2033-04-01,Elec_Colo Aqueduct[GwH],4.0,10410.0,-178.0
13663,2033-05-01,Elec_Colo Aqueduct[GwH],4.0,10449.0,-174.0
13664,2033-11-01,Elec_Colo Aqueduct[GwH],7.0,13844.0,-167.0
13665,2033-12-01,Elec_Colo Aqueduct[GwH],50.0,14366.0,-117.0
13666,2034-01-01,Elec_Colo Aqueduct[GwH],33.0,14671.0,-84.0
13667,2034-02-01,Elec_Colo Aqueduct[GwH],2.0,14855.0,-82.0
13668,2034-03-01,Elec_Colo Aqueduct[GwH],28.0,15112.0,-54.0
13669,2034-04-01,Elec_Colo Aqueduct[GwH],6.0,15568.0,-48.0
13670,2035-05-01,Elec_Colo Aqueduct[GwH],6.0,22920.0,-42.0
13671,2036-04-01,Elec_Colo Aqueduct[GwH],24.0,30225.0,-18.0
13672,2037-01-01,Elec_Colo Aqueduct[GwH],-53.0,34569.0,-71.0
13673,2037-02-01,Elec_Colo Aqueduct[GwH],8.0,35013.0,-63.0
13674,2037-03-01,Elec_Colo Aqueduct[GwH],39.0,35178.0,-24.0
13675,2037-04-01,Elec_Colo Aqueduct[GwH],19.0,35335.0,-5.0
13676,2038-01-01,Elec_Colo Aqueduct[GwH],16.0,38326.0,11.0
13677,2038-10-01,Elec_Colo Aqueduct[GwH],19.0,41387.0,30.0
13678,2038-11-01,Elec_Colo Aqueduct[GwH],13.0,41792.0,43.0
13679,2038-12-01,Elec_Colo Aqueduct[GwH],12.0,42010.0,55.0
13680,2039-05-01,Elec_Colo Aqueduct[GwH],9.0,42951.0,64.0
13681,2040-02-01,Elec_Colo Aqueduct[GwH],127.0,45368.0,191.0
13682,2040-04-01,Elec_Colo Aqueduct[GwH],4.0,45571.0,195.0
13683,2043-03-01,Elec_Colo Aqueduct[GwH],13.0,55868.0,208.0
13684,2043-04-01,Elec_Colo Aqueduct[GwH],-7.0,55970.0,201.0
13685,2044-02-01,Elec_Colo Aqueduct[GwH],3.0,59074.0,204.0
13686,2044-03-01,Elec_Colo Aqueduct[GwH],2.0,59164.0,206.0
13687,2044-04-01,Elec_Colo Aqueduct[GwH],3.0,59244.0,209.0
13688,2045-11-01,Elec_Colo Aqueduct[GwH],2.0,62005.0,211.0
13689,2045-12-01,Elec_Colo Aqueduct[GwH],7.0,62120.0,218.0
13690,2046-05-01,Elec_Colo Aqueduct[GwH],33.0,62323.0,251.0
13691,2046-11-01,Elec_Colo Aqueduct[GwH],27.0,64443.0,278.0
13692,2046-12-01,Elec_Colo Aqueduct[GwH],26.0,64590.0,304.0
13693,2047-01-01,Elec_Colo Aqueduct[GwH],5.0,64686.0,309.0
13694,2047-05-01,Elec_Colo Aqueduct[GwH],22.0,64879.0,331.0
13695,2047-12-01,Elec_Colo Aqueduct[GwH],-2.0,67331.0,329.0
13696,2050-05-01,Elec_Colo Aqueduct[GwH],54.0,72161.0,383.0
13697,2051-02-01,Elec_Colo Aqueduct[GwH],-136.0,76214.0,247.0
13698,2051-03-01,Elec_Colo Aqueduct[GwH],6.0,76341.0,253.0
13699,2051-04-01,Elec_Colo Aqueduct[GwH],6.0,76445.0,259.0
13700,2052-02-01,Elec_Colo Aqueduct[GwH],36.0,80533.0,295.0
13701,2052-04-01,Elec_Colo Aqueduct[GwH],-115.0,80295.0,180.0
13702,2053-03-01,Elec_Colo Aqueduct[GwH],22.0,84390.0,202.0
13703,2054-03-01,Elec_Colo Aqueduct[GwH],3.0,88224.0,205.0
13704,2055-02-01,Elec_Colo Aqueduct[GwH],-5.0,92301.0,200.0
13705,2055-05-01,Elec_Colo Aqueduct[GwH],14.0,92400.0,214.0
13706,2055-12-01,Elec_Colo Aqueduct[GwH],9.0,94860.0,223.0
13707,2056-02-01,Elec_Colo Aqueduct[GwH],15.0,95100.0,238.0
13708,2056-05-01,Elec_Colo Aqueduct[GwH],10.0,95414.0,248.0
13709,2057-02-01,Elec_Colo Aqueduct[GwH],166.0,99449.0,414.0
13710,2059-02-01,Elec_Colo Aqueduct[GwH],34.0,105550.0,448.0
13711,2059-05-01,Elec_Colo Aqueduct[GwH],12.0,105694.0,460.0
13712,2060-05-01,Elec_Colo Aqueduct[GwH],4.0,109681.0,464.0
13713,2061-04-01,Elec_Colo Aqueduct[GwH],-28.0,113069.0,436.0
13714,2062-01-01,Elec_Colo Aqueduct[GwH],3.0,117978.0,439.0
13715,2062-05-01,Elec_Colo Aqueduct[GwH],-184.0,116561.0,255.0
13716,2064-01-01,Elec_Colo Aqueduct[GwH],-70.0,132992.0,185.0
13717,2064-05-01,Elec_Colo Aqueduct[GwH],110.0,131798.0,295.0
13718,2064-12-01,Elec_Colo Aqueduct[GwH],98.0,143691.0,393.0
13719,2065-01-01,Elec_Colo Aqueduct[GwH],-54.0,145480.0,339.0
13720,2065-02-01,Elec_Colo Aqueduct[GwH],19.0,145932.0,358.0
13721,2065-03-01,Elec_Colo Aqueduct[GwH],13.0,146071.0,371.0
13722,2065-04-01,Elec_Colo Aqueduct[GwH],134.0,146797.0,505.0
13723,2066-03-01,Elec_Colo Aqueduct[GwH],55.0,165985.0,560.0
13724,2067-03-01,Elec_Colo Aqueduct[GwH],6.0,193819.0,566.0
13725,2067-04-01,Elec_Colo Aqueduct[GwH],-14.0,194793.0,552.0
