,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
516,2059-05-01,Hydro_Castaic[GwH],5.0,-211.0,818.0
517,2059-06-01,Hydro_Castaic[GwH],3.0,-213.0,821.0
518,2059-07-01,Hydro_Castaic[GwH],7.0,-248.0,828.0
519,2059-08-01,Hydro_Castaic[GwH],7.0,-258.0,835.0
520,2059-09-01,Hydro_Castaic[GwH],6.0,-256.0,841.0
521,2059-10-01,Hydro_Castaic[GwH],4.0,-275.0,845.0
522,2059-12-01,Hydro_Castaic[GwH],-4.0,-296.0,841.0
523,2060-02-01,Hydro_Castaic[GwH],1.0,-317.0,842.0
524,2060-05-01,Hydro_Castaic[GwH],5.0,-357.0,847.0
525,2060-06-01,Hydro_Castaic[GwH],8.0,-343.0,855.0
526,2060-07-01,Hydro_Castaic[GwH],5.0,-348.0,860.0
527,2060-08-01,Hydro_Castaic[GwH],5.0,-363.0,865.0
528,2060-09-01,Hydro_Castaic[GwH],6.0,-372.0,871.0
529,2060-10-01,Hydro_Castaic[GwH],2.0,-384.0,873.0
530,2061-02-01,Hydro_Castaic[GwH],2.0,-411.0,875.0
531,2061-03-01,Hydro_Castaic[GwH],4.0,-420.0,879.0
532,2061-04-01,Hydro_Castaic[GwH],5.0,-429.0,884.0
533,2061-06-01,Hydro_Castaic[GwH],-5.0,-467.0,879.0
534,2061-07-01,Hydro_Castaic[GwH],5.0,-493.0,884.0
535,2061-08-01,Hydro_Castaic[GwH],7.0,-516.0,891.0
536,2061-09-01,Hydro_Castaic[GwH],5.0,-520.0,896.0
537,2061-10-01,Hydro_Castaic[GwH],-1.0,-527.0,895.0
538,2061-11-01,Hydro_Castaic[GwH],3.0,-532.0,898.0
539,2062-01-01,Hydro_Castaic[GwH],3.0,-530.0,901.0
540,2062-03-01,Hydro_Castaic[GwH],2.0,-528.0,903.0
541,2062-04-01,Hydro_Castaic[GwH],5.0,-531.0,908.0
542,2062-06-01,Hydro_Castaic[GwH],-5.0,-567.0,903.0
543,2062-07-01,Hydro_Castaic[GwH],6.0,-620.0,909.0
544,2062-08-01,Hydro_Castaic[GwH],6.0,-635.0,915.0
545,2062-09-01,Hydro_Castaic[GwH],5.0,-650.0,920.0
546,2062-10-01,Hydro_Castaic[GwH],3.0,-672.0,923.0
547,2062-11-01,Hydro_Castaic[GwH],6.0,-677.0,929.0
548,2062-12-01,Hydro_Castaic[GwH],3.0,-677.0,932.0
549,2063-03-01,Hydro_Castaic[GwH],1.0,-662.0,933.0
550,2063-06-01,Hydro_Castaic[GwH],6.0,-704.0,939.0
551,2063-07-01,Hydro_Castaic[GwH],7.0,-696.0,946.0
552,2063-08-01,Hydro_Castaic[GwH],7.0,-690.0,953.0
553,2063-09-01,Hydro_Castaic[GwH],6.0,-692.0,959.0
554,2063-10-01,Hydro_Castaic[GwH],3.0,-693.0,962.0
555,2063-11-01,Hydro_Castaic[GwH],5.0,-694.0,967.0
556,2064-06-01,Hydro_Castaic[GwH],6.0,-703.0,973.0
557,2064-07-01,Hydro_Castaic[GwH],7.0,-710.0,980.0
558,2064-08-01,Hydro_Castaic[GwH],6.0,-703.0,986.0
559,2064-09-01,Hydro_Castaic[GwH],4.0,-702.0,990.0
560,2064-10-01,Hydro_Castaic[GwH],2.0,-706.0,992.0
561,2065-05-01,Hydro_Castaic[GwH],5.0,-729.0,997.0
562,2065-06-01,Hydro_Castaic[GwH],6.0,-705.0,1003.0
563,2065-07-01,Hydro_Castaic[GwH],7.0,-679.0,1010.0
564,2065-08-01,Hydro_Castaic[GwH],8.0,-657.0,1018.0
565,2065-09-01,Hydro_Castaic[GwH],6.0,-643.0,1024.0
566,2065-10-01,Hydro_Castaic[GwH],5.0,-635.0,1029.0
567,2065-11-01,Hydro_Castaic[GwH],-3.0,-637.0,1026.0
568,2066-01-01,Hydro_Castaic[GwH],1.0,-636.0,1027.0
569,2066-02-01,Hydro_Castaic[GwH],4.0,-632.0,1031.0
570,2066-03-01,Hydro_Castaic[GwH],-4.0,-636.0,1027.0
571,2066-04-01,Hydro_Castaic[GwH],6.0,-626.0,1033.0
572,2066-05-01,Hydro_Castaic[GwH],-3.0,-628.0,1030.0
573,2066-06-01,Hydro_Castaic[GwH],4.0,-637.0,1034.0
574,2066-07-01,Hydro_Castaic[GwH],4.0,-672.0,1038.0
575,2066-08-01,Hydro_Castaic[GwH],8.0,-669.0,1046.0
576,2066-09-01,Hydro_Castaic[GwH],7.0,-677.0,1053.0
577,2066-10-01,Hydro_Castaic[GwH],3.0,-674.0,1056.0
578,2066-11-01,Hydro_Castaic[GwH],5.0,-673.0,1061.0
579,2066-12-01,Hydro_Castaic[GwH],-1.0,-674.0,1060.0
580,2067-06-01,Hydro_Castaic[GwH],6.0,-671.0,1066.0
581,2067-07-01,Hydro_Castaic[GwH],6.0,-651.0,1072.0
582,2067-08-01,Hydro_Castaic[GwH],7.0,-637.0,1079.0
583,2067-09-01,Hydro_Castaic[GwH],6.0,-631.0,1085.0
584,2067-11-01,Hydro_Castaic[GwH],3.0,-629.0,1088.0
585,2067-12-01,Hydro_Castaic[GwH],2.0,-627.0,1090.0
586,2068-05-01,Hydro_Castaic[GwH],5.0,-632.0,1095.0
587,2068-06-01,Hydro_Castaic[GwH],6.0,-616.0,1101.0
588,2068-07-01,Hydro_Castaic[GwH],7.0,-598.0,1108.0
589,2068-08-01,Hydro_Castaic[GwH],7.0,-580.0,1115.0
590,2068-09-01,Hydro_Castaic[GwH],6.0,-573.0,1121.0
591,2068-10-01,Hydro_Castaic[GwH],8.0,-563.0,1129.0
592,2068-11-01,Hydro_Castaic[GwH],7.0,-554.0,1136.0
593,2068-12-01,Hydro_Castaic[GwH],3.0,-558.0,1139.0
594,2069-01-01,Hydro_Castaic[GwH],6.0,-552.0,1145.0
595,2069-02-01,Hydro_Castaic[GwH],5.0,-546.0,1150.0
596,2069-03-01,Hydro_Castaic[GwH],4.0,-553.0,1154.0
597,2069-04-01,Hydro_Castaic[GwH],3.0,-504.0,1157.0
598,2069-05-01,Hydro_Castaic[GwH],-4.0,-455.0,1153.0
599,2069-06-01,Hydro_Castaic[GwH],-1.0,-457.0,1152.0
600,2069-07-01,Hydro_Castaic[GwH],10.0,-462.0,1162.0
601,2069-08-01,Hydro_Castaic[GwH],3.0,-462.0,1165.0
602,2069-09-01,Hydro_Castaic[GwH],-2.0,-461.0,1163.0
603,2069-10-01,Hydro_Castaic[GwH],-1.0,-458.0,1162.0
604,2069-11-01,Hydro_Castaic[GwH],3.0,-460.0,1165.0
605,2069-12-01,Hydro_Castaic[GwH],5.0,-463.0,1170.0
606,2070-01-01,Hydro_Castaic[GwH],-2.0,-465.0,1168.0
607,2070-02-01,Hydro_Castaic[GwH],3.0,-466.0,1171.0
608,2070-04-01,Hydro_Castaic[GwH],3.0,-431.0,1174.0
609,2070-07-01,Hydro_Castaic[GwH],8.0,-461.0,1182.0
610,2070-08-01,Hydro_Castaic[GwH],7.0,-470.0,1189.0
611,2070-09-01,Hydro_Castaic[GwH],4.0,-463.0,1193.0
612,2070-10-01,Hydro_Castaic[GwH],3.0,-464.0,1196.0
613,2070-11-01,Hydro_Castaic[GwH],4.0,-463.0,1200.0
614,2070-07-01,Hydro_Chief Joseph[GwH],-1.0,-461.0,-1.0
615,2070-10-01,Hydro_Chief Joseph[GwH],-1.0,-464.0,-2.0
616,2070-11-01,Hydro_Chief Joseph[GwH],-2.0,-463.0,-4.0
617,2070-12-01,Hydro_Chief Joseph[GwH],-2.0,-459.0,-6.0
618,2042-09-01,Hydro_Colgate[GwH],-6.0,467.0,-6.0
619,2054-12-01,Hydro_Colgate[GwH],1.0,270.0,-5.0
620,2068-08-01,Hydro_Colgate[GwH],4.0,-580.0,-1.0
621,2070-12-01,Hydro_Colgate[GwH],4.0,-459.0,3.0
622,2028-03-01,Hydro_Davis Dam[GwH],2.0,-235.0,2.0
623,2029-03-01,Hydro_Davis Dam[GwH],-1.0,-212.0,1.0
624,2029-04-01,Hydro_Davis Dam[GwH],-2.0,-218.0,-1.0
625,2029-05-01,Hydro_Davis Dam[GwH],-2.0,-224.0,-3.0
626,2029-06-01,Hydro_Davis Dam[GwH],-1.0,-227.0,-4.0
627,2029-07-01,Hydro_Davis Dam[GwH],-1.0,-226.0,-5.0
628,2041-03-01,Hydro_Davis Dam[GwH],16.0,580.0,11.0
629,2042-03-01,Hydro_Davis Dam[GwH],-1.0,550.0,10.0
630,2042-04-01,Hydro_Davis Dam[GwH],-1.0,554.0,9.0
631,2042-05-01,Hydro_Davis Dam[GwH],-1.0,526.0,8.0
632,2042-06-01,Hydro_Davis Dam[GwH],-1.0,514.0,7.0
633,2042-07-01,Hydro_Davis Dam[GwH],-1.0,509.0,6.0
634,2042-08-01,Hydro_Davis Dam[GwH],-1.0,486.0,5.0
635,2042-09-01,Hydro_Davis Dam[GwH],-1.0,467.0,4.0
636,2043-03-01,Hydro_Davis Dam[GwH],-1.0,428.0,3.0
637,2043-04-01,Hydro_Davis Dam[GwH],-1.0,425.0,2.0
638,2043-05-01,Hydro_Davis Dam[GwH],-1.0,414.0,1.0
639,2043-06-01,Hydro_Davis Dam[GwH],-1.0,399.0,0.0
640,2043-07-01,Hydro_Davis Dam[GwH],-1.0,433.0,-1.0
641,2044-04-01,Hydro_Davis Dam[GwH],-1.0,448.0,-2.0
642,2044-05-01,Hydro_Davis Dam[GwH],-1.0,444.0,-3.0
643,2044-06-01,Hydro_Davis Dam[GwH],-1.0,437.0,-4.0
644,2044-07-01,Hydro_Davis Dam[GwH],-1.0,442.0,-5.0
645,2044-11-01,Hydro_Davis Dam[GwH],-2.0,450.0,-7.0
646,2044-12-01,Hydro_Davis Dam[GwH],-2.0,449.0,-9.0
647,2045-01-01,Hydro_Davis Dam[GwH],-2.0,447.0,-11.0
648,2045-02-01,Hydro_Davis Dam[GwH],-2.0,443.0,-13.0
649,2045-03-01,Hydro_Davis Dam[GwH],-4.0,435.0,-17.0
650,2045-04-01,Hydro_Davis Dam[GwH],-4.0,436.0,-21.0
651,2045-05-01,Hydro_Davis Dam[GwH],-4.0,426.0,-25.0
652,2045-06-01,Hydro_Davis Dam[GwH],-4.0,443.0,-29.0
653,2045-07-01,Hydro_Davis Dam[GwH],-3.0,423.0,-32.0
654,2045-08-01,Hydro_Davis Dam[GwH],-3.0,419.0,-35.0
655,2045-09-01,Hydro_Davis Dam[GwH],-3.0,421.0,-38.0
656,2045-10-01,Hydro_Davis Dam[GwH],-2.0,403.0,-40.0
657,2045-11-01,Hydro_Davis Dam[GwH],-2.0,410.0,-42.0
658,2046-04-01,Hydro_Davis Dam[GwH],-1.0,503.0,-43.0
659,2052-03-01,Hydro_Davis Dam[GwH],-1.0,295.0,-44.0
660,2052-04-01,Hydro_Davis Dam[GwH],-1.0,294.0,-45.0
661,2052-05-01,Hydro_Davis Dam[GwH],-1.0,262.0,-46.0
662,2052-06-01,Hydro_Davis Dam[GwH],-1.0,262.0,-47.0
663,2052-07-01,Hydro_Davis Dam[GwH],-1.0,287.0,-48.0
664,2052-08-01,Hydro_Davis Dam[GwH],-1.0,284.0,-49.0
665,2052-09-01,Hydro_Davis Dam[GwH],-1.0,283.0,-50.0
666,2052-12-01,Hydro_Davis Dam[GwH],1.0,291.0,-49.0
667,2053-01-01,Hydro_Davis Dam[GwH],2.0,295.0,-47.0
668,2053-02-01,Hydro_Davis Dam[GwH],3.0,294.0,-44.0
669,2053-03-01,Hydro_Davis Dam[GwH],5.0,294.0,-39.0
670,2053-04-01,Hydro_Davis Dam[GwH],6.0,293.0,-33.0
671,2053-05-01,Hydro_Davis Dam[GwH],6.0,303.0,-27.0
672,2053-06-01,Hydro_Davis Dam[GwH],6.0,300.0,-21.0
673,2053-07-01,Hydro_Davis Dam[GwH],6.0,331.0,-15.0
674,2053-08-01,Hydro_Davis Dam[GwH],6.0,336.0,-9.0
675,2053-09-01,Hydro_Davis Dam[GwH],5.0,335.0,-4.0
676,2053-10-01,Hydro_Davis Dam[GwH],5.0,330.0,1.0
677,2053-11-01,Hydro_Davis Dam[GwH],3.0,325.0,4.0
678,2053-12-01,Hydro_Davis Dam[GwH],2.0,328.0,6.0
679,2054-01-01,Hydro_Davis Dam[GwH],1.0,320.0,7.0
680,2058-05-01,Hydro_Davis Dam[GwH],-7.0,-75.0,0.0
681,2058-06-01,Hydro_Davis Dam[GwH],-10.0,-70.0,-10.0
682,2058-07-01,Hydro_Davis Dam[GwH],-13.0,-96.0,-23.0
683,2058-08-01,Hydro_Davis Dam[GwH],-15.0,-110.0,-38.0
684,2058-09-01,Hydro_Davis Dam[GwH],-12.0,-123.0,-50.0
685,2058-10-01,Hydro_Davis Dam[GwH],-17.0,-143.0,-67.0
686,2058-11-01,Hydro_Davis Dam[GwH],-15.0,-165.0,-82.0
687,2058-12-01,Hydro_Davis Dam[GwH],-14.0,-171.0,-96.0
688,2059-01-01,Hydro_Davis Dam[GwH],-18.0,-186.0,-114.0
689,2059-02-01,Hydro_Davis Dam[GwH],-20.0,-199.0,-134.0
690,2059-03-01,Hydro_Davis Dam[GwH],-22.0,-220.0,-156.0
691,2059-04-01,Hydro_Davis Dam[GwH],-22.0,-238.0,-178.0
692,2059-05-01,Hydro_Davis Dam[GwH],-21.0,-211.0,-199.0
693,2059-06-01,Hydro_Davis Dam[GwH],-26.0,-213.0,-225.0
694,2059-07-01,Hydro_Davis Dam[GwH],-32.0,-248.0,-257.0
695,2059-08-01,Hydro_Davis Dam[GwH],-29.0,-258.0,-286.0
696,2059-09-01,Hydro_Davis Dam[GwH],-19.0,-256.0,-305.0
697,2059-10-01,Hydro_Davis Dam[GwH],-22.0,-275.0,-327.0
698,2059-11-01,Hydro_Davis Dam[GwH],-17.0,-287.0,-344.0
699,2059-12-01,Hydro_Davis Dam[GwH],-14.0,-296.0,-358.0
700,2060-01-01,Hydro_Davis Dam[GwH],-15.0,-312.0,-373.0
701,2060-02-01,Hydro_Davis Dam[GwH],-15.0,-317.0,-388.0
702,2060-03-01,Hydro_Davis Dam[GwH],-12.0,-318.0,-400.0
703,2060-04-01,Hydro_Davis Dam[GwH],-25.0,-338.0,-425.0
704,2060-05-01,Hydro_Davis Dam[GwH],-24.0,-357.0,-449.0
705,2060-06-01,Hydro_Davis Dam[GwH],-21.0,-343.0,-470.0
706,2060-07-01,Hydro_Davis Dam[GwH],-19.0,-348.0,-489.0
707,2060-08-01,Hydro_Davis Dam[GwH],-16.0,-363.0,-505.0
708,2060-09-01,Hydro_Davis Dam[GwH],-14.0,-372.0,-519.0
709,2060-10-01,Hydro_Davis Dam[GwH],-11.0,-384.0,-530.0
710,2060-11-01,Hydro_Davis Dam[GwH],-9.0,-393.0,-539.0
711,2060-12-01,Hydro_Davis Dam[GwH],-7.0,-400.0,-546.0
712,2061-01-01,Hydro_Davis Dam[GwH],-7.0,-406.0,-553.0
713,2061-02-01,Hydro_Davis Dam[GwH],-7.0,-411.0,-560.0
714,2061-03-01,Hydro_Davis Dam[GwH],-10.0,-420.0,-570.0
715,2061-04-01,Hydro_Davis Dam[GwH],-10.0,-429.0,-580.0
716,2061-05-01,Hydro_Davis Dam[GwH],-9.0,-443.0,-589.0
717,2061-06-01,Hydro_Davis Dam[GwH],-7.0,-467.0,-596.0
718,2061-07-01,Hydro_Davis Dam[GwH],-6.0,-493.0,-602.0
719,2061-08-01,Hydro_Davis Dam[GwH],-5.0,-516.0,-607.0
720,2061-09-01,Hydro_Davis Dam[GwH],-4.0,-520.0,-611.0
721,2061-10-01,Hydro_Davis Dam[GwH],-3.0,-527.0,-614.0
722,2061-11-01,Hydro_Davis Dam[GwH],-2.0,-532.0,-616.0
723,2061-12-01,Hydro_Davis Dam[GwH],-1.0,-533.0,-617.0
724,2021-06-01,Hydro_Devil Canyon[GwH],-13.0,-13.0,-13.0
725,2021-07-01,Hydro_Devil Canyon[GwH],-10.0,-23.0,-23.0
726,2021-09-01,Hydro_Devil Canyon[GwH],-14.0,-29.0,-37.0
727,2021-12-01,Hydro_Devil Canyon[GwH],2.0,-24.0,-35.0
728,2022-03-01,Hydro_Devil Canyon[GwH],21.0,8.0,-14.0
729,2022-04-01,Hydro_Devil Canyon[GwH],-8.0,-2.0,-22.0
730,2022-07-01,Hydro_Devil Canyon[GwH],-8.0,-11.0,-30.0
731,2022-10-01,Hydro_Devil Canyon[GwH],1.0,20.0,-29.0
732,2022-11-01,Hydro_Devil Canyon[GwH],1.0,21.0,-28.0
733,2023-01-01,Hydro_Devil Canyon[GwH],-3.0,16.0,-31.0
734,2023-03-01,Hydro_Devil Canyon[GwH],-5.0,15.0,-36.0
735,2023-04-01,Hydro_Devil Canyon[GwH],-33.0,-18.0,-69.0
736,2023-06-01,Hydro_Devil Canyon[GwH],12.0,-6.0,-57.0
737,2023-07-01,Hydro_Devil Canyon[GwH],-4.0,-10.0,-61.0
738,2023-08-01,Hydro_Devil Canyon[GwH],33.0,25.0,-28.0
739,2023-09-01,Hydro_Devil Canyon[GwH],2.0,25.0,-26.0
740,2023-10-01,Hydro_Devil Canyon[GwH],-1.0,24.0,-27.0
741,2024-03-01,Hydro_Devil Canyon[GwH],-20.0,9.0,-47.0
742,2024-04-01,Hydro_Devil Canyon[GwH],20.0,31.0,-27.0
743,2024-05-01,Hydro_Devil Canyon[GwH],-19.0,13.0,-46.0
744,2024-07-01,Hydro_Devil Canyon[GwH],1.0,12.0,-45.0
745,2024-10-01,Hydro_Devil Canyon[GwH],14.0,24.0,-31.0
746,2025-04-01,Hydro_Devil Canyon[GwH],23.0,35.0,-8.0
747,2025-06-01,Hydro_Devil Canyon[GwH],4.0,38.0,-4.0
748,2025-07-01,Hydro_Devil Canyon[GwH],9.0,48.0,5.0
749,2025-08-01,Hydro_Devil Canyon[GwH],-2.0,45.0,3.0
750,2025-09-01,Hydro_Devil Canyon[GwH],-10.0,35.0,-7.0
751,2026-02-01,Hydro_Devil Canyon[GwH],-32.0,-5.0,-39.0
752,2026-03-01,Hydro_Devil Canyon[GwH],-30.0,-48.0,-69.0
753,2026-05-01,Hydro_Devil Canyon[GwH],-40.0,-175.0,-109.0
754,2026-06-01,Hydro_Devil Canyon[GwH],-12.0,-189.0,-121.0
755,2026-07-01,Hydro_Devil Canyon[GwH],2.0,-245.0,-119.0
756,2026-08-01,Hydro_Devil Canyon[GwH],-9.0,-248.0,-128.0
757,2026-09-01,Hydro_Devil Canyon[GwH],4.0,-242.0,-124.0
758,2026-10-01,Hydro_Devil Canyon[GwH],4.0,-238.0,-120.0
759,2027-02-01,Hydro_Devil Canyon[GwH],11.0,-228.0,-109.0
760,2027-03-01,Hydro_Devil Canyon[GwH],-67.0,-293.0,-176.0
761,2027-04-01,Hydro_Devil Canyon[GwH],6.0,-280.0,-170.0
762,2027-05-01,Hydro_Devil Canyon[GwH],33.0,-241.0,-137.0
763,2027-06-01,Hydro_Devil Canyon[GwH],10.0,-229.0,-127.0
764,2027-07-01,Hydro_Devil Canyon[GwH],41.0,-188.0,-86.0
765,2027-08-01,Hydro_Devil Canyon[GwH],-15.0,-195.0,-101.0
766,2027-09-01,Hydro_Devil Canyon[GwH],10.0,-182.0,-91.0
767,2028-01-01,Hydro_Devil Canyon[GwH],-18.0,-200.0,-109.0
768,2028-03-01,Hydro_Devil Canyon[GwH],-31.0,-235.0,-140.0
769,2028-05-01,Hydro_Devil Canyon[GwH],3.0,-226.0,-137.0
770,2028-06-01,Hydro_Devil Canyon[GwH],6.0,-219.0,-131.0
771,2028-07-01,Hydro_Devil Canyon[GwH],1.0,-216.0,-130.0
772,2028-10-01,Hydro_Devil Canyon[GwH],3.0,-210.0,-127.0
773,2029-02-01,Hydro_Devil Canyon[GwH],8.0,-208.0,-119.0
774,2029-06-01,Hydro_Devil Canyon[GwH],-2.0,-227.0,-121.0
775,2029-08-01,Hydro_Devil Canyon[GwH],26.0,-193.0,-95.0
776,2029-09-01,Hydro_Devil Canyon[GwH],-31.0,-223.0,-126.0
777,2030-03-01,Hydro_Devil Canyon[GwH],6.0,-227.0,-120.0
778,2030-06-01,Hydro_Devil Canyon[GwH],-3.0,-225.0,-123.0
779,2030-07-01,Hydro_Devil Canyon[GwH],-3.0,-224.0,-126.0
780,2030-08-01,Hydro_Devil Canyon[GwH],-5.0,-227.0,-131.0
781,2030-09-01,Hydro_Devil Canyon[GwH],-4.0,-229.0,-135.0
782,2030-10-01,Hydro_Devil Canyon[GwH],-4.0,-236.0,-139.0
783,2030-11-01,Hydro_Devil Canyon[GwH],-4.0,-239.0,-143.0
784,2031-04-01,Hydro_Devil Canyon[GwH],16.0,-233.0,-127.0
785,2031-06-01,Hydro_Devil Canyon[GwH],-4.0,-235.0,-131.0
786,2031-07-01,Hydro_Devil Canyon[GwH],2.0,-227.0,-129.0
787,2031-09-01,Hydro_Devil Canyon[GwH],4.0,-226.0,-125.0
788,2031-10-01,Hydro_Devil Canyon[GwH],-1.0,-227.0,-126.0
789,2032-05-01,Hydro_Devil Canyon[GwH],-3.0,-218.0,-129.0
790,2032-06-01,Hydro_Devil Canyon[GwH],2.0,-212.0,-127.0
791,2032-07-01,Hydro_Devil Canyon[GwH],-6.0,-213.0,-133.0
792,2032-08-01,Hydro_Devil Canyon[GwH],-3.0,-214.0,-136.0
793,2032-10-01,Hydro_Devil Canyon[GwH],4.0,-213.0,-132.0
794,2032-11-01,Hydro_Devil Canyon[GwH],27.0,-186.0,-105.0
795,2033-02-01,Hydro_Devil Canyon[GwH],16.0,-170.0,-89.0
796,2033-03-01,Hydro_Devil Canyon[GwH],68.0,-102.0,-21.0
797,2033-04-01,Hydro_Devil Canyon[GwH],46.0,-56.0,25.0
798,2033-06-01,Hydro_Devil Canyon[GwH],-5.0,-57.0,20.0
799,2033-07-01,Hydro_Devil Canyon[GwH],3.0,-48.0,23.0
800,2033-08-01,Hydro_Devil Canyon[GwH],6.0,-42.0,29.0
801,2033-09-01,Hydro_Devil Canyon[GwH],8.0,-31.0,37.0
802,2033-10-01,Hydro_Devil Canyon[GwH],6.0,-26.0,43.0
803,2034-03-01,Hydro_Devil Canyon[GwH],-5.0,-39.0,38.0
804,2034-05-01,Hydro_Devil Canyon[GwH],-49.0,-88.0,-11.0
805,2034-06-01,Hydro_Devil Canyon[GwH],-4.0,-87.0,-15.0
806,2034-07-01,Hydro_Devil Canyon[GwH],-23.0,-108.0,-38.0
807,2034-08-01,Hydro_Devil Canyon[GwH],-24.0,-101.0,-62.0
808,2034-10-01,Hydro_Devil Canyon[GwH],7.0,-76.0,-55.0
809,2034-11-01,Hydro_Devil Canyon[GwH],1.0,-75.0,-54.0
810,2035-04-01,Hydro_Devil Canyon[GwH],-1.0,-74.0,-55.0
811,2035-05-01,Hydro_Devil Canyon[GwH],-2.0,-65.0,-57.0
812,2035-06-01,Hydro_Devil Canyon[GwH],19.0,-39.0,-38.0
813,2035-07-01,Hydro_Devil Canyon[GwH],5.0,-24.0,-33.0
814,2035-08-01,Hydro_Devil Canyon[GwH],-10.0,-34.0,-43.0
815,2035-09-01,Hydro_Devil Canyon[GwH],4.0,-23.0,-39.0
816,2035-10-01,Hydro_Devil Canyon[GwH],2.0,-20.0,-37.0
817,2036-04-01,Hydro_Devil Canyon[GwH],23.0,18.0,-14.0
818,2036-06-01,Hydro_Devil Canyon[GwH],-13.0,23.0,-27.0
819,2036-07-01,Hydro_Devil Canyon[GwH],26.0,66.0,-1.0
820,2036-09-01,Hydro_Devil Canyon[GwH],4.0,78.0,3.0
821,2036-10-01,Hydro_Devil Canyon[GwH],-6.0,74.0,-3.0
822,2037-04-01,Hydro_Devil Canyon[GwH],-4.0,81.0,-7.0
823,2037-05-01,Hydro_Devil Canyon[GwH],-4.0,83.0,-11.0
824,2037-06-01,Hydro_Devil Canyon[GwH],-5.0,92.0,-16.0
825,2037-07-01,Hydro_Devil Canyon[GwH],9.0,103.0,-7.0
826,2037-08-01,Hydro_Devil Canyon[GwH],-21.0,92.0,-28.0
827,2037-10-01,Hydro_Devil Canyon[GwH],9.0,110.0,-19.0
828,2038-05-01,Hydro_Devil Canyon[GwH],-19.0,106.0,-38.0
829,2038-06-01,Hydro_Devil Canyon[GwH],-58.0,17.0,-96.0
830,2038-07-01,Hydro_Devil Canyon[GwH],61.0,111.0,-35.0
831,2038-08-01,Hydro_Devil Canyon[GwH],3.0,113.0,-32.0
832,2038-09-01,Hydro_Devil Canyon[GwH],3.0,117.0,-29.0
833,2038-10-01,Hydro_Devil Canyon[GwH],-4.0,112.0,-33.0
834,2038-11-01,Hydro_Devil Canyon[GwH],-9.0,109.0,-42.0
835,2039-01-01,Hydro_Devil Canyon[GwH],4.0,111.0,-38.0
836,2039-05-01,Hydro_Devil Canyon[GwH],12.0,134.0,-26.0
837,2039-06-01,Hydro_Devil Canyon[GwH],-5.0,168.0,-31.0
838,2039-07-01,Hydro_Devil Canyon[GwH],8.0,227.0,-23.0
839,2039-09-01,Hydro_Devil Canyon[GwH],-5.0,267.0,-28.0
840,2039-10-01,Hydro_Devil Canyon[GwH],-4.0,280.0,-32.0
841,2040-04-01,Hydro_Devil Canyon[GwH],-42.0,403.0,-74.0
842,2040-06-01,Hydro_Devil Canyon[GwH],-3.0,577.0,-77.0
843,2040-07-01,Hydro_Devil Canyon[GwH],2.0,578.0,-75.0
844,2040-09-01,Hydro_Devil Canyon[GwH],5.0,585.0,-70.0
845,2040-10-01,Hydro_Devil Canyon[GwH],-7.0,584.0,-77.0
846,2041-06-01,Hydro_Devil Canyon[GwH],-5.0,569.0,-82.0
847,2041-07-01,Hydro_Devil Canyon[GwH],-17.0,553.0,-99.0
848,2041-08-01,Hydro_Devil Canyon[GwH],-15.0,551.0,-114.0
849,2041-10-01,Hydro_Devil Canyon[GwH],6.0,544.0,-108.0
850,2042-04-01,Hydro_Devil Canyon[GwH],7.0,554.0,-101.0
851,2042-05-01,Hydro_Devil Canyon[GwH],-15.0,526.0,-116.0
852,2042-06-01,Hydro_Devil Canyon[GwH],-5.0,514.0,-121.0
853,2042-07-01,Hydro_Devil Canyon[GwH],5.0,509.0,-116.0
854,2042-08-01,Hydro_Devil Canyon[GwH],-8.0,486.0,-124.0
855,2042-09-01,Hydro_Devil Canyon[GwH],-7.0,467.0,-131.0
856,2042-10-01,Hydro_Devil Canyon[GwH],-5.0,460.0,-136.0
857,2042-11-01,Hydro_Devil Canyon[GwH],-2.0,454.0,-138.0
858,2043-04-01,Hydro_Devil Canyon[GwH],8.0,425.0,-130.0
859,2043-05-01,Hydro_Devil Canyon[GwH],-6.0,414.0,-136.0
860,2043-06-01,Hydro_Devil Canyon[GwH],-22.0,399.0,-158.0
861,2043-07-01,Hydro_Devil Canyon[GwH],14.0,433.0,-144.0
862,2043-08-01,Hydro_Devil Canyon[GwH],16.0,456.0,-128.0
863,2043-10-01,Hydro_Devil Canyon[GwH],12.0,461.0,-116.0
864,2044-04-01,Hydro_Devil Canyon[GwH],14.0,448.0,-102.0
865,2044-05-01,Hydro_Devil Canyon[GwH],-6.0,444.0,-108.0
866,2044-06-01,Hydro_Devil Canyon[GwH],-4.0,437.0,-112.0
867,2044-07-01,Hydro_Devil Canyon[GwH],2.0,442.0,-110.0
868,2044-10-01,Hydro_Devil Canyon[GwH],-9.0,452.0,-119.0
869,2045-05-01,Hydro_Devil Canyon[GwH],-18.0,426.0,-137.0
870,2045-06-01,Hydro_Devil Canyon[GwH],20.0,443.0,-117.0
871,2045-07-01,Hydro_Devil Canyon[GwH],-24.0,423.0,-141.0
872,2045-10-01,Hydro_Devil Canyon[GwH],-16.0,403.0,-157.0
873,2046-04-01,Hydro_Devil Canyon[GwH],-3.0,503.0,-160.0
874,2046-05-01,Hydro_Devil Canyon[GwH],-26.0,531.0,-186.0
