,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
0,2016-10-01,Coverage_OUT_AZ_NM_N[Percent],39.0,-699.0,39.0
1,2017-03-01,Coverage_OUT_AZ_NM_N[Percent],39.0,-952.0,78.0
2,2023-03-01,Coverage_OUT_AZ_NM_N[Percent],39.0,3543.0,117.0
3,2037-02-01,Coverage_OUT_AZ_NM_N[Percent],39.0,3613.0,156.0
4,2049-02-01,Coverage_OUT_AZ_NM_N[Percent],39.0,8514.0,195.0
5,2057-02-01,Coverage_OUT_AZ_NM_N[Percent],-39.0,14247.0,156.0
6,2060-10-01,Coverage_OUT_AZ_NM_N[Percent],39.0,12514.0,195.0
7,2061-03-01,Coverage_OUT_AZ_NM_N[Percent],39.0,12745.0,234.0
8,2067-01-01,Coverage_OUT_AZ_NM_N[Percent],-39.0,17154.0,195.0
9,2067-03-01,Coverage_OUT_AZ_NM_N[Percent],38.0,17099.0,233.0
10,2013-11-01,Coverage_OUT_CA_IID[Percent],100.0,-939.0,100.0
11,2020-12-01,Coverage_OUT_CA_IID[Percent],-100.0,2751.0,0.0
12,2021-12-01,Coverage_OUT_CA_IID[Percent],-100.0,2869.0,-100.0
13,2025-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4255.0,-200.0
14,2026-11-01,Coverage_OUT_CA_IID[Percent],-100.0,4743.0,-300.0
15,2026-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4643.0,-400.0
16,2027-11-01,Coverage_OUT_CA_IID[Percent],-100.0,5087.0,-500.0
17,2027-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4997.0,-600.0
18,2028-11-01,Coverage_OUT_CA_IID[Percent],-100.0,5574.0,-700.0
19,2028-12-01,Coverage_OUT_CA_IID[Percent],-100.0,5378.0,-800.0
20,2029-11-01,Coverage_OUT_CA_IID[Percent],-100.0,5403.0,-900.0
21,2029-12-01,Coverage_OUT_CA_IID[Percent],-100.0,5400.0,-1000.0
22,2030-11-01,Coverage_OUT_CA_IID[Percent],-100.0,6356.0,-1100.0
23,2030-12-01,Coverage_OUT_CA_IID[Percent],-100.0,6255.0,-1200.0
24,2031-11-01,Coverage_OUT_CA_IID[Percent],-100.0,6061.0,-1300.0
25,2031-12-01,Coverage_OUT_CA_IID[Percent],-100.0,5830.0,-1400.0
26,2032-11-01,Coverage_OUT_CA_IID[Percent],-100.0,5435.0,-1500.0
27,2032-12-01,Coverage_OUT_CA_IID[Percent],-100.0,5458.0,-1600.0
28,2033-11-01,Coverage_OUT_CA_IID[Percent],-100.0,5541.0,-1700.0
29,2033-12-01,Coverage_OUT_CA_IID[Percent],-100.0,5406.0,-1800.0
30,2034-11-01,Coverage_OUT_CA_IID[Percent],-100.0,4597.0,-1900.0
31,2034-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4418.0,-2000.0
32,2035-11-01,Coverage_OUT_CA_IID[Percent],-100.0,4197.0,-2100.0
33,2035-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4246.0,-2200.0
34,2036-12-01,Coverage_OUT_CA_IID[Percent],-100.0,3610.0,-2300.0
35,2037-12-01,Coverage_OUT_CA_IID[Percent],-100.0,4456.0,-2400.0
36,2039-11-01,Coverage_OUT_CA_IID[Percent],-100.0,6149.0,-2500.0
37,2039-12-01,Coverage_OUT_CA_IID[Percent],-100.0,6049.0,-2600.0
38,2040-11-01,Coverage_OUT_CA_IID[Percent],-100.0,6385.0,-2700.0
39,2040-12-01,Coverage_OUT_CA_IID[Percent],-100.0,6371.0,-2800.0
40,2041-11-01,Coverage_OUT_CA_IID[Percent],-100.0,7626.0,-2900.0
41,2041-12-01,Coverage_OUT_CA_IID[Percent],-100.0,7572.0,-3000.0
42,2042-11-01,Coverage_OUT_CA_IID[Percent],-100.0,9874.0,-3100.0
43,2042-12-01,Coverage_OUT_CA_IID[Percent],-100.0,10036.0,-3200.0
44,2043-11-01,Coverage_OUT_CA_IID[Percent],-100.0,10778.0,-3300.0
45,2043-12-01,Coverage_OUT_CA_IID[Percent],-100.0,10612.0,-3400.0
46,2044-11-01,Coverage_OUT_CA_IID[Percent],-100.0,10490.0,-3500.0
47,2044-12-01,Coverage_OUT_CA_IID[Percent],-100.0,10369.0,-3600.0
48,2045-11-01,Coverage_OUT_CA_IID[Percent],-100.0,9895.0,-3700.0
49,2045-12-01,Coverage_OUT_CA_IID[Percent],-100.0,9782.0,-3800.0
50,2046-12-01,Coverage_OUT_CA_IID[Percent],-100.0,9113.0,-3900.0
51,2047-12-01,Coverage_OUT_CA_IID[Percent],-100.0,8788.0,-4000.0
52,2057-11-01,Coverage_OUT_CA_IID[Percent],-100.0,13252.0,-4100.0
53,2057-12-01,Coverage_OUT_CA_IID[Percent],-100.0,12918.0,-4200.0
54,2058-12-01,Coverage_OUT_CA_IID[Percent],-100.0,12534.0,-4300.0
55,2063-12-01,Coverage_OUT_CA_IID[Percent],-100.0,16353.0,-4400.0
56,2069-12-01,Coverage_OUT_CA_IID[Percent],-100.0,20572.0,-4500.0
57,2070-11-01,Coverage_OUT_CA_IID[Percent],-100.0,23826.0,-4600.0
58,2070-12-01,Coverage_OUT_CA_IID[Percent],-100.0,24054.0,-4700.0
59,2033-05-01,Coverage_OUT_CA_LADWP[Percent],-1.0,5396.0,-1.0
60,2046-05-01,Coverage_OUT_CA_LADWP[Percent],-11.0,9636.0,-12.0
61,2047-12-01,Coverage_OUT_CA_LADWP[Percent],5.0,8788.0,-7.0
62,2049-05-01,Coverage_OUT_CA_LADWP[Percent],2.0,8764.0,-5.0
63,2050-05-01,Coverage_OUT_CA_LADWP[Percent],6.0,9491.0,1.0
64,2052-05-01,Coverage_OUT_CA_LADWP[Percent],-15.0,10016.0,-14.0
65,2053-05-01,Coverage_OUT_CA_LADWP[Percent],-16.0,9359.0,-30.0
66,2054-05-01,Coverage_OUT_CA_LADWP[Percent],6.0,9949.0,-24.0
67,2055-05-01,Coverage_OUT_CA_LADWP[Percent],18.0,10893.0,-6.0
68,2055-06-01,Coverage_OUT_CA_LADWP[Percent],18.0,11182.0,12.0
69,2056-05-01,Coverage_OUT_CA_LADWP[Percent],16.0,13698.0,28.0
70,2056-06-01,Coverage_OUT_CA_LADWP[Percent],4.0,13732.0,32.0
71,2057-05-01,Coverage_OUT_CA_LADWP[Percent],-3.0,14084.0,29.0
72,2057-06-01,Coverage_OUT_CA_LADWP[Percent],-3.0,13949.0,26.0
73,2058-05-01,Coverage_OUT_CA_LADWP[Percent],-26.0,12657.0,0.0
74,2058-06-01,Coverage_OUT_CA_LADWP[Percent],-16.0,12540.0,-16.0
75,2059-05-01,Coverage_OUT_CA_LADWP[Percent],1.0,12465.0,-15.0
76,2060-05-01,Coverage_OUT_CA_LADWP[Percent],-8.0,12935.0,-23.0
77,2060-12-01,Coverage_OUT_CA_LADWP[Percent],9.0,12729.0,-14.0
78,2061-05-01,Coverage_OUT_CA_LADWP[Percent],22.0,12939.0,8.0
79,2061-06-01,Coverage_OUT_CA_LADWP[Percent],11.0,13176.0,19.0
80,2062-05-01,Coverage_OUT_CA_LADWP[Percent],23.0,14773.0,42.0
81,2062-06-01,Coverage_OUT_CA_LADWP[Percent],14.0,14873.0,56.0
82,2064-05-01,Coverage_OUT_CA_LADWP[Percent],-19.0,16512.0,37.0
83,2064-06-01,Coverage_OUT_CA_LADWP[Percent],-8.0,16477.0,29.0
84,2065-04-01,Coverage_OUT_CA_LADWP[Percent],-26.0,16056.0,3.0
85,2065-05-01,Coverage_OUT_CA_LADWP[Percent],-16.0,16060.0,-13.0
86,2065-06-01,Coverage_OUT_CA_LADWP[Percent],-28.0,16011.0,-41.0
87,2065-10-01,Coverage_OUT_CA_LADWP[Percent],-27.0,15378.0,-68.0
88,2065-11-01,Coverage_OUT_CA_LADWP[Percent],-27.0,15255.0,-95.0
89,2066-05-01,Coverage_OUT_CA_LADWP[Percent],16.0,15823.0,-79.0
90,2066-12-01,Coverage_OUT_CA_LADWP[Percent],-8.0,17135.0,-87.0
91,2069-04-01,Coverage_OUT_CA_LADWP[Percent],2.0,18851.0,-85.0
92,2069-05-01,Coverage_OUT_CA_LADWP[Percent],32.0,19023.0,-53.0
93,2069-06-01,Coverage_OUT_CA_LADWP[Percent],35.0,19461.0,-18.0
94,2069-09-01,Coverage_OUT_CA_LADWP[Percent],8.0,20134.0,-10.0
95,2069-10-01,Coverage_OUT_CA_LADWP[Percent],41.0,20342.0,31.0
96,2069-11-01,Coverage_OUT_CA_LADWP[Percent],30.0,20509.0,61.0
97,2070-03-01,Coverage_OUT_CA_LADWP[Percent],21.0,20968.0,82.0
98,2070-04-01,Coverage_OUT_CA_LADWP[Percent],44.0,21133.0,126.0
99,2070-05-01,Coverage_OUT_CA_LADWP[Percent],47.0,21364.0,173.0
100,2070-06-01,Coverage_OUT_CA_LADWP[Percent],54.0,21710.0,227.0
101,2070-09-01,Coverage_OUT_CA_LADWP[Percent],4.0,23060.0,231.0
102,2070-10-01,Coverage_OUT_CA_LADWP[Percent],3.0,23541.0,234.0
103,2011-08-01,Coverage_OUT_CA_PGE_BAY[Percent],2.0,352.0,2.0
104,2011-09-01,Coverage_OUT_CA_PGE_BAY[Percent],14.0,318.0,16.0
105,2011-10-01,Coverage_OUT_CA_PGE_BAY[Percent],26.0,399.0,42.0
106,2011-11-01,Coverage_OUT_CA_PGE_BAY[Percent],15.0,440.0,57.0
107,2012-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-10.0,174.0,47.0
108,2012-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-18.0,-156.0,29.0
109,2013-04-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,-491.0,13.0
110,2013-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-39.0,-632.0,-26.0
111,2013-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-24.0,-890.0,-50.0
112,2013-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-42.0,-937.0,-92.0
113,2013-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-44.0,-1023.0,-136.0
114,2013-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-29.0,-968.0,-165.0
115,2013-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-22.0,-939.0,-187.0
116,2013-12-01,Coverage_OUT_CA_PGE_BAY[Percent],-12.0,-981.0,-199.0
117,2014-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-18.0,-728.0,-217.0
118,2014-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,-749.0,-224.0
119,2014-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,-768.0,-231.0
120,2014-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,-772.0,-238.0
121,2016-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,-826.0,-254.0
122,2016-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-6.0,-832.0,-260.0
123,2016-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-17.0,-868.0,-277.0
124,2017-07-01,Coverage_OUT_CA_PGE_BAY[Percent],23.0,-565.0,-254.0
125,2017-08-01,Coverage_OUT_CA_PGE_BAY[Percent],20.0,-340.0,-234.0
126,2017-09-01,Coverage_OUT_CA_PGE_BAY[Percent],33.0,-233.0,-201.0
127,2017-10-01,Coverage_OUT_CA_PGE_BAY[Percent],32.0,76.0,-169.0
128,2017-11-01,Coverage_OUT_CA_PGE_BAY[Percent],29.0,345.0,-140.0
129,2018-08-01,Coverage_OUT_CA_PGE_BAY[Percent],6.0,923.0,-134.0
130,2018-09-01,Coverage_OUT_CA_PGE_BAY[Percent],4.0,953.0,-130.0
131,2018-10-01,Coverage_OUT_CA_PGE_BAY[Percent],16.0,1026.0,-114.0
132,2020-07-01,Coverage_OUT_CA_PGE_BAY[Percent],6.0,2313.0,-108.0
133,2020-08-01,Coverage_OUT_CA_PGE_BAY[Percent],12.0,2361.0,-96.0
134,2020-09-01,Coverage_OUT_CA_PGE_BAY[Percent],27.0,2533.0,-69.0
135,2021-04-01,Coverage_OUT_CA_PGE_BAY[Percent],-38.0,2505.0,-107.0
136,2021-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-28.0,2564.0,-135.0
137,2021-06-01,Coverage_OUT_CA_PGE_BAY[Percent],5.0,2767.0,-130.0
138,2021-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-10.0,2760.0,-140.0
139,2021-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-66.0,2734.0,-206.0
140,2021-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-26.0,2733.0,-232.0
141,2021-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,2751.0,-248.0
142,2021-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-48.0,2859.0,-296.0
143,2023-08-01,Coverage_OUT_CA_PGE_BAY[Percent],11.0,3651.0,-285.0
144,2023-09-01,Coverage_OUT_CA_PGE_BAY[Percent],27.0,3671.0,-258.0
145,2023-10-01,Coverage_OUT_CA_PGE_BAY[Percent],15.0,3680.0,-243.0
146,2025-08-01,Coverage_OUT_CA_PGE_BAY[Percent],7.0,4221.0,-236.0
147,2025-09-01,Coverage_OUT_CA_PGE_BAY[Percent],5.0,4256.0,-231.0
148,2029-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-3.0,5097.0,-234.0
149,2029-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,5176.0,-241.0
150,2030-08-01,Coverage_OUT_CA_PGE_BAY[Percent],12.0,5873.0,-229.0
151,2030-09-01,Coverage_OUT_CA_PGE_BAY[Percent],25.0,5964.0,-204.0
152,2030-10-01,Coverage_OUT_CA_PGE_BAY[Percent],28.0,6229.0,-176.0
153,2030-11-01,Coverage_OUT_CA_PGE_BAY[Percent],27.0,6356.0,-149.0
154,2031-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-28.0,6312.0,-177.0
155,2031-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-45.0,6199.0,-222.0
156,2031-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-41.0,6126.0,-263.0
157,2031-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-25.0,6061.0,-288.0
158,2032-03-01,Coverage_OUT_CA_PGE_BAY[Percent],-47.0,5500.0,-335.0
159,2032-04-01,Coverage_OUT_CA_PGE_BAY[Percent],-41.0,5484.0,-376.0
160,2032-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-45.0,5510.0,-421.0
161,2032-06-01,Coverage_OUT_CA_PGE_BAY[Percent],-62.0,5651.0,-483.0
162,2032-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-43.0,5542.0,-526.0
163,2032-08-01,Coverage_OUT_CA_PGE_BAY[Percent],21.0,5569.0,-505.0
164,2032-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-6.0,5569.0,-511.0
165,2032-11-01,Coverage_OUT_CA_PGE_BAY[Percent],4.0,5435.0,-507.0
166,2032-12-01,Coverage_OUT_CA_PGE_BAY[Percent],15.0,5458.0,-492.0
167,2033-06-01,Coverage_OUT_CA_PGE_BAY[Percent],44.0,5426.0,-448.0
168,2033-07-01,Coverage_OUT_CA_PGE_BAY[Percent],33.0,5507.0,-415.0
169,2033-08-01,Coverage_OUT_CA_PGE_BAY[Percent],54.0,5569.0,-361.0
170,2033-09-01,Coverage_OUT_CA_PGE_BAY[Percent],62.0,5630.0,-299.0
171,2033-10-01,Coverage_OUT_CA_PGE_BAY[Percent],68.0,5723.0,-231.0
172,2034-04-01,Coverage_OUT_CA_PGE_BAY[Percent],-13.0,5449.0,-244.0
173,2034-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-14.0,5309.0,-258.0
174,2034-06-01,Coverage_OUT_CA_PGE_BAY[Percent],3.0,5222.0,-255.0
175,2034-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-29.0,5099.0,-284.0
176,2034-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-40.0,4992.0,-324.0
177,2034-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-45.0,4840.0,-369.0
178,2034-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-41.0,4597.0,-410.0
179,2034-12-01,Coverage_OUT_CA_PGE_BAY[Percent],-22.0,4418.0,-432.0
180,2035-01-01,Coverage_OUT_CA_PGE_BAY[Percent],-27.0,4332.0,-459.0
181,2035-07-01,Coverage_OUT_CA_PGE_BAY[Percent],5.0,4587.0,-454.0
182,2035-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-1.0,4464.0,-455.0
183,2035-10-01,Coverage_OUT_CA_PGE_BAY[Percent],26.0,4351.0,-429.0
184,2035-11-01,Coverage_OUT_CA_PGE_BAY[Percent],7.0,4197.0,-422.0
185,2036-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-17.0,4335.0,-439.0
186,2036-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-27.0,4272.0,-466.0
187,2036-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-46.0,4163.0,-512.0
188,2036-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,4011.0,-528.0
189,2036-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-28.0,3795.0,-556.0
190,2037-09-01,Coverage_OUT_CA_PGE_BAY[Percent],12.0,4435.0,-544.0
191,2037-10-01,Coverage_OUT_CA_PGE_BAY[Percent],17.0,4472.0,-527.0
192,2037-11-01,Coverage_OUT_CA_PGE_BAY[Percent],8.0,4515.0,-519.0
193,2038-07-01,Coverage_OUT_CA_PGE_BAY[Percent],39.0,5120.0,-480.0
194,2038-08-01,Coverage_OUT_CA_PGE_BAY[Percent],20.0,5177.0,-460.0
195,2038-09-01,Coverage_OUT_CA_PGE_BAY[Percent],17.0,5192.0,-443.0
196,2038-10-01,Coverage_OUT_CA_PGE_BAY[Percent],20.0,5254.0,-423.0
197,2039-07-01,Coverage_OUT_CA_PGE_BAY[Percent],6.0,5490.0,-417.0
198,2039-09-01,Coverage_OUT_CA_PGE_BAY[Percent],10.0,5741.0,-407.0
199,2040-09-01,Coverage_OUT_CA_PGE_BAY[Percent],16.0,5975.0,-391.0
200,2040-10-01,Coverage_OUT_CA_PGE_BAY[Percent],22.0,6240.0,-369.0
201,2040-11-01,Coverage_OUT_CA_PGE_BAY[Percent],20.0,6385.0,-349.0
202,2041-09-01,Coverage_OUT_CA_PGE_BAY[Percent],9.0,7089.0,-340.0
203,2041-10-01,Coverage_OUT_CA_PGE_BAY[Percent],7.0,7412.0,-333.0
204,2042-05-01,Coverage_OUT_CA_PGE_BAY[Percent],39.0,7946.0,-294.0
205,2042-06-01,Coverage_OUT_CA_PGE_BAY[Percent],56.0,8286.0,-238.0
206,2042-07-01,Coverage_OUT_CA_PGE_BAY[Percent],74.0,8717.0,-164.0
207,2042-08-01,Coverage_OUT_CA_PGE_BAY[Percent],77.0,8992.0,-87.0
208,2042-09-01,Coverage_OUT_CA_PGE_BAY[Percent],78.0,9206.0,-9.0
209,2042-10-01,Coverage_OUT_CA_PGE_BAY[Percent],78.0,9618.0,69.0
210,2042-11-01,Coverage_OUT_CA_PGE_BAY[Percent],40.0,9874.0,109.0
211,2044-10-01,Coverage_OUT_CA_PGE_BAY[Percent],10.0,10527.0,119.0
212,2045-07-01,Coverage_OUT_CA_PGE_BAY[Percent],14.0,10307.0,133.0
213,2045-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-25.0,10205.0,108.0
214,2045-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-25.0,10095.0,83.0
215,2045-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-17.0,10016.0,66.0
216,2045-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-6.0,9895.0,60.0
217,2046-04-01,Coverage_OUT_CA_PGE_BAY[Percent],-5.0,9622.0,55.0
218,2046-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-10.0,9636.0,45.0
219,2046-06-01,Coverage_OUT_CA_PGE_BAY[Percent],44.0,9655.0,89.0
220,2046-07-01,Coverage_OUT_CA_PGE_BAY[Percent],19.0,9636.0,108.0
221,2046-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-2.0,9574.0,106.0
222,2046-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-3.0,9499.0,103.0
223,2046-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-45.0,9388.0,58.0
224,2046-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-20.0,9210.0,38.0
225,2047-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,8875.0,22.0
226,2047-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-30.0,8784.0,-8.0
227,2047-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-22.0,8708.0,-30.0
228,2048-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-8.0,8548.0,-38.0
229,2048-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-39.0,8489.0,-77.0
230,2048-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-61.0,8394.0,-138.0
231,2048-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-17.0,8385.0,-155.0
232,2049-07-01,Coverage_OUT_CA_PGE_BAY[Percent],19.0,8926.0,-136.0
233,2049-09-01,Coverage_OUT_CA_PGE_BAY[Percent],14.0,8998.0,-122.0
234,2049-10-01,Coverage_OUT_CA_PGE_BAY[Percent],29.0,9091.0,-93.0
235,2050-06-01,Coverage_OUT_CA_PGE_BAY[Percent],53.0,9830.0,-40.0
236,2050-07-01,Coverage_OUT_CA_PGE_BAY[Percent],28.0,10023.0,-12.0
237,2050-08-01,Coverage_OUT_CA_PGE_BAY[Percent],37.0,10108.0,25.0
238,2050-09-01,Coverage_OUT_CA_PGE_BAY[Percent],59.0,10210.0,84.0
239,2050-10-01,Coverage_OUT_CA_PGE_BAY[Percent],42.0,10334.0,126.0
240,2050-11-01,Coverage_OUT_CA_PGE_BAY[Percent],28.0,10389.0,154.0
241,2051-07-01,Coverage_OUT_CA_PGE_BAY[Percent],10.0,10493.0,164.0
242,2051-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-19.0,10387.0,145.0
243,2051-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-16.0,10300.0,129.0
244,2051-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,10249.0,122.0
245,2051-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,10290.0,115.0
246,2051-12-01,Coverage_OUT_CA_PGE_BAY[Percent],-30.0,10124.0,85.0
247,2052-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-84.0,9942.0,1.0
248,2052-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-66.0,9785.0,-65.0
249,2052-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-72.0,9600.0,-137.0
250,2052-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-66.0,9404.0,-203.0
251,2052-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-43.0,9364.0,-246.0
252,2052-12-01,Coverage_OUT_CA_PGE_BAY[Percent],-20.0,9439.0,-266.0
253,2053-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-26.0,9359.0,-292.0
254,2053-07-01,Coverage_OUT_CA_PGE_BAY[Percent],42.0,9562.0,-250.0
255,2053-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-8.0,9576.0,-258.0
256,2053-09-01,Coverage_OUT_CA_PGE_BAY[Percent],4.0,9556.0,-254.0
257,2053-10-01,Coverage_OUT_CA_PGE_BAY[Percent],49.0,9631.0,-205.0
258,2053-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-13.0,9749.0,-218.0
259,2054-08-01,Coverage_OUT_CA_PGE_BAY[Percent],8.0,10309.0,-210.0
260,2054-09-01,Coverage_OUT_CA_PGE_BAY[Percent],12.0,10324.0,-198.0
261,2054-10-01,Coverage_OUT_CA_PGE_BAY[Percent],37.0,10439.0,-161.0
262,2054-11-01,Coverage_OUT_CA_PGE_BAY[Percent],32.0,10693.0,-129.0
263,2054-12-01,Coverage_OUT_CA_PGE_BAY[Percent],23.0,10750.0,-106.0
264,2055-06-01,Coverage_OUT_CA_PGE_BAY[Percent],65.0,11182.0,-41.0
265,2055-07-01,Coverage_OUT_CA_PGE_BAY[Percent],55.0,11654.0,14.0
266,2055-08-01,Coverage_OUT_CA_PGE_BAY[Percent],77.0,11970.0,91.0
267,2055-09-01,Coverage_OUT_CA_PGE_BAY[Percent],80.0,12221.0,171.0
268,2055-10-01,Coverage_OUT_CA_PGE_BAY[Percent],79.0,12616.0,250.0
269,2055-11-01,Coverage_OUT_CA_PGE_BAY[Percent],71.0,12972.0,321.0
270,2055-12-01,Coverage_OUT_CA_PGE_BAY[Percent],43.0,13320.0,364.0
271,2056-07-01,Coverage_OUT_CA_PGE_BAY[Percent],39.0,13815.0,403.0
272,2056-08-01,Coverage_OUT_CA_PGE_BAY[Percent],16.0,13895.0,419.0
273,2056-09-01,Coverage_OUT_CA_PGE_BAY[Percent],8.0,13971.0,427.0
274,2056-10-01,Coverage_OUT_CA_PGE_BAY[Percent],14.0,14039.0,441.0
275,2056-11-01,Coverage_OUT_CA_PGE_BAY[Percent],53.0,14334.0,494.0
276,2057-06-01,Coverage_OUT_CA_PGE_BAY[Percent],-40.0,13949.0,454.0
277,2057-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-19.0,13772.0,435.0
278,2057-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-60.0,13625.0,375.0
279,2057-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-23.0,13517.0,352.0
280,2057-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-40.0,13424.0,312.0
281,2057-11-01,Coverage_OUT_CA_PGE_BAY[Percent],-40.0,13252.0,272.0
282,2057-12-01,Coverage_OUT_CA_PGE_BAY[Percent],-49.0,12918.0,223.0
283,2058-05-01,Coverage_OUT_CA_PGE_BAY[Percent],-26.0,12657.0,197.0
284,2058-06-01,Coverage_OUT_CA_PGE_BAY[Percent],-3.0,12540.0,194.0
285,2058-07-01,Coverage_OUT_CA_PGE_BAY[Percent],21.0,12678.0,215.0
286,2058-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-18.0,12621.0,197.0
287,2058-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-12.0,12549.0,185.0
288,2058-10-01,Coverage_OUT_CA_PGE_BAY[Percent],-13.0,12489.0,172.0
289,2059-07-01,Coverage_OUT_CA_PGE_BAY[Percent],27.0,12642.0,199.0
290,2059-08-01,Coverage_OUT_CA_PGE_BAY[Percent],38.0,12708.0,237.0
291,2059-09-01,Coverage_OUT_CA_PGE_BAY[Percent],58.0,12806.0,295.0
292,2059-10-01,Coverage_OUT_CA_PGE_BAY[Percent],60.0,13023.0,355.0
293,2059-11-01,Coverage_OUT_CA_PGE_BAY[Percent],55.0,13183.0,410.0
294,2059-12-01,Coverage_OUT_CA_PGE_BAY[Percent],30.0,13208.0,440.0
295,2060-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-47.0,12669.0,393.0
296,2060-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-44.0,12569.0,349.0
297,2060-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-42.0,12458.0,307.0
298,2060-10-01,Coverage_OUT_CA_PGE_BAY[Percent],18.0,12514.0,325.0
299,2060-11-01,Coverage_OUT_CA_PGE_BAY[Percent],17.0,12571.0,342.0
300,2061-07-01,Coverage_OUT_CA_PGE_BAY[Percent],53.0,13576.0,395.0
301,2061-08-01,Coverage_OUT_CA_PGE_BAY[Percent],60.0,13937.0,455.0
302,2061-09-01,Coverage_OUT_CA_PGE_BAY[Percent],51.0,14134.0,506.0
