,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
0,2066-06-01,Hydro_Alcova[GwH],2.0,1335.0,2.0
1,2041-03-01,Hydro_Balch 1[GwH],-2.0,2434.0,-2.0
2,2057-02-01,Hydro_Balch 1[GwH],-1.0,1990.0,-3.0
3,2063-02-01,Hydro_Balch 1[GwH],5.0,1496.0,2.0
4,2063-09-01,Hydro_Balch 1[GwH],-1.0,1534.0,1.0
5,2063-10-01,Hydro_Balch 1[GwH],-1.0,1525.0,0.0
6,2041-03-01,Hydro_Balch 2[GwH],-5.0,2434.0,-5.0
7,2041-07-01,Hydro_Balch 2[GwH],-1.0,2226.0,-6.0
8,2041-08-01,Hydro_Balch 2[GwH],-1.0,2231.0,-7.0
9,2053-01-01,Hydro_Balch 2[GwH],2.0,2483.0,-5.0
10,2053-07-01,Hydro_Balch 2[GwH],1.0,2517.0,-4.0
11,2053-08-01,Hydro_Balch 2[GwH],1.0,2554.0,-3.0
12,2054-07-01,Hydro_Balch 2[GwH],1.0,2472.0,-2.0
13,2057-02-01,Hydro_Balch 2[GwH],-4.0,1990.0,-6.0
14,2057-08-01,Hydro_Balch 2[GwH],1.0,1953.0,-5.0
15,2063-02-01,Hydro_Balch 2[GwH],14.0,1496.0,9.0
16,2063-06-01,Hydro_Balch 2[GwH],-2.0,1483.0,7.0
17,2063-07-01,Hydro_Balch 2[GwH],-3.0,1516.0,4.0
18,2063-08-01,Hydro_Balch 2[GwH],-2.0,1534.0,2.0
19,2063-09-01,Hydro_Balch 2[GwH],-3.0,1534.0,-1.0
20,2063-10-01,Hydro_Balch 2[GwH],-3.0,1525.0,-4.0
21,2063-11-01,Hydro_Balch 2[GwH],-2.0,1518.0,-6.0
22,2063-12-01,Hydro_Balch 2[GwH],-2.0,1323.0,-8.0
23,2064-01-01,Hydro_Balch 2[GwH],-2.0,1338.0,-10.0
24,2065-07-01,Hydro_Balch 2[GwH],3.0,1179.0,-7.0
25,2065-08-01,Hydro_Balch 2[GwH],3.0,1182.0,-4.0
26,2065-09-01,Hydro_Balch 2[GwH],2.0,1176.0,-2.0
27,2065-10-01,Hydro_Balch 2[GwH],2.0,1170.0,0.0
28,2065-11-01,Hydro_Balch 2[GwH],2.0,1189.0,2.0
29,2069-07-01,Hydro_Balch 2[GwH],2.0,1506.0,4.0
30,2026-04-01,Hydro_Big Creek 1[GwH],-3.0,452.0,-3.0
31,2049-01-01,Hydro_Big Creek 1[GwH],-3.0,2719.0,-6.0
32,2053-01-01,Hydro_Big Creek 1[GwH],-2.0,2483.0,-8.0
33,2063-03-01,Hydro_Big Creek 1[GwH],-4.0,1431.0,-12.0
34,2063-04-01,Hydro_Big Creek 1[GwH],-3.0,1460.0,-15.0
35,2065-03-01,Hydro_Big Creek 1[GwH],17.0,1284.0,2.0
36,2065-04-01,Hydro_Big Creek 1[GwH],-12.0,1232.0,-10.0
37,2065-12-01,Hydro_Big Creek 1[GwH],1.0,1221.0,-9.0
38,2026-08-01,Hydro_Big Creek 2[GwH],-1.0,380.0,-1.0
39,2034-08-01,Hydro_Big Creek 2[GwH],-1.0,1285.0,-2.0
40,2063-03-01,Hydro_Big Creek 2[GwH],-3.0,1431.0,-5.0
41,2063-07-01,Hydro_Big Creek 2[GwH],-1.0,1516.0,-6.0
42,2063-09-01,Hydro_Big Creek 2[GwH],-1.0,1534.0,-7.0
43,2063-10-01,Hydro_Big Creek 2[GwH],-1.0,1525.0,-8.0
44,2064-07-01,Hydro_Big Creek 2[GwH],2.0,1273.0,-6.0
45,2064-08-01,Hydro_Big Creek 2[GwH],2.0,1287.0,-4.0
46,2064-09-01,Hydro_Big Creek 2[GwH],2.0,1293.0,-2.0
47,2064-10-01,Hydro_Big Creek 2[GwH],1.0,1268.0,-1.0
48,2065-03-01,Hydro_Big Creek 2[GwH],9.0,1284.0,8.0
49,2065-04-01,Hydro_Big Creek 2[GwH],-11.0,1232.0,-3.0
50,2065-05-01,Hydro_Big Creek 2[GwH],-10.0,1163.0,-13.0
51,2065-06-01,Hydro_Big Creek 2[GwH],-2.0,1170.0,-15.0
52,2065-12-01,Hydro_Big Creek 2[GwH],4.0,1221.0,-11.0
53,2066-04-01,Hydro_Big Creek 2[GwH],-2.0,1305.0,-13.0
54,2066-06-01,Hydro_Big Creek 2[GwH],-2.0,1335.0,-15.0
55,2066-07-01,Hydro_Big Creek 2[GwH],-3.0,1321.0,-18.0
56,2066-08-01,Hydro_Big Creek 2[GwH],-3.0,1325.0,-21.0
57,2066-09-01,Hydro_Big Creek 2[GwH],-3.0,1304.0,-24.0
58,2066-10-01,Hydro_Big Creek 2[GwH],-3.0,1278.0,-27.0
59,2066-11-01,Hydro_Big Creek 2[GwH],-3.0,1246.0,-30.0
60,2066-12-01,Hydro_Big Creek 2[GwH],-1.0,1268.0,-31.0
61,2068-05-01,Hydro_Big Creek 2[GwH],-3.0,1486.0,-34.0
62,2068-06-01,Hydro_Big Creek 2[GwH],-1.0,1487.0,-35.0
63,2068-07-01,Hydro_Big Creek 2[GwH],-1.0,1482.0,-36.0
64,2068-08-01,Hydro_Big Creek 2[GwH],-1.0,1480.0,-37.0
65,2069-07-01,Hydro_Big Creek 2[GwH],-2.0,1506.0,-39.0
66,2069-08-01,Hydro_Big Creek 2[GwH],-3.0,1504.0,-42.0
67,2026-04-01,Hydro_Big Creek 2a[GwH],-3.0,452.0,-3.0
68,2026-05-01,Hydro_Big Creek 2a[GwH],-3.0,405.0,-6.0
69,2026-07-01,Hydro_Big Creek 2a[GwH],-1.0,351.0,-7.0
70,2026-08-01,Hydro_Big Creek 2a[GwH],-1.0,380.0,-8.0
71,2026-09-01,Hydro_Big Creek 2a[GwH],-1.0,391.0,-9.0
72,2026-10-01,Hydro_Big Creek 2a[GwH],-1.0,413.0,-10.0
73,2034-08-01,Hydro_Big Creek 2a[GwH],-2.0,1285.0,-12.0
74,2060-06-01,Hydro_Big Creek 2a[GwH],1.0,1842.0,-11.0
75,2060-12-01,Hydro_Big Creek 2a[GwH],-1.0,1657.0,-12.0
76,2063-03-01,Hydro_Big Creek 2a[GwH],-4.0,1431.0,-16.0
77,2063-04-01,Hydro_Big Creek 2a[GwH],-1.0,1460.0,-17.0
78,2063-05-01,Hydro_Big Creek 2a[GwH],-4.0,1479.0,-21.0
79,2063-06-01,Hydro_Big Creek 2a[GwH],-1.0,1483.0,-22.0
80,2063-07-01,Hydro_Big Creek 2a[GwH],-2.0,1516.0,-24.0
81,2063-09-01,Hydro_Big Creek 2a[GwH],-2.0,1534.0,-26.0
82,2063-10-01,Hydro_Big Creek 2a[GwH],-1.0,1525.0,-27.0
83,2063-11-01,Hydro_Big Creek 2a[GwH],-1.0,1518.0,-28.0
84,2064-07-01,Hydro_Big Creek 2a[GwH],2.0,1273.0,-26.0
85,2064-08-01,Hydro_Big Creek 2a[GwH],2.0,1287.0,-24.0
86,2064-09-01,Hydro_Big Creek 2a[GwH],2.0,1293.0,-22.0
87,2064-10-01,Hydro_Big Creek 2a[GwH],2.0,1268.0,-20.0
88,2065-03-01,Hydro_Big Creek 2a[GwH],18.0,1284.0,-2.0
89,2065-04-01,Hydro_Big Creek 2a[GwH],-14.0,1232.0,-16.0
90,2065-05-01,Hydro_Big Creek 2a[GwH],-13.0,1163.0,-29.0
91,2065-06-01,Hydro_Big Creek 2a[GwH],-2.0,1170.0,-31.0
92,2065-12-01,Hydro_Big Creek 2a[GwH],12.0,1221.0,-19.0
93,2066-03-01,Hydro_Big Creek 2a[GwH],-2.0,1305.0,-21.0
94,2066-04-01,Hydro_Big Creek 2a[GwH],-2.0,1305.0,-23.0
95,2066-05-01,Hydro_Big Creek 2a[GwH],-1.0,1304.0,-24.0
96,2066-06-01,Hydro_Big Creek 2a[GwH],-3.0,1335.0,-27.0
97,2066-07-01,Hydro_Big Creek 2a[GwH],-4.0,1321.0,-31.0
98,2066-08-01,Hydro_Big Creek 2a[GwH],-4.0,1325.0,-35.0
99,2066-09-01,Hydro_Big Creek 2a[GwH],-4.0,1304.0,-39.0
100,2066-10-01,Hydro_Big Creek 2a[GwH],-4.0,1278.0,-43.0
101,2066-11-01,Hydro_Big Creek 2a[GwH],-4.0,1246.0,-47.0
102,2066-12-01,Hydro_Big Creek 2a[GwH],-2.0,1268.0,-49.0
103,2067-06-01,Hydro_Big Creek 2a[GwH],1.0,1293.0,-48.0
104,2068-05-01,Hydro_Big Creek 2a[GwH],-4.0,1486.0,-52.0
105,2068-06-01,Hydro_Big Creek 2a[GwH],-1.0,1487.0,-53.0
106,2068-07-01,Hydro_Big Creek 2a[GwH],-1.0,1482.0,-54.0
107,2068-08-01,Hydro_Big Creek 2a[GwH],-1.0,1480.0,-55.0
108,2068-09-01,Hydro_Big Creek 2a[GwH],-1.0,1473.0,-56.0
109,2069-01-01,Hydro_Big Creek 2a[GwH],2.0,1483.0,-54.0
110,2069-03-01,Hydro_Big Creek 2a[GwH],1.0,1477.0,-53.0
111,2069-07-01,Hydro_Big Creek 2a[GwH],-2.0,1506.0,-55.0
112,2069-08-01,Hydro_Big Creek 2a[GwH],-3.0,1504.0,-58.0
113,2032-04-01,Hydro_Big Creek 3[GwH],1.0,971.0,1.0
114,2033-05-01,Hydro_Big Creek 3[GwH],3.0,1277.0,4.0
115,2037-05-01,Hydro_Big Creek 3[GwH],1.0,1952.0,5.0
116,2037-06-01,Hydro_Big Creek 3[GwH],1.0,1994.0,6.0
117,2045-05-01,Hydro_Big Creek 3[GwH],1.0,2630.0,7.0
118,2045-06-01,Hydro_Big Creek 3[GwH],2.0,2621.0,9.0
119,2050-06-01,Hydro_Big Creek 3[GwH],2.0,2616.0,11.0
120,2050-07-01,Hydro_Big Creek 3[GwH],2.0,2583.0,13.0
121,2051-06-01,Hydro_Big Creek 3[GwH],2.0,2274.0,15.0
122,2051-07-01,Hydro_Big Creek 3[GwH],2.0,2286.0,17.0
123,2057-07-01,Hydro_Big Creek 3[GwH],1.0,1970.0,18.0
124,2057-08-01,Hydro_Big Creek 3[GwH],1.0,1953.0,19.0
125,2060-07-01,Hydro_Big Creek 3[GwH],1.0,1851.0,20.0
126,2060-09-01,Hydro_Big Creek 3[GwH],2.0,1833.0,22.0
127,2060-12-01,Hydro_Big Creek 3[GwH],-1.0,1657.0,21.0
128,2061-01-01,Hydro_Big Creek 3[GwH],-1.0,1672.0,20.0
129,2063-08-01,Hydro_Big Creek 3[GwH],1.0,1534.0,21.0
130,2064-07-01,Hydro_Big Creek 3[GwH],1.0,1273.0,22.0
131,2064-08-01,Hydro_Big Creek 3[GwH],2.0,1287.0,24.0
132,2064-09-01,Hydro_Big Creek 3[GwH],1.0,1293.0,25.0
133,2065-07-01,Hydro_Big Creek 3[GwH],-2.0,1179.0,23.0
134,2065-08-01,Hydro_Big Creek 3[GwH],-2.0,1182.0,21.0
135,2065-09-01,Hydro_Big Creek 3[GwH],-3.0,1176.0,18.0
136,2066-07-01,Hydro_Big Creek 3[GwH],-1.0,1321.0,17.0
137,2066-08-01,Hydro_Big Creek 3[GwH],-2.0,1325.0,15.0
138,2066-09-01,Hydro_Big Creek 3[GwH],-2.0,1304.0,13.0
139,2066-11-01,Hydro_Big Creek 3[GwH],-2.0,1246.0,11.0
140,2066-12-01,Hydro_Big Creek 3[GwH],-1.0,1268.0,10.0
141,2067-08-01,Hydro_Big Creek 3[GwH],2.0,1328.0,12.0
142,2068-08-01,Hydro_Big Creek 3[GwH],-2.0,1480.0,10.0
143,2068-09-01,Hydro_Big Creek 3[GwH],-1.0,1473.0,9.0
144,2069-07-01,Hydro_Big Creek 3[GwH],-2.0,1506.0,7.0
145,2069-08-01,Hydro_Big Creek 3[GwH],-3.0,1504.0,4.0
146,2070-08-01,Hydro_Big Creek 3[GwH],-1.0,1276.0,3.0
147,2018-05-01,Hydro_Big Creek 4[GwH],3.0,231.0,3.0
148,2020-04-01,Hydro_Big Creek 4[GwH],-3.0,212.0,0.0
149,2022-04-01,Hydro_Big Creek 4[GwH],-1.0,117.0,-1.0
150,2022-05-01,Hydro_Big Creek 4[GwH],-4.0,111.0,-5.0
151,2022-06-01,Hydro_Big Creek 4[GwH],-4.0,105.0,-9.0
152,2022-07-01,Hydro_Big Creek 4[GwH],-5.0,125.0,-14.0
153,2022-08-01,Hydro_Big Creek 4[GwH],-5.0,136.0,-19.0
154,2022-09-01,Hydro_Big Creek 4[GwH],-4.0,146.0,-23.0
155,2022-10-01,Hydro_Big Creek 4[GwH],-2.0,192.0,-25.0
156,2022-11-01,Hydro_Big Creek 4[GwH],-2.0,193.0,-27.0
157,2022-12-01,Hydro_Big Creek 4[GwH],-2.0,189.0,-29.0
158,2023-01-01,Hydro_Big Creek 4[GwH],-3.0,182.0,-32.0
159,2023-02-01,Hydro_Big Creek 4[GwH],-2.0,179.0,-34.0
160,2023-11-01,Hydro_Big Creek 4[GwH],-1.0,198.0,-35.0
161,2024-01-01,Hydro_Big Creek 4[GwH],-1.0,222.0,-36.0
162,2024-02-01,Hydro_Big Creek 4[GwH],-1.0,221.0,-37.0
163,2024-03-01,Hydro_Big Creek 4[GwH],-3.0,193.0,-40.0
164,2024-04-01,Hydro_Big Creek 4[GwH],-3.0,205.0,-43.0
165,2024-05-01,Hydro_Big Creek 4[GwH],-3.0,206.0,-46.0
166,2025-03-01,Hydro_Big Creek 4[GwH],1.0,380.0,-45.0
167,2025-04-01,Hydro_Big Creek 4[GwH],2.0,413.0,-43.0
168,2026-04-01,Hydro_Big Creek 4[GwH],-2.0,452.0,-45.0
169,2026-05-01,Hydro_Big Creek 4[GwH],-2.0,405.0,-47.0
170,2028-11-01,Hydro_Big Creek 4[GwH],1.0,636.0,-46.0
171,2029-05-01,Hydro_Big Creek 4[GwH],-1.0,589.0,-47.0
172,2029-11-01,Hydro_Big Creek 4[GwH],1.0,737.0,-46.0
173,2029-12-01,Hydro_Big Creek 4[GwH],3.0,742.0,-43.0
174,2031-04-01,Hydro_Big Creek 4[GwH],1.0,743.0,-42.0
175,2031-10-01,Hydro_Big Creek 4[GwH],2.0,805.0,-40.0
176,2032-04-01,Hydro_Big Creek 4[GwH],2.0,971.0,-38.0
177,2033-04-01,Hydro_Big Creek 4[GwH],-3.0,1257.0,-41.0
178,2033-05-01,Hydro_Big Creek 4[GwH],2.0,1277.0,-39.0
179,2034-03-01,Hydro_Big Creek 4[GwH],1.0,1365.0,-38.0
180,2034-04-01,Hydro_Big Creek 4[GwH],1.0,1357.0,-37.0
181,2034-05-01,Hydro_Big Creek 4[GwH],3.0,1308.0,-34.0
182,2036-02-01,Hydro_Big Creek 4[GwH],-1.0,1734.0,-35.0
183,2036-03-01,Hydro_Big Creek 4[GwH],-3.0,1658.0,-38.0
184,2036-04-01,Hydro_Big Creek 4[GwH],-2.0,1746.0,-40.0
185,2036-05-01,Hydro_Big Creek 4[GwH],-2.0,1768.0,-42.0
186,2036-12-01,Hydro_Big Creek 4[GwH],1.0,1968.0,-41.0
187,2037-01-01,Hydro_Big Creek 4[GwH],1.0,1970.0,-40.0
188,2037-02-01,Hydro_Big Creek 4[GwH],2.0,1975.0,-38.0
189,2037-03-01,Hydro_Big Creek 4[GwH],4.0,1965.0,-34.0
190,2037-04-01,Hydro_Big Creek 4[GwH],3.0,1955.0,-31.0
191,2037-10-01,Hydro_Big Creek 4[GwH],-2.0,2122.0,-33.0
192,2037-11-01,Hydro_Big Creek 4[GwH],-2.0,2136.0,-35.0
193,2037-12-01,Hydro_Big Creek 4[GwH],-2.0,2152.0,-37.0
194,2038-01-01,Hydro_Big Creek 4[GwH],-2.0,2176.0,-39.0
195,2038-02-01,Hydro_Big Creek 4[GwH],-3.0,2193.0,-42.0
196,2038-03-01,Hydro_Big Creek 4[GwH],-5.0,2214.0,-47.0
197,2038-04-01,Hydro_Big Creek 4[GwH],-5.0,2269.0,-52.0
198,2038-05-01,Hydro_Big Creek 4[GwH],-6.0,2255.0,-58.0
199,2038-06-01,Hydro_Big Creek 4[GwH],-5.0,2185.0,-63.0
200,2038-07-01,Hydro_Big Creek 4[GwH],-4.0,2186.0,-67.0
201,2038-08-01,Hydro_Big Creek 4[GwH],-2.0,2182.0,-69.0
202,2038-09-01,Hydro_Big Creek 4[GwH],-1.0,2182.0,-70.0
203,2039-06-01,Hydro_Big Creek 4[GwH],18.0,2271.0,-52.0
204,2039-07-01,Hydro_Big Creek 4[GwH],16.0,2329.0,-36.0
205,2039-10-01,Hydro_Big Creek 4[GwH],3.0,2352.0,-33.0
206,2039-11-01,Hydro_Big Creek 4[GwH],2.0,2393.0,-31.0
207,2039-12-01,Hydro_Big Creek 4[GwH],3.0,2425.0,-28.0
208,2040-01-01,Hydro_Big Creek 4[GwH],3.0,2500.0,-25.0
209,2040-02-01,Hydro_Big Creek 4[GwH],3.0,2457.0,-22.0
210,2040-03-01,Hydro_Big Creek 4[GwH],5.0,2405.0,-17.0
211,2040-04-01,Hydro_Big Creek 4[GwH],8.0,2379.0,-9.0
212,2040-05-01,Hydro_Big Creek 4[GwH],11.0,2398.0,2.0
213,2040-06-01,Hydro_Big Creek 4[GwH],-6.0,2404.0,-4.0
214,2040-07-01,Hydro_Big Creek 4[GwH],-3.0,2400.0,-7.0
215,2040-08-01,Hydro_Big Creek 4[GwH],-3.0,2414.0,-10.0
216,2040-09-01,Hydro_Big Creek 4[GwH],-1.0,2432.0,-11.0
217,2040-10-01,Hydro_Big Creek 4[GwH],-13.0,2432.0,-24.0
218,2040-11-01,Hydro_Big Creek 4[GwH],-13.0,2440.0,-37.0
219,2040-12-01,Hydro_Big Creek 4[GwH],-9.0,2457.0,-46.0
220,2041-01-01,Hydro_Big Creek 4[GwH],-8.0,2480.0,-54.0
221,2041-02-01,Hydro_Big Creek 4[GwH],-8.0,2516.0,-62.0
222,2041-03-01,Hydro_Big Creek 4[GwH],-13.0,2434.0,-75.0
223,2041-04-01,Hydro_Big Creek 4[GwH],-74.0,2344.0,-149.0
224,2041-05-01,Hydro_Big Creek 4[GwH],-105.0,2285.0,-254.0
225,2041-06-01,Hydro_Big Creek 4[GwH],-69.0,2247.0,-323.0
226,2041-10-01,Hydro_Big Creek 4[GwH],-3.0,2287.0,-326.0
227,2041-11-01,Hydro_Big Creek 4[GwH],-1.0,2293.0,-327.0
228,2042-02-01,Hydro_Big Creek 4[GwH],-1.0,2362.0,-328.0
229,2042-10-01,Hydro_Big Creek 4[GwH],-3.0,2198.0,-331.0
230,2042-11-01,Hydro_Big Creek 4[GwH],-3.0,2170.0,-334.0
231,2042-12-01,Hydro_Big Creek 4[GwH],-4.0,2193.0,-338.0
232,2043-01-01,Hydro_Big Creek 4[GwH],-4.0,2158.0,-342.0
233,2043-02-01,Hydro_Big Creek 4[GwH],-3.0,2175.0,-345.0
234,2043-03-01,Hydro_Big Creek 4[GwH],-6.0,2256.0,-351.0
235,2043-04-01,Hydro_Big Creek 4[GwH],8.0,2296.0,-343.0
236,2043-05-01,Hydro_Big Creek 4[GwH],18.0,2293.0,-325.0
237,2043-06-01,Hydro_Big Creek 4[GwH],16.0,2328.0,-309.0
238,2043-11-01,Hydro_Big Creek 4[GwH],1.0,2521.0,-308.0
239,2043-12-01,Hydro_Big Creek 4[GwH],1.0,2499.0,-307.0
240,2044-01-01,Hydro_Big Creek 4[GwH],1.0,2493.0,-306.0
241,2044-03-01,Hydro_Big Creek 4[GwH],3.0,2430.0,-303.0
242,2044-04-01,Hydro_Big Creek 4[GwH],-11.0,2424.0,-314.0
243,2044-05-01,Hydro_Big Creek 4[GwH],-2.0,2401.0,-316.0
244,2045-03-01,Hydro_Big Creek 4[GwH],-3.0,2584.0,-319.0
245,2045-04-01,Hydro_Big Creek 4[GwH],3.0,2586.0,-316.0
246,2045-05-01,Hydro_Big Creek 4[GwH],5.0,2630.0,-311.0
247,2045-06-01,Hydro_Big Creek 4[GwH],5.0,2621.0,-306.0
248,2045-07-01,Hydro_Big Creek 4[GwH],2.0,2632.0,-304.0
249,2045-11-01,Hydro_Big Creek 4[GwH],2.0,2582.0,-302.0
250,2045-12-01,Hydro_Big Creek 4[GwH],3.0,2612.0,-299.0
251,2046-01-01,Hydro_Big Creek 4[GwH],7.0,2637.0,-292.0
252,2046-02-01,Hydro_Big Creek 4[GwH],18.0,2662.0,-274.0
253,2046-03-01,Hydro_Big Creek 4[GwH],2.0,2655.0,-272.0
254,2046-04-01,Hydro_Big Creek 4[GwH],15.0,2675.0,-257.0
255,2046-05-01,Hydro_Big Creek 4[GwH],35.0,2692.0,-222.0
256,2046-06-01,Hydro_Big Creek 4[GwH],2.0,2663.0,-220.0
257,2047-04-01,Hydro_Big Creek 4[GwH],-2.0,2592.0,-222.0
258,2047-05-01,Hydro_Big Creek 4[GwH],-6.0,2554.0,-228.0
259,2047-06-01,Hydro_Big Creek 4[GwH],-9.0,2497.0,-237.0
260,2047-10-01,Hydro_Big Creek 4[GwH],-1.0,2575.0,-238.0
261,2048-01-01,Hydro_Big Creek 4[GwH],-2.0,2585.0,-240.0
262,2048-02-01,Hydro_Big Creek 4[GwH],-7.0,2539.0,-247.0
263,2048-04-01,Hydro_Big Creek 4[GwH],-16.0,2606.0,-263.0
264,2048-05-01,Hydro_Big Creek 4[GwH],-4.0,2564.0,-267.0
265,2049-01-01,Hydro_Big Creek 4[GwH],1.0,2719.0,-266.0
266,2049-02-01,Hydro_Big Creek 4[GwH],-2.0,2730.0,-268.0
267,2049-03-01,Hydro_Big Creek 4[GwH],-3.0,2707.0,-271.0
268,2049-04-01,Hydro_Big Creek 4[GwH],-4.0,2682.0,-275.0
269,2049-05-01,Hydro_Big Creek 4[GwH],-3.0,2699.0,-278.0
270,2049-06-01,Hydro_Big Creek 4[GwH],-2.0,2744.0,-280.0
271,2050-02-01,Hydro_Big Creek 4[GwH],-19.0,2750.0,-299.0
272,2050-03-01,Hydro_Big Creek 4[GwH],-27.0,2730.0,-326.0
273,2050-04-01,Hydro_Big Creek 4[GwH],-24.0,2644.0,-350.0
274,2050-05-01,Hydro_Big Creek 4[GwH],-5.0,2662.0,-355.0
275,2050-06-01,Hydro_Big Creek 4[GwH],-3.0,2616.0,-358.0
276,2050-07-01,Hydro_Big Creek 4[GwH],-2.0,2583.0,-360.0
277,2050-08-01,Hydro_Big Creek 4[GwH],-2.0,2577.0,-362.0
278,2050-09-01,Hydro_Big Creek 4[GwH],-2.0,2584.0,-364.0
279,2050-10-01,Hydro_Big Creek 4[GwH],-10.0,2541.0,-374.0
280,2050-11-01,Hydro_Big Creek 4[GwH],-13.0,2521.0,-387.0
281,2050-12-01,Hydro_Big Creek 4[GwH],-12.0,2532.0,-399.0
282,2051-01-01,Hydro_Big Creek 4[GwH],-16.0,2533.0,-415.0
283,2051-02-01,Hydro_Big Creek 4[GwH],-31.0,2510.0,-446.0
284,2051-03-01,Hydro_Big Creek 4[GwH],-59.0,2486.0,-505.0
285,2051-04-01,Hydro_Big Creek 4[GwH],-81.0,2424.0,-586.0
286,2051-05-01,Hydro_Big Creek 4[GwH],-93.0,2304.0,-679.0
287,2051-06-01,Hydro_Big Creek 4[GwH],-34.0,2274.0,-713.0
288,2051-07-01,Hydro_Big Creek 4[GwH],-5.0,2286.0,-718.0
289,2051-09-01,Hydro_Big Creek 4[GwH],-1.0,2281.0,-719.0
290,2051-10-01,Hydro_Big Creek 4[GwH],-1.0,2245.0,-720.0
291,2052-01-01,Hydro_Big Creek 4[GwH],-1.0,2285.0,-721.0
292,2052-02-01,Hydro_Big Creek 4[GwH],-1.0,2277.0,-722.0
293,2052-03-01,Hydro_Big Creek 4[GwH],-3.0,2269.0,-725.0
294,2052-04-01,Hydro_Big Creek 4[GwH],2.0,2275.0,-723.0
295,2052-05-01,Hydro_Big Creek 4[GwH],4.0,2262.0,-719.0
296,2052-10-01,Hydro_Big Creek 4[GwH],-2.0,2403.0,-721.0
297,2052-11-01,Hydro_Big Creek 4[GwH],-2.0,2428.0,-723.0
298,2053-02-01,Hydro_Big Creek 4[GwH],-3.0,2481.0,-726.0
299,2053-10-01,Hydro_Big Creek 4[GwH],-1.0,2528.0,-727.0
300,2053-11-01,Hydro_Big Creek 4[GwH],-2.0,2509.0,-729.0
301,2053-12-01,Hydro_Big Creek 4[GwH],-3.0,2544.0,-732.0
302,2054-01-01,Hydro_Big Creek 4[GwH],-3.0,2566.0,-735.0
303,2054-02-01,Hydro_Big Creek 4[GwH],-4.0,2571.0,-739.0
304,2054-03-01,Hydro_Big Creek 4[GwH],-7.0,2556.0,-746.0
305,2054-04-01,Hydro_Big Creek 4[GwH],-8.0,2549.0,-754.0
306,2054-05-01,Hydro_Big Creek 4[GwH],-13.0,2514.0,-767.0
307,2054-06-01,Hydro_Big Creek 4[GwH],-13.0,2508.0,-780.0
308,2054-07-01,Hydro_Big Creek 4[GwH],-14.0,2472.0,-794.0
309,2054-08-01,Hydro_Big Creek 4[GwH],-12.0,2437.0,-806.0
310,2054-09-01,Hydro_Big Creek 4[GwH],-9.0,2410.0,-815.0
311,2054-10-01,Hydro_Big Creek 4[GwH],-4.0,2368.0,-819.0
312,2054-11-01,Hydro_Big Creek 4[GwH],-3.0,2325.0,-822.0
313,2054-12-01,Hydro_Big Creek 4[GwH],-4.0,2312.0,-826.0
314,2055-01-01,Hydro_Big Creek 4[GwH],-5.0,2325.0,-831.0
315,2055-02-01,Hydro_Big Creek 4[GwH],-5.0,2346.0,-836.0
316,2055-03-01,Hydro_Big Creek 4[GwH],-10.0,2383.0,-846.0
317,2055-04-01,Hydro_Big Creek 4[GwH],-12.0,2409.0,-858.0
318,2055-05-01,Hydro_Big Creek 4[GwH],-16.0,2341.0,-874.0
319,2055-06-01,Hydro_Big Creek 4[GwH],-12.0,2277.0,-886.0
320,2055-07-01,Hydro_Big Creek 4[GwH],-10.0,2196.0,-896.0
321,2055-08-01,Hydro_Big Creek 4[GwH],-6.0,2147.0,-902.0
322,2055-09-01,Hydro_Big Creek 4[GwH],-3.0,2111.0,-905.0
323,2056-04-01,Hydro_Big Creek 4[GwH],-2.0,2080.0,-907.0
324,2056-05-01,Hydro_Big Creek 4[GwH],-3.0,2111.0,-910.0
325,2056-06-01,Hydro_Big Creek 4[GwH],-4.0,2093.0,-914.0
326,2056-07-01,Hydro_Big Creek 4[GwH],-5.0,2046.0,-919.0
327,2056-08-01,Hydro_Big Creek 4[GwH],-5.0,2027.0,-924.0
328,2056-09-01,Hydro_Big Creek 4[GwH],-5.0,1995.0,-929.0
329,2056-10-01,Hydro_Big Creek 4[GwH],-2.0,1976.0,-931.0
330,2056-11-01,Hydro_Big Creek 4[GwH],-2.0,1953.0,-933.0
331,2056-12-01,Hydro_Big Creek 4[GwH],-4.0,1952.0,-937.0
332,2057-01-01,Hydro_Big Creek 4[GwH],-4.0,1987.0,-941.0
333,2057-02-01,Hydro_Big Creek 4[GwH],-5.0,1990.0,-946.0
334,2057-03-01,Hydro_Big Creek 4[GwH],-11.0,1988.0,-957.0
335,2057-04-01,Hydro_Big Creek 4[GwH],-13.0,1987.0,-970.0
336,2057-05-01,Hydro_Big Creek 4[GwH],-19.0,1977.0,-989.0
337,2057-06-01,Hydro_Big Creek 4[GwH],-17.0,1971.0,-1006.0
338,2057-07-01,Hydro_Big Creek 4[GwH],-1.0,1970.0,-1007.0
339,2057-08-01,Hydro_Big Creek 4[GwH],1.0,1953.0,-1006.0
340,2057-10-01,Hydro_Big Creek 4[GwH],-4.0,1956.0,-1010.0
341,2057-11-01,Hydro_Big Creek 4[GwH],-3.0,1927.0,-1013.0
342,2057-12-01,Hydro_Big Creek 4[GwH],-4.0,1962.0,-1017.0
343,2058-01-01,Hydro_Big Creek 4[GwH],-5.0,1977.0,-1022.0
344,2058-02-01,Hydro_Big Creek 4[GwH],-5.0,1986.0,-1027.0
