,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
0,2031-06-01,Hydro_Alcova[GwH],1.0,1156.0,1.0
1,2036-05-01,Hydro_Alcova[GwH],1.0,4354.0,2.0
2,2038-09-01,Hydro_Alcova[GwH],-1.0,5741.0,1.0
3,2041-03-01,Hydro_Alcova[GwH],1.0,8091.0,2.0
4,2041-10-01,Hydro_Alcova[GwH],-1.0,8703.0,1.0
5,2042-03-01,Hydro_Alcova[GwH],1.0,9075.0,2.0
6,2042-08-01,Hydro_Alcova[GwH],-1.0,9415.0,1.0
7,2043-03-01,Hydro_Alcova[GwH],1.0,9871.0,2.0
8,2043-05-01,Hydro_Alcova[GwH],2.0,9697.0,4.0
9,2043-06-01,Hydro_Alcova[GwH],1.0,9729.0,5.0
10,2043-08-01,Hydro_Alcova[GwH],-1.0,10037.0,4.0
11,2044-03-01,Hydro_Alcova[GwH],1.0,10738.0,5.0
12,2044-05-01,Hydro_Alcova[GwH],1.0,10756.0,6.0
13,2044-06-01,Hydro_Alcova[GwH],1.0,10728.0,7.0
14,2044-09-01,Hydro_Alcova[GwH],-1.0,11121.0,6.0
15,2045-03-01,Hydro_Alcova[GwH],1.0,11680.0,7.0
16,2045-05-01,Hydro_Alcova[GwH],1.0,11778.0,8.0
17,2046-03-01,Hydro_Alcova[GwH],1.0,12741.0,9.0
18,2046-04-01,Hydro_Alcova[GwH],1.0,12868.0,10.0
19,2047-03-01,Hydro_Alcova[GwH],1.0,13654.0,11.0
20,2047-05-01,Hydro_Alcova[GwH],1.0,13671.0,12.0
21,2047-06-01,Hydro_Alcova[GwH],1.0,13660.0,13.0
22,2047-09-01,Hydro_Alcova[GwH],-1.0,13892.0,12.0
23,2048-03-01,Hydro_Alcova[GwH],1.0,14006.0,13.0
24,2048-04-01,Hydro_Alcova[GwH],2.0,13971.0,15.0
25,2048-05-01,Hydro_Alcova[GwH],1.0,13986.0,16.0
26,2048-06-01,Hydro_Alcova[GwH],1.0,14031.0,17.0
27,2048-08-01,Hydro_Alcova[GwH],-1.0,14377.0,16.0
28,2049-03-01,Hydro_Alcova[GwH],2.0,15106.0,18.0
29,2049-05-01,Hydro_Alcova[GwH],3.0,15215.0,21.0
30,2049-06-01,Hydro_Alcova[GwH],2.0,15387.0,23.0
31,2049-09-01,Hydro_Alcova[GwH],-1.0,15915.0,22.0
32,2049-12-01,Hydro_Alcova[GwH],1.0,16240.0,23.0
33,2050-01-01,Hydro_Alcova[GwH],1.0,16352.0,24.0
34,2050-03-01,Hydro_Alcova[GwH],2.0,16431.0,26.0
35,2050-05-01,Hydro_Alcova[GwH],1.0,16519.0,27.0
36,2050-08-01,Hydro_Alcova[GwH],-2.0,16999.0,25.0
37,2051-03-01,Hydro_Alcova[GwH],2.0,17827.0,27.0
38,2051-05-01,Hydro_Alcova[GwH],1.0,17548.0,28.0
39,2052-01-01,Hydro_Alcova[GwH],1.0,18412.0,29.0
40,2052-03-01,Hydro_Alcova[GwH],2.0,18477.0,31.0
41,2053-03-01,Hydro_Alcova[GwH],1.0,20027.0,32.0
42,2053-05-01,Hydro_Alcova[GwH],2.0,20242.0,34.0
43,2053-06-01,Hydro_Alcova[GwH],2.0,20299.0,36.0
44,2054-05-01,Hydro_Alcova[GwH],1.0,21416.0,37.0
45,2054-08-01,Hydro_Alcova[GwH],-2.0,21771.0,35.0
46,2054-12-01,Hydro_Alcova[GwH],2.0,22174.0,37.0
47,2055-01-01,Hydro_Alcova[GwH],1.0,22326.0,38.0
48,2055-03-01,Hydro_Alcova[GwH],2.0,22534.0,40.0
49,2055-04-01,Hydro_Alcova[GwH],2.0,22603.0,42.0
50,2055-05-01,Hydro_Alcova[GwH],1.0,22607.0,43.0
51,2055-08-01,Hydro_Alcova[GwH],-2.0,22710.0,41.0
52,2056-03-01,Hydro_Alcova[GwH],2.0,23184.0,43.0
53,2056-05-01,Hydro_Alcova[GwH],2.0,23324.0,45.0
54,2056-06-01,Hydro_Alcova[GwH],2.0,23393.0,47.0
55,2056-09-01,Hydro_Alcova[GwH],-1.0,23449.0,46.0
56,2057-03-01,Hydro_Alcova[GwH],1.0,23767.0,47.0
57,2057-06-01,Hydro_Alcova[GwH],1.0,23888.0,48.0
58,2058-01-01,Hydro_Alcova[GwH],1.0,24906.0,49.0
59,2058-03-01,Hydro_Alcova[GwH],2.0,24901.0,51.0
60,2059-01-01,Hydro_Alcova[GwH],1.0,25948.0,52.0
61,2059-03-01,Hydro_Alcova[GwH],2.0,25865.0,54.0
62,2059-04-01,Hydro_Alcova[GwH],2.0,25661.0,56.0
63,2060-03-01,Hydro_Alcova[GwH],1.0,26088.0,57.0
64,2060-07-01,Hydro_Alcova[GwH],-1.0,26469.0,56.0
65,2061-06-01,Hydro_Alcova[GwH],1.0,27325.0,57.0
66,2061-07-01,Hydro_Alcova[GwH],1.0,27354.0,58.0
67,2062-03-01,Hydro_Alcova[GwH],1.0,27679.0,59.0
68,2062-05-01,Hydro_Alcova[GwH],-1.0,27831.0,58.0
69,2062-06-01,Hydro_Alcova[GwH],-2.0,27770.0,56.0
70,2062-07-01,Hydro_Alcova[GwH],-2.0,27698.0,54.0
71,2063-03-01,Hydro_Alcova[GwH],2.0,28158.0,56.0
72,2063-06-01,Hydro_Alcova[GwH],-2.0,28174.0,54.0
73,2063-07-01,Hydro_Alcova[GwH],1.0,28254.0,55.0
74,2063-08-01,Hydro_Alcova[GwH],2.0,28456.0,57.0
75,2064-03-01,Hydro_Alcova[GwH],1.0,29098.0,58.0
76,2064-07-01,Hydro_Alcova[GwH],1.0,29455.0,59.0
77,2065-06-01,Hydro_Alcova[GwH],-1.0,30414.0,58.0
78,2066-03-01,Hydro_Alcova[GwH],2.0,31199.0,60.0
79,2066-06-01,Hydro_Alcova[GwH],1.0,31622.0,61.0
80,2066-07-01,Hydro_Alcova[GwH],-3.0,31921.0,58.0
81,2066-08-01,Hydro_Alcova[GwH],-2.0,32258.0,56.0
82,2067-03-01,Hydro_Alcova[GwH],2.0,32900.0,58.0
83,2068-03-01,Hydro_Alcova[GwH],1.0,34383.0,59.0
84,2068-09-01,Hydro_Alcova[GwH],-1.0,35199.0,58.0
85,2068-10-01,Hydro_Alcova[GwH],-2.0,35692.0,56.0
86,2068-11-01,Hydro_Alcova[GwH],-1.0,35657.0,55.0
87,2069-03-01,Hydro_Alcova[GwH],1.0,36536.0,56.0
88,2069-12-01,Hydro_Alcova[GwH],1.0,38597.0,57.0
89,2070-03-01,Hydro_Alcova[GwH],2.0,38912.0,59.0
90,2070-06-01,Hydro_Alcova[GwH],3.0,39133.0,62.0
91,2041-10-01,Hydro_Anderson Ranch[GwH],3.0,8703.0,3.0
92,2043-09-01,Hydro_Anderson Ranch[GwH],3.0,10158.0,6.0
93,2045-10-01,Hydro_Anderson Ranch[GwH],3.0,12309.0,9.0
94,2046-10-01,Hydro_Anderson Ranch[GwH],1.0,13308.0,10.0
95,2053-09-01,Hydro_Anderson Ranch[GwH],-2.0,20901.0,8.0
96,2054-03-01,Hydro_Anderson Ranch[GwH],2.0,21520.0,10.0
97,2063-11-01,Hydro_Anderson Ranch[GwH],2.0,28827.0,12.0
98,2027-04-01,Hydro_Balch 1[GwH],-2.0,379.0,-2.0
99,2041-03-01,Hydro_Balch 1[GwH],-2.0,8091.0,-4.0
100,2057-02-01,Hydro_Balch 1[GwH],-7.0,23616.0,-11.0
101,2057-10-01,Hydro_Balch 1[GwH],1.0,24540.0,-10.0
102,2063-07-01,Hydro_Balch 1[GwH],-1.0,28254.0,-11.0
103,2063-09-01,Hydro_Balch 1[GwH],-2.0,28587.0,-13.0
104,2063-10-01,Hydro_Balch 1[GwH],-2.0,28756.0,-15.0
105,2063-11-01,Hydro_Balch 1[GwH],-1.0,28827.0,-16.0
106,2063-12-01,Hydro_Balch 1[GwH],-1.0,28700.0,-17.0
107,2065-08-01,Hydro_Balch 1[GwH],1.0,30641.0,-16.0
108,2065-09-01,Hydro_Balch 1[GwH],1.0,30749.0,-15.0
109,2066-06-01,Hydro_Balch 1[GwH],1.0,31622.0,-14.0
110,2066-07-01,Hydro_Balch 1[GwH],2.0,31921.0,-12.0
111,2066-08-01,Hydro_Balch 1[GwH],1.0,32258.0,-11.0
112,2067-02-01,Hydro_Balch 1[GwH],7.0,33050.0,-4.0
113,2067-03-01,Hydro_Balch 1[GwH],-6.0,32900.0,-10.0
114,2069-07-01,Hydro_Balch 1[GwH],2.0,37846.0,-8.0
115,2069-08-01,Hydro_Balch 1[GwH],2.0,38150.0,-6.0
116,2027-04-01,Hydro_Balch 2[GwH],-5.0,379.0,-5.0
117,2028-09-01,Hydro_Balch 2[GwH],-1.0,1264.0,-6.0
118,2041-03-01,Hydro_Balch 2[GwH],-5.0,8091.0,-11.0
119,2041-07-01,Hydro_Balch 2[GwH],-1.0,8387.0,-12.0
120,2041-08-01,Hydro_Balch 2[GwH],-1.0,8515.0,-13.0
121,2057-02-01,Hydro_Balch 2[GwH],-21.0,23616.0,-34.0
122,2057-06-01,Hydro_Balch 2[GwH],-1.0,23888.0,-35.0
123,2057-08-01,Hydro_Balch 2[GwH],2.0,24260.0,-33.0
124,2057-09-01,Hydro_Balch 2[GwH],3.0,24365.0,-30.0
125,2057-10-01,Hydro_Balch 2[GwH],3.0,24540.0,-27.0
126,2057-11-01,Hydro_Balch 2[GwH],2.0,24715.0,-25.0
127,2057-12-01,Hydro_Balch 2[GwH],1.0,24795.0,-24.0
128,2060-06-01,Hydro_Balch 2[GwH],-1.0,26319.0,-25.0
129,2060-07-01,Hydro_Balch 2[GwH],-1.0,26469.0,-26.0
130,2060-08-01,Hydro_Balch 2[GwH],-1.0,26634.0,-27.0
131,2063-02-01,Hydro_Balch 2[GwH],-3.0,27989.0,-30.0
132,2063-04-01,Hydro_Balch 2[GwH],4.0,28229.0,-26.0
133,2063-06-01,Hydro_Balch 2[GwH],-2.0,28174.0,-28.0
134,2063-07-01,Hydro_Balch 2[GwH],-3.0,28254.0,-31.0
135,2063-08-01,Hydro_Balch 2[GwH],-2.0,28456.0,-33.0
136,2063-09-01,Hydro_Balch 2[GwH],-5.0,28587.0,-38.0
137,2063-10-01,Hydro_Balch 2[GwH],-5.0,28756.0,-43.0
138,2063-11-01,Hydro_Balch 2[GwH],-4.0,28827.0,-47.0
139,2063-12-01,Hydro_Balch 2[GwH],-3.0,28700.0,-50.0
140,2064-01-01,Hydro_Balch 2[GwH],-3.0,28879.0,-53.0
141,2064-04-01,Hydro_Balch 2[GwH],-1.0,29256.0,-54.0
142,2064-05-01,Hydro_Balch 2[GwH],-1.0,29200.0,-55.0
143,2064-09-01,Hydro_Balch 2[GwH],1.0,29885.0,-54.0
144,2064-10-01,Hydro_Balch 2[GwH],2.0,29997.0,-52.0
145,2065-07-01,Hydro_Balch 2[GwH],2.0,30503.0,-50.0
146,2065-08-01,Hydro_Balch 2[GwH],3.0,30641.0,-47.0
147,2065-09-01,Hydro_Balch 2[GwH],3.0,30749.0,-44.0
148,2065-10-01,Hydro_Balch 2[GwH],2.0,30869.0,-42.0
149,2065-11-01,Hydro_Balch 2[GwH],1.0,31116.0,-41.0
150,2066-01-01,Hydro_Balch 2[GwH],-1.0,31019.0,-42.0
151,2066-05-01,Hydro_Balch 2[GwH],3.0,31485.0,-39.0
152,2066-06-01,Hydro_Balch 2[GwH],4.0,31622.0,-35.0
153,2066-07-01,Hydro_Balch 2[GwH],5.0,31921.0,-30.0
154,2066-08-01,Hydro_Balch 2[GwH],4.0,32258.0,-26.0
155,2066-09-01,Hydro_Balch 2[GwH],3.0,32495.0,-23.0
156,2066-10-01,Hydro_Balch 2[GwH],1.0,32747.0,-22.0
157,2067-02-01,Hydro_Balch 2[GwH],22.0,33050.0,0.0
158,2067-03-01,Hydro_Balch 2[GwH],-21.0,32900.0,-21.0
159,2067-06-01,Hydro_Balch 2[GwH],-2.0,32871.0,-23.0
160,2067-07-01,Hydro_Balch 2[GwH],-1.0,33039.0,-24.0
161,2069-04-01,Hydro_Balch 2[GwH],1.0,36797.0,-23.0
162,2069-05-01,Hydro_Balch 2[GwH],2.0,37158.0,-21.0
163,2069-06-01,Hydro_Balch 2[GwH],2.0,37431.0,-19.0
164,2069-07-01,Hydro_Balch 2[GwH],5.0,37846.0,-14.0
165,2069-08-01,Hydro_Balch 2[GwH],4.0,38150.0,-10.0
166,2069-09-01,Hydro_Balch 2[GwH],2.0,38249.0,-8.0
167,2069-10-01,Hydro_Balch 2[GwH],1.0,38386.0,-7.0
168,2070-05-01,Hydro_Balch 2[GwH],-1.0,39076.0,-8.0
169,2070-06-01,Hydro_Balch 2[GwH],-1.0,39133.0,-9.0
170,2070-07-01,Hydro_Balch 2[GwH],-1.0,39269.0,-10.0
171,2026-04-01,Hydro_Big Creek 1[GwH],1.0,245.0,1.0
172,2028-11-01,Hydro_Big Creek 1[GwH],-6.0,1206.0,-5.0
173,2028-12-01,Hydro_Big Creek 1[GwH],2.0,1198.0,-3.0
174,2029-04-01,Hydro_Big Creek 1[GwH],1.0,1131.0,-2.0
175,2031-03-01,Hydro_Big Creek 1[GwH],-11.0,805.0,-13.0
176,2031-04-01,Hydro_Big Creek 1[GwH],2.0,1106.0,-11.0
177,2034-05-01,Hydro_Big Creek 1[GwH],-8.0,3004.0,-19.0
178,2047-12-01,Hydro_Big Creek 1[GwH],2.0,13913.0,-17.0
179,2048-10-01,Hydro_Big Creek 1[GwH],2.0,14698.0,-15.0
180,2063-03-01,Hydro_Big Creek 1[GwH],-16.0,28158.0,-31.0
181,2063-04-01,Hydro_Big Creek 1[GwH],13.0,28229.0,-18.0
182,2065-03-01,Hydro_Big Creek 1[GwH],15.0,30440.0,-3.0
183,2065-04-01,Hydro_Big Creek 1[GwH],-14.0,30467.0,-17.0
184,2067-06-01,Hydro_Big Creek 1[GwH],1.0,32871.0,-16.0
185,2067-07-01,Hydro_Big Creek 1[GwH],2.0,33039.0,-14.0
186,2067-08-01,Hydro_Big Creek 1[GwH],2.0,33238.0,-12.0
187,2069-01-01,Hydro_Big Creek 1[GwH],1.0,36057.0,-11.0
188,2069-08-01,Hydro_Big Creek 1[GwH],-1.0,38150.0,-12.0
189,2028-11-01,Hydro_Big Creek 2[GwH],-4.0,1206.0,-4.0
190,2028-12-01,Hydro_Big Creek 2[GwH],1.0,1198.0,-3.0
191,2029-03-01,Hydro_Big Creek 2[GwH],1.0,1152.0,-2.0
192,2031-03-01,Hydro_Big Creek 2[GwH],-7.0,805.0,-9.0
193,2034-05-01,Hydro_Big Creek 2[GwH],-9.0,3004.0,-18.0
194,2034-08-01,Hydro_Big Creek 2[GwH],-1.0,3106.0,-19.0
195,2035-07-01,Hydro_Big Creek 2[GwH],1.0,3688.0,-18.0
196,2035-08-01,Hydro_Big Creek 2[GwH],1.0,3824.0,-17.0
197,2035-09-01,Hydro_Big Creek 2[GwH],1.0,3852.0,-16.0
198,2035-10-01,Hydro_Big Creek 2[GwH],1.0,3957.0,-15.0
199,2047-12-01,Hydro_Big Creek 2[GwH],4.0,13913.0,-11.0
200,2048-06-01,Hydro_Big Creek 2[GwH],4.0,14031.0,-7.0
201,2048-07-01,Hydro_Big Creek 2[GwH],4.0,14207.0,-3.0
202,2048-08-01,Hydro_Big Creek 2[GwH],4.0,14377.0,1.0
203,2048-09-01,Hydro_Big Creek 2[GwH],4.0,14531.0,5.0
204,2048-10-01,Hydro_Big Creek 2[GwH],3.0,14698.0,8.0
205,2048-11-01,Hydro_Big Creek 2[GwH],2.0,14836.0,10.0
206,2049-04-01,Hydro_Big Creek 2[GwH],1.0,15184.0,11.0
207,2049-05-01,Hydro_Big Creek 2[GwH],3.0,15215.0,14.0
208,2049-06-01,Hydro_Big Creek 2[GwH],3.0,15387.0,17.0
209,2049-07-01,Hydro_Big Creek 2[GwH],3.0,15575.0,20.0
210,2049-08-01,Hydro_Big Creek 2[GwH],3.0,15753.0,23.0
211,2049-09-01,Hydro_Big Creek 2[GwH],2.0,15915.0,25.0
212,2049-10-01,Hydro_Big Creek 2[GwH],1.0,15997.0,26.0
213,2060-05-01,Hydro_Big Creek 2[GwH],-3.0,26140.0,23.0
214,2060-06-01,Hydro_Big Creek 2[GwH],-4.0,26319.0,19.0
215,2060-07-01,Hydro_Big Creek 2[GwH],-3.0,26469.0,16.0
216,2060-08-01,Hydro_Big Creek 2[GwH],-3.0,26634.0,13.0
217,2060-09-01,Hydro_Big Creek 2[GwH],-2.0,26761.0,11.0
218,2060-10-01,Hydro_Big Creek 2[GwH],-2.0,26920.0,9.0
219,2060-11-01,Hydro_Big Creek 2[GwH],-1.0,27040.0,8.0
220,2063-03-01,Hydro_Big Creek 2[GwH],-14.0,28158.0,-6.0
221,2063-06-01,Hydro_Big Creek 2[GwH],2.0,28174.0,-4.0
222,2063-07-01,Hydro_Big Creek 2[GwH],4.0,28254.0,0.0
223,2063-08-01,Hydro_Big Creek 2[GwH],8.0,28456.0,8.0
224,2063-09-01,Hydro_Big Creek 2[GwH],4.0,28587.0,12.0
225,2063-10-01,Hydro_Big Creek 2[GwH],3.0,28756.0,15.0
226,2064-07-01,Hydro_Big Creek 2[GwH],4.0,29455.0,19.0
227,2064-08-01,Hydro_Big Creek 2[GwH],4.0,29669.0,23.0
228,2064-09-01,Hydro_Big Creek 2[GwH],3.0,29885.0,26.0
229,2064-10-01,Hydro_Big Creek 2[GwH],3.0,29997.0,29.0
230,2064-11-01,Hydro_Big Creek 2[GwH],7.0,30218.0,36.0
231,2065-03-01,Hydro_Big Creek 2[GwH],7.0,30440.0,43.0
232,2065-04-01,Hydro_Big Creek 2[GwH],-12.0,30467.0,31.0
233,2065-05-01,Hydro_Big Creek 2[GwH],-11.0,30462.0,20.0
234,2065-06-01,Hydro_Big Creek 2[GwH],-2.0,30414.0,18.0
235,2066-04-01,Hydro_Big Creek 2[GwH],-2.0,31307.0,16.0
236,2066-05-01,Hydro_Big Creek 2[GwH],1.0,31485.0,17.0
237,2066-08-01,Hydro_Big Creek 2[GwH],-2.0,32258.0,15.0
238,2066-09-01,Hydro_Big Creek 2[GwH],-2.0,32495.0,13.0
239,2066-10-01,Hydro_Big Creek 2[GwH],-4.0,32747.0,9.0
240,2066-11-01,Hydro_Big Creek 2[GwH],-4.0,32803.0,5.0
241,2066-12-01,Hydro_Big Creek 2[GwH],-3.0,32963.0,2.0
242,2067-07-01,Hydro_Big Creek 2[GwH],3.0,33039.0,5.0
243,2067-08-01,Hydro_Big Creek 2[GwH],2.0,33238.0,7.0
244,2067-09-01,Hydro_Big Creek 2[GwH],1.0,33385.0,8.0
245,2068-05-01,Hydro_Big Creek 2[GwH],-3.0,34526.0,5.0
246,2068-06-01,Hydro_Big Creek 2[GwH],-3.0,34653.0,2.0
247,2068-07-01,Hydro_Big Creek 2[GwH],-3.0,34836.0,-1.0
248,2068-08-01,Hydro_Big Creek 2[GwH],-3.0,35025.0,-4.0
249,2068-09-01,Hydro_Big Creek 2[GwH],-2.0,35199.0,-6.0
250,2068-10-01,Hydro_Big Creek 2[GwH],-2.0,35692.0,-8.0
251,2068-11-01,Hydro_Big Creek 2[GwH],-2.0,35657.0,-10.0
252,2068-12-01,Hydro_Big Creek 2[GwH],-1.0,35798.0,-11.0
253,2069-01-01,Hydro_Big Creek 2[GwH],3.0,36057.0,-8.0
254,2069-03-01,Hydro_Big Creek 2[GwH],3.0,36536.0,-5.0
255,2069-04-01,Hydro_Big Creek 2[GwH],2.0,36797.0,-3.0
256,2069-07-01,Hydro_Big Creek 2[GwH],-4.0,37846.0,-7.0
257,2069-08-01,Hydro_Big Creek 2[GwH],-7.0,38150.0,-14.0
258,2069-09-01,Hydro_Big Creek 2[GwH],-5.0,38249.0,-19.0
259,2026-04-01,Hydro_Big Creek 2a[GwH],1.0,245.0,1.0
260,2026-05-01,Hydro_Big Creek 2a[GwH],1.0,211.0,2.0
261,2028-11-01,Hydro_Big Creek 2a[GwH],-13.0,1206.0,-11.0
262,2028-12-01,Hydro_Big Creek 2a[GwH],2.0,1198.0,-9.0
263,2029-03-01,Hydro_Big Creek 2a[GwH],2.0,1152.0,-7.0
264,2029-04-01,Hydro_Big Creek 2a[GwH],2.0,1131.0,-5.0
265,2029-05-01,Hydro_Big Creek 2a[GwH],2.0,1276.0,-3.0
266,2031-03-01,Hydro_Big Creek 2a[GwH],-12.0,805.0,-15.0
267,2031-04-01,Hydro_Big Creek 2a[GwH],2.0,1106.0,-13.0
268,2034-05-01,Hydro_Big Creek 2a[GwH],-12.0,3004.0,-25.0
269,2034-08-01,Hydro_Big Creek 2a[GwH],-2.0,3106.0,-27.0
270,2035-07-01,Hydro_Big Creek 2a[GwH],1.0,3688.0,-26.0
271,2035-08-01,Hydro_Big Creek 2a[GwH],2.0,3824.0,-24.0
272,2035-09-01,Hydro_Big Creek 2a[GwH],2.0,3852.0,-22.0
273,2035-10-01,Hydro_Big Creek 2a[GwH],2.0,3957.0,-20.0
274,2035-11-01,Hydro_Big Creek 2a[GwH],1.0,4048.0,-19.0
275,2047-12-01,Hydro_Big Creek 2a[GwH],6.0,13913.0,-13.0
276,2048-05-01,Hydro_Big Creek 2a[GwH],3.0,13986.0,-10.0
277,2048-06-01,Hydro_Big Creek 2a[GwH],5.0,14031.0,-5.0
278,2048-07-01,Hydro_Big Creek 2a[GwH],6.0,14207.0,1.0
279,2048-08-01,Hydro_Big Creek 2a[GwH],6.0,14377.0,7.0
280,2048-09-01,Hydro_Big Creek 2a[GwH],5.0,14531.0,12.0
281,2048-10-01,Hydro_Big Creek 2a[GwH],4.0,14698.0,16.0
282,2048-11-01,Hydro_Big Creek 2a[GwH],3.0,14836.0,19.0
283,2049-04-01,Hydro_Big Creek 2a[GwH],2.0,15184.0,21.0
284,2049-05-01,Hydro_Big Creek 2a[GwH],4.0,15215.0,25.0
285,2049-06-01,Hydro_Big Creek 2a[GwH],4.0,15387.0,29.0
286,2049-07-01,Hydro_Big Creek 2a[GwH],4.0,15575.0,33.0
287,2049-08-01,Hydro_Big Creek 2a[GwH],3.0,15753.0,36.0
288,2049-09-01,Hydro_Big Creek 2a[GwH],3.0,15915.0,39.0
289,2049-10-01,Hydro_Big Creek 2a[GwH],2.0,15997.0,41.0
290,2049-11-01,Hydro_Big Creek 2a[GwH],1.0,16105.0,42.0
291,2060-05-01,Hydro_Big Creek 2a[GwH],-4.0,26140.0,38.0
292,2060-06-01,Hydro_Big Creek 2a[GwH],-5.0,26319.0,33.0
293,2060-07-01,Hydro_Big Creek 2a[GwH],-4.0,26469.0,29.0
294,2060-08-01,Hydro_Big Creek 2a[GwH],-4.0,26634.0,25.0
295,2060-09-01,Hydro_Big Creek 2a[GwH],-3.0,26761.0,22.0
296,2060-10-01,Hydro_Big Creek 2a[GwH],-2.0,26920.0,20.0
297,2060-11-01,Hydro_Big Creek 2a[GwH],-2.0,27040.0,18.0
298,2063-03-01,Hydro_Big Creek 2a[GwH],-24.0,28158.0,-6.0
299,2063-04-01,Hydro_Big Creek 2a[GwH],15.0,28229.0,9.0
300,2063-05-01,Hydro_Big Creek 2a[GwH],15.0,28257.0,24.0
301,2063-06-01,Hydro_Big Creek 2a[GwH],4.0,28174.0,28.0
302,2063-07-01,Hydro_Big Creek 2a[GwH],5.0,28254.0,33.0
303,2063-08-01,Hydro_Big Creek 2a[GwH],11.0,28456.0,44.0
304,2063-09-01,Hydro_Big Creek 2a[GwH],5.0,28587.0,49.0
305,2063-10-01,Hydro_Big Creek 2a[GwH],4.0,28756.0,53.0
306,2063-11-01,Hydro_Big Creek 2a[GwH],3.0,28827.0,56.0
307,2063-12-01,Hydro_Big Creek 2a[GwH],3.0,28700.0,59.0
308,2064-07-01,Hydro_Big Creek 2a[GwH],5.0,29455.0,64.0
309,2064-08-01,Hydro_Big Creek 2a[GwH],5.0,29669.0,69.0
310,2064-09-01,Hydro_Big Creek 2a[GwH],4.0,29885.0,73.0
311,2064-10-01,Hydro_Big Creek 2a[GwH],4.0,29997.0,77.0
312,2064-11-01,Hydro_Big Creek 2a[GwH],11.0,30218.0,88.0
313,2065-03-01,Hydro_Big Creek 2a[GwH],16.0,30440.0,104.0
314,2065-04-01,Hydro_Big Creek 2a[GwH],-16.0,30467.0,88.0
315,2065-05-01,Hydro_Big Creek 2a[GwH],-14.0,30462.0,74.0
316,2065-06-01,Hydro_Big Creek 2a[GwH],-3.0,30414.0,71.0
317,2065-12-01,Hydro_Big Creek 2a[GwH],7.0,30997.0,78.0
318,2066-03-01,Hydro_Big Creek 2a[GwH],-1.0,31199.0,77.0
319,2066-04-01,Hydro_Big Creek 2a[GwH],-2.0,31307.0,75.0
320,2066-05-01,Hydro_Big Creek 2a[GwH],2.0,31485.0,77.0
321,2066-08-01,Hydro_Big Creek 2a[GwH],-2.0,32258.0,75.0
322,2066-09-01,Hydro_Big Creek 2a[GwH],-3.0,32495.0,72.0
323,2066-10-01,Hydro_Big Creek 2a[GwH],-5.0,32747.0,67.0
324,2066-11-01,Hydro_Big Creek 2a[GwH],-6.0,32803.0,61.0
325,2066-12-01,Hydro_Big Creek 2a[GwH],-4.0,32963.0,57.0
326,2067-06-01,Hydro_Big Creek 2a[GwH],3.0,32871.0,60.0
327,2067-07-01,Hydro_Big Creek 2a[GwH],3.0,33039.0,63.0
328,2067-08-01,Hydro_Big Creek 2a[GwH],3.0,33238.0,66.0
329,2067-09-01,Hydro_Big Creek 2a[GwH],2.0,33385.0,68.0
330,2068-05-01,Hydro_Big Creek 2a[GwH],-9.0,34526.0,59.0
331,2068-06-01,Hydro_Big Creek 2a[GwH],-4.0,34653.0,55.0
332,2068-07-01,Hydro_Big Creek 2a[GwH],-4.0,34836.0,51.0
333,2068-08-01,Hydro_Big Creek 2a[GwH],-4.0,35025.0,47.0
334,2068-09-01,Hydro_Big Creek 2a[GwH],-3.0,35199.0,44.0
335,2068-10-01,Hydro_Big Creek 2a[GwH],-3.0,35692.0,41.0
336,2068-11-01,Hydro_Big Creek 2a[GwH],-2.0,35657.0,39.0
337,2068-12-01,Hydro_Big Creek 2a[GwH],-2.0,35798.0,37.0
338,2069-01-01,Hydro_Big Creek 2a[GwH],5.0,36057.0,42.0
339,2069-03-01,Hydro_Big Creek 2a[GwH],4.0,36536.0,46.0
340,2069-04-01,Hydro_Big Creek 2a[GwH],2.0,36797.0,48.0
341,2069-05-01,Hydro_Big Creek 2a[GwH],1.0,37158.0,49.0
342,2069-06-01,Hydro_Big Creek 2a[GwH],-1.0,37431.0,48.0
343,2069-07-01,Hydro_Big Creek 2a[GwH],-5.0,37846.0,43.0
344,2069-08-01,Hydro_Big Creek 2a[GwH],-9.0,38150.0,34.0
345,2069-09-01,Hydro_Big Creek 2a[GwH],-7.0,38249.0,27.0
346,2030-01-01,Hydro_Big Creek 3[GwH],1.0,767.0,1.0
347,2030-05-01,Hydro_Big Creek 3[GwH],1.0,705.0,2.0
348,2031-09-01,Hydro_Big Creek 3[GwH],-2.0,1311.0,0.0
349,2031-12-01,Hydro_Big Creek 3[GwH],7.0,1591.0,7.0
350,2032-04-01,Hydro_Big Creek 3[GwH],-6.0,1796.0,1.0
351,2032-05-01,Hydro_Big Creek 3[GwH],1.0,1839.0,2.0
352,2032-08-01,Hydro_Big Creek 3[GwH],-1.0,1929.0,1.0
353,2033-03-01,Hydro_Big Creek 3[GwH],9.0,2307.0,10.0
354,2035-06-01,Hydro_Big Creek 3[GwH],1.0,3511.0,11.0
355,2035-07-01,Hydro_Big Creek 3[GwH],2.0,3688.0,13.0
356,2035-08-01,Hydro_Big Creek 3[GwH],2.0,3824.0,15.0
357,2035-09-01,Hydro_Big Creek 3[GwH],2.0,3852.0,17.0
358,2035-10-01,Hydro_Big Creek 3[GwH],2.0,3957.0,19.0
