,Date,Location,Reduction_in_electricity_demand,Running_total,Location_running_total
27016,2021-03-01,Elec_CAP[GwH],3.0,4.0,3.0
27017,2021-05-01,Elec_CAP[GwH],5.0,10.0,8.0
27018,2021-06-01,Elec_CAP[GwH],1.0,25.0,9.0
27019,2021-07-01,Elec_CAP[GwH],-4.0,41.0,5.0
27020,2021-09-01,Elec_CAP[GwH],5.0,83.0,10.0
27021,2021-10-01,Elec_CAP[GwH],-2.0,103.0,8.0
27022,2021-11-01,Elec_CAP[GwH],-7.0,106.0,1.0
27023,2021-12-01,Elec_CAP[GwH],1.0,133.0,2.0
27024,2022-01-01,Elec_CAP[GwH],3.0,144.0,5.0
27025,2022-02-01,Elec_CAP[GwH],3.0,156.0,8.0
27026,2022-05-01,Elec_CAP[GwH],-1.0,203.0,7.0
27027,2022-06-01,Elec_CAP[GwH],4.0,241.0,11.0
27028,2022-07-01,Elec_CAP[GwH],9.0,308.0,20.0
27029,2022-09-01,Elec_CAP[GwH],6.0,393.0,26.0
27030,2022-11-01,Elec_CAP[GwH],2.0,469.0,28.0
27031,2022-12-01,Elec_CAP[GwH],1.0,505.0,29.0
27032,2023-01-01,Elec_CAP[GwH],2.0,525.0,31.0
27033,2023-03-01,Elec_CAP[GwH],2.0,558.0,33.0
27034,2023-04-01,Elec_CAP[GwH],3.0,574.0,36.0
27035,2023-05-01,Elec_CAP[GwH],6.0,613.0,42.0
27036,2023-06-01,Elec_CAP[GwH],3.0,667.0,45.0
27037,2023-07-01,Elec_CAP[GwH],4.0,754.0,49.0
27038,2023-08-01,Elec_CAP[GwH],7.0,825.0,56.0
27039,2023-09-01,Elec_CAP[GwH],4.0,887.0,60.0
27040,2023-10-01,Elec_CAP[GwH],4.0,952.0,64.0
27041,2023-11-01,Elec_CAP[GwH],100.0,1079.0,164.0
27042,2023-12-01,Elec_CAP[GwH],20.0,1177.0,184.0
27043,2024-01-01,Elec_CAP[GwH],6.0,1227.0,190.0
27044,2024-02-01,Elec_CAP[GwH],4.0,1266.0,194.0
27045,2024-03-01,Elec_CAP[GwH],3.0,1301.0,197.0
27046,2024-04-01,Elec_CAP[GwH],5.0,1235.0,202.0
27047,2024-05-01,Elec_CAP[GwH],7.0,1304.0,209.0
27048,2024-06-01,Elec_CAP[GwH],-5.0,1382.0,204.0
27049,2024-08-01,Elec_CAP[GwH],-41.0,1592.0,163.0
27050,2024-09-01,Elec_CAP[GwH],-25.0,1661.0,138.0
27051,2024-10-01,Elec_CAP[GwH],3.0,1754.0,141.0
27052,2024-11-01,Elec_CAP[GwH],-5.0,1808.0,136.0
27053,2024-12-01,Elec_CAP[GwH],31.0,1875.0,167.0
27054,2025-01-01,Elec_CAP[GwH],6.0,1942.0,173.0
27055,2025-02-01,Elec_CAP[GwH],12.0,1982.0,185.0
27056,2025-03-01,Elec_CAP[GwH],8.0,2070.0,193.0
27057,2025-04-01,Elec_CAP[GwH],9.0,2098.0,202.0
27058,2025-05-01,Elec_CAP[GwH],13.0,2130.0,215.0
27059,2025-07-01,Elec_CAP[GwH],6.0,2365.0,221.0
27060,2025-08-01,Elec_CAP[GwH],-4.0,2566.0,217.0
27061,2025-09-01,Elec_CAP[GwH],12.0,2697.0,229.0
27062,2025-10-01,Elec_CAP[GwH],-13.0,2814.0,216.0
27063,2025-11-01,Elec_CAP[GwH],5.0,2931.0,221.0
27064,2025-12-01,Elec_CAP[GwH],4.0,3001.0,225.0
27065,2026-01-01,Elec_CAP[GwH],26.0,3080.0,251.0
27066,2026-02-01,Elec_CAP[GwH],4.0,3138.0,255.0
27067,2026-03-01,Elec_CAP[GwH],5.0,3170.0,260.0
27068,2026-04-01,Elec_CAP[GwH],5.0,2958.0,265.0
27069,2026-05-01,Elec_CAP[GwH],4.0,3075.0,269.0
27070,2026-06-01,Elec_CAP[GwH],-7.0,2905.0,262.0
27071,2026-07-01,Elec_CAP[GwH],1.0,3108.0,263.0
27072,2026-08-01,Elec_CAP[GwH],13.0,3333.0,276.0
27073,2026-09-01,Elec_CAP[GwH],21.0,3547.0,297.0
27074,2026-10-01,Elec_CAP[GwH],4.0,3703.0,301.0
27075,2026-11-01,Elec_CAP[GwH],-412.0,3341.0,-111.0
27076,2026-12-01,Elec_CAP[GwH],-406.0,2988.0,-517.0
27077,2027-01-01,Elec_CAP[GwH],-451.0,2472.0,-968.0
27078,2027-02-01,Elec_CAP[GwH],-485.0,2039.0,-1453.0
27079,2027-03-01,Elec_CAP[GwH],-101.0,2055.0,-1554.0
27080,2027-04-01,Elec_CAP[GwH],464.0,3043.0,-1090.0
27081,2027-05-01,Elec_CAP[GwH],210.0,3376.0,-880.0
27082,2027-09-01,Elec_CAP[GwH],354.0,4683.0,-526.0
27083,2027-10-01,Elec_CAP[GwH],-200.0,4692.0,-726.0
27084,2027-11-01,Elec_CAP[GwH],-117.0,4641.0,-843.0
27085,2027-12-01,Elec_CAP[GwH],24.0,4790.0,-819.0
27086,2028-01-01,Elec_CAP[GwH],15.0,4924.0,-804.0
27087,2028-02-01,Elec_CAP[GwH],14.0,5018.0,-790.0
27088,2028-03-01,Elec_CAP[GwH],13.0,5070.0,-777.0
27089,2028-04-01,Elec_CAP[GwH],7.0,5121.0,-770.0
27090,2028-05-01,Elec_CAP[GwH],8.0,5257.0,-762.0
27091,2028-06-01,Elec_CAP[GwH],21.0,5493.0,-741.0
27092,2028-07-01,Elec_CAP[GwH],25.0,5819.0,-716.0
27093,2028-08-01,Elec_CAP[GwH],-316.0,5754.0,-1032.0
27094,2028-09-01,Elec_CAP[GwH],-423.0,5591.0,-1455.0
27095,2028-10-01,Elec_CAP[GwH],-64.0,5768.0,-1519.0
27096,2028-11-01,Elec_CAP[GwH],32.0,6025.0,-1487.0
27097,2028-12-01,Elec_CAP[GwH],568.0,6705.0,-919.0
27098,2029-01-01,Elec_CAP[GwH],158.0,7013.0,-761.0
27099,2029-02-01,Elec_CAP[GwH],27.0,7056.0,-734.0
27100,2029-03-01,Elec_CAP[GwH],23.0,7085.0,-711.0
27101,2029-04-01,Elec_CAP[GwH],45.0,7164.0,-666.0
27102,2029-05-01,Elec_CAP[GwH],90.0,7339.0,-576.0
27103,2029-08-01,Elec_CAP[GwH],-318.0,7846.0,-894.0
27104,2029-09-01,Elec_CAP[GwH],-247.0,7810.0,-1141.0
27105,2029-10-01,Elec_CAP[GwH],-140.0,7845.0,-1281.0
27106,2029-11-01,Elec_CAP[GwH],-366.0,7461.0,-1647.0
27107,2030-06-01,Elec_CAP[GwH],69.0,8756.0,-1578.0
27108,2030-08-01,Elec_CAP[GwH],226.0,9483.0,-1352.0
27109,2030-09-01,Elec_CAP[GwH],58.0,9822.0,-1294.0
27110,2030-10-01,Elec_CAP[GwH],59.0,10134.0,-1235.0
27111,2030-11-01,Elec_CAP[GwH],101.0,10378.0,-1134.0
27112,2030-12-01,Elec_CAP[GwH],98.0,10593.0,-1036.0
27113,2031-01-01,Elec_CAP[GwH],46.0,10661.0,-990.0
27114,2031-05-01,Elec_CAP[GwH],64.0,11145.0,-926.0
27115,2031-09-01,Elec_CAP[GwH],230.0,12753.0,-696.0
27116,2031-10-01,Elec_CAP[GwH],109.0,13324.0,-587.0
27117,2031-11-01,Elec_CAP[GwH],35.0,13538.0,-552.0
27118,2031-12-01,Elec_CAP[GwH],-269.0,13249.0,-821.0
27119,2032-01-01,Elec_CAP[GwH],-195.0,13165.0,-1016.0
27120,2032-02-01,Elec_CAP[GwH],66.0,13261.0,-950.0
27121,2032-03-01,Elec_CAP[GwH],156.0,13491.0,-794.0
27122,2033-01-01,Elec_CAP[GwH],20.0,16373.0,-774.0
27123,2033-02-01,Elec_CAP[GwH],75.0,16544.0,-699.0
27124,2033-03-01,Elec_CAP[GwH],23.0,16598.0,-676.0
27125,2033-04-01,Elec_CAP[GwH],68.0,16713.0,-608.0
27126,2033-09-01,Elec_CAP[GwH],124.0,18527.0,-484.0
27127,2033-10-01,Elec_CAP[GwH],2.0,18852.0,-482.0
27128,2033-12-01,Elec_CAP[GwH],93.0,19461.0,-389.0
27129,2034-01-01,Elec_CAP[GwH],91.0,19713.0,-298.0
27130,2034-02-01,Elec_CAP[GwH],-55.0,19751.0,-353.0
27131,2034-03-01,Elec_CAP[GwH],-45.0,19804.0,-398.0
27132,2034-04-01,Elec_CAP[GwH],73.0,20002.0,-325.0
27133,2034-05-01,Elec_CAP[GwH],81.0,20320.0,-244.0
27134,2034-09-01,Elec_CAP[GwH],-49.0,22058.0,-293.0
27135,2034-10-01,Elec_CAP[GwH],-164.0,22315.0,-457.0
27136,2034-11-01,Elec_CAP[GwH],-90.0,22578.0,-547.0
27137,2034-12-01,Elec_CAP[GwH],-210.0,22616.0,-757.0
27138,2035-01-01,Elec_CAP[GwH],-210.0,22596.0,-967.0
27139,2035-02-01,Elec_CAP[GwH],-232.0,22435.0,-1199.0
27140,2035-03-01,Elec_CAP[GwH],25.0,22585.0,-1174.0
27141,2035-04-01,Elec_CAP[GwH],-113.0,22558.0,-1287.0
27142,2035-05-01,Elec_CAP[GwH],-93.0,22557.0,-1380.0
27143,2035-06-01,Elec_CAP[GwH],41.0,22515.0,-1339.0
27144,2035-07-01,Elec_CAP[GwH],1.0,22863.0,-1338.0
27145,2035-08-01,Elec_CAP[GwH],1.0,23264.0,-1337.0
27146,2035-09-01,Elec_CAP[GwH],140.0,23816.0,-1197.0
27147,2035-10-01,Elec_CAP[GwH],178.0,24483.0,-1019.0
27148,2035-11-01,Elec_CAP[GwH],217.0,24917.0,-802.0
27149,2035-12-01,Elec_CAP[GwH],197.0,25318.0,-605.0
27150,2036-01-01,Elec_CAP[GwH],156.0,25568.0,-449.0
27151,2036-02-01,Elec_CAP[GwH],32.0,25839.0,-417.0
27152,2036-03-01,Elec_CAP[GwH],35.0,25783.0,-382.0
27153,2036-04-01,Elec_CAP[GwH],61.0,25785.0,-321.0
27154,2036-05-01,Elec_CAP[GwH],81.0,26294.0,-240.0
27155,2036-09-01,Elec_CAP[GwH],180.0,28337.0,-60.0
27156,2036-10-01,Elec_CAP[GwH],184.0,29122.0,124.0
27157,2036-11-01,Elec_CAP[GwH],165.0,29571.0,289.0
27158,2036-12-01,Elec_CAP[GwH],134.0,30058.0,423.0
27159,2037-01-01,Elec_CAP[GwH],104.0,30198.0,527.0
27160,2037-02-01,Elec_CAP[GwH],44.0,30264.0,571.0
27161,2037-03-01,Elec_CAP[GwH],53.0,30361.0,624.0
27162,2037-04-01,Elec_CAP[GwH],62.0,30514.0,686.0
27163,2037-05-01,Elec_CAP[GwH],74.0,30905.0,760.0
27164,2037-09-01,Elec_CAP[GwH],118.0,33554.0,878.0
27165,2037-10-01,Elec_CAP[GwH],-38.0,34213.0,840.0
27166,2037-11-01,Elec_CAP[GwH],-67.0,34466.0,773.0
27167,2037-12-01,Elec_CAP[GwH],-432.0,34561.0,341.0
27168,2038-01-01,Elec_CAP[GwH],-101.0,34594.0,240.0
27169,2038-02-01,Elec_CAP[GwH],-102.0,34803.0,138.0
27170,2038-06-01,Elec_CAP[GwH],-32.0,36015.0,106.0
27171,2038-08-01,Elec_CAP[GwH],-80.0,37296.0,26.0
27172,2038-09-01,Elec_CAP[GwH],-174.0,37838.0,-148.0
27173,2038-10-01,Elec_CAP[GwH],-161.0,38714.0,-309.0
27174,2038-11-01,Elec_CAP[GwH],-172.0,39106.0,-481.0
27175,2038-12-01,Elec_CAP[GwH],-256.0,39234.0,-737.0
27176,2039-01-01,Elec_CAP[GwH],-93.0,39025.0,-830.0
27177,2039-04-01,Elec_CAP[GwH],41.0,39245.0,-789.0
27178,2039-05-01,Elec_CAP[GwH],102.0,39557.0,-687.0
27179,2039-06-01,Elec_CAP[GwH],37.0,39933.0,-650.0
27180,2039-08-01,Elec_CAP[GwH],91.0,41181.0,-559.0
27181,2039-09-01,Elec_CAP[GwH],221.0,41996.0,-338.0
27182,2039-10-01,Elec_CAP[GwH],118.0,42849.0,-220.0
27183,2039-11-01,Elec_CAP[GwH],126.0,43404.0,-94.0
27184,2039-12-01,Elec_CAP[GwH],-87.0,43413.0,-181.0
27185,2040-01-01,Elec_CAP[GwH],-65.0,43637.0,-246.0
27186,2040-04-01,Elec_CAP[GwH],93.0,43872.0,-153.0
27187,2040-05-01,Elec_CAP[GwH],124.0,44321.0,-29.0
27188,2040-10-01,Elec_CAP[GwH],45.0,47148.0,16.0
27189,2040-11-01,Elec_CAP[GwH],3.0,47568.0,19.0
27190,2041-01-01,Elec_CAP[GwH],76.0,48231.0,95.0
27191,2041-02-01,Elec_CAP[GwH],39.0,48366.0,134.0
27192,2041-03-01,Elec_CAP[GwH],17.0,48426.0,151.0
27193,2041-04-01,Elec_CAP[GwH],121.0,48600.0,272.0
27194,2041-05-01,Elec_CAP[GwH],122.0,48968.0,394.0
27195,2041-09-01,Elec_CAP[GwH],36.0,51402.0,430.0
27196,2041-10-01,Elec_CAP[GwH],51.0,52049.0,481.0
27197,2042-01-01,Elec_CAP[GwH],206.0,53251.0,687.0
27198,2042-02-01,Elec_CAP[GwH],82.0,53505.0,769.0
27199,2042-03-01,Elec_CAP[GwH],127.0,53715.0,896.0
27200,2042-04-01,Elec_CAP[GwH],260.0,54013.0,1156.0
27201,2042-09-01,Elec_CAP[GwH],14.0,57077.0,1170.0
27202,2042-10-01,Elec_CAP[GwH],36.0,57823.0,1206.0
27203,2042-12-01,Elec_CAP[GwH],31.0,58704.0,1237.0
27204,2043-01-01,Elec_CAP[GwH],101.0,58928.0,1338.0
27205,2043-02-01,Elec_CAP[GwH],-140.0,59020.0,1198.0
27206,2043-03-01,Elec_CAP[GwH],214.0,59323.0,1412.0
27207,2043-04-01,Elec_CAP[GwH],171.0,59596.0,1583.0
27208,2043-09-01,Elec_CAP[GwH],45.0,63014.0,1628.0
27209,2043-12-01,Elec_CAP[GwH],245.0,64707.0,1873.0
27210,2044-01-01,Elec_CAP[GwH],99.0,65179.0,1972.0
27211,2044-02-01,Elec_CAP[GwH],22.0,65509.0,1994.0
27212,2044-03-01,Elec_CAP[GwH],15.0,65659.0,2009.0
27213,2044-04-01,Elec_CAP[GwH],217.0,66092.0,2226.0
27214,2044-05-01,Elec_CAP[GwH],210.0,66633.0,2436.0
27215,2044-09-01,Elec_CAP[GwH],11.0,69229.0,2447.0
27216,2044-10-01,Elec_CAP[GwH],92.0,69854.0,2539.0
27217,2044-12-01,Elec_CAP[GwH],300.0,70749.0,2839.0
27218,2045-01-01,Elec_CAP[GwH],250.0,71493.0,3089.0
27219,2045-02-01,Elec_CAP[GwH],109.0,71650.0,3198.0
27220,2045-03-01,Elec_CAP[GwH],52.0,71773.0,3250.0
27221,2045-04-01,Elec_CAP[GwH],197.0,72104.0,3447.0
27222,2045-09-01,Elec_CAP[GwH],164.0,75979.0,3611.0
27223,2045-10-01,Elec_CAP[GwH],136.0,76973.0,3747.0
27224,2045-11-01,Elec_CAP[GwH],30.0,77546.0,3777.0
27225,2045-12-01,Elec_CAP[GwH],41.0,77753.0,3818.0
27226,2046-01-01,Elec_CAP[GwH],192.0,78221.0,4010.0
27227,2046-02-01,Elec_CAP[GwH],106.0,78821.0,4116.0
27228,2046-03-01,Elec_CAP[GwH],118.0,79092.0,4234.0
27229,2046-04-01,Elec_CAP[GwH],118.0,79328.0,4352.0
27230,2046-09-01,Elec_CAP[GwH],6.0,83476.0,4358.0
27231,2046-12-01,Elec_CAP[GwH],237.0,85771.0,4595.0
27232,2047-01-01,Elec_CAP[GwH],182.0,86220.0,4777.0
27233,2047-02-01,Elec_CAP[GwH],50.0,86365.0,4827.0
27234,2047-03-01,Elec_CAP[GwH],54.0,86335.0,4881.0
27235,2047-04-01,Elec_CAP[GwH],149.0,86488.0,5030.0
27236,2047-10-01,Elec_CAP[GwH],-193.0,91236.0,4837.0
27237,2047-11-01,Elec_CAP[GwH],11.0,91831.0,4848.0
27238,2047-12-01,Elec_CAP[GwH],-176.0,92340.0,4672.0
27239,2048-01-01,Elec_CAP[GwH],-191.0,92471.0,4481.0
27240,2048-02-01,Elec_CAP[GwH],-243.0,92590.0,4238.0
27241,2048-03-01,Elec_CAP[GwH],-147.0,92553.0,4091.0
27242,2048-04-01,Elec_CAP[GwH],-416.0,92251.0,3675.0
27243,2048-05-01,Elec_CAP[GwH],-392.0,92279.0,3283.0
27244,2048-06-01,Elec_CAP[GwH],-356.0,92495.0,2927.0
27245,2048-07-01,Elec_CAP[GwH],-332.0,93315.0,2595.0
27246,2048-08-01,Elec_CAP[GwH],-292.0,94237.0,2303.0
27247,2048-09-01,Elec_CAP[GwH],-132.0,95175.0,2171.0
27248,2048-10-01,Elec_CAP[GwH],64.0,96205.0,2235.0
27249,2048-11-01,Elec_CAP[GwH],89.0,96922.0,2324.0
27250,2048-12-01,Elec_CAP[GwH],40.0,97638.0,2364.0
27251,2049-01-01,Elec_CAP[GwH],99.0,98283.0,2463.0
27252,2049-02-01,Elec_CAP[GwH],16.0,98401.0,2479.0
27253,2049-03-01,Elec_CAP[GwH],13.0,98412.0,2492.0
27254,2049-04-01,Elec_CAP[GwH],87.0,98847.0,2579.0
27255,2049-05-01,Elec_CAP[GwH],155.0,99703.0,2734.0
27256,2049-06-01,Elec_CAP[GwH],183.0,100466.0,2917.0
27257,2049-07-01,Elec_CAP[GwH],80.0,101775.0,2997.0
27258,2049-08-01,Elec_CAP[GwH],71.0,102888.0,3068.0
27259,2049-09-01,Elec_CAP[GwH],73.0,104062.0,3141.0
27260,2049-10-01,Elec_CAP[GwH],54.0,105225.0,3195.0
27261,2049-11-01,Elec_CAP[GwH],57.0,105849.0,3252.0
27262,2049-12-01,Elec_CAP[GwH],74.0,106503.0,3326.0
27263,2050-01-01,Elec_CAP[GwH],4.0,106735.0,3330.0
27264,2050-02-01,Elec_CAP[GwH],1.0,106844.0,3331.0
27265,2050-03-01,Elec_CAP[GwH],-401.0,106604.0,2930.0
27266,2050-04-01,Elec_CAP[GwH],-94.0,106655.0,2836.0
27267,2050-05-01,Elec_CAP[GwH],-138.0,107066.0,2698.0
27268,2050-06-01,Elec_CAP[GwH],-344.0,107190.0,2354.0
27269,2050-07-01,Elec_CAP[GwH],-348.0,107669.0,2006.0
27270,2050-08-01,Elec_CAP[GwH],-219.0,108505.0,1787.0
27271,2050-09-01,Elec_CAP[GwH],-92.0,109380.0,1695.0
27272,2050-10-01,Elec_CAP[GwH],-98.0,110334.0,1597.0
27273,2050-11-01,Elec_CAP[GwH],-47.0,110660.0,1550.0
27274,2050-12-01,Elec_CAP[GwH],-22.0,111105.0,1528.0
27275,2051-02-01,Elec_CAP[GwH],-243.0,111622.0,1285.0
27276,2051-03-01,Elec_CAP[GwH],137.0,111936.0,1422.0
27277,2051-04-01,Elec_CAP[GwH],181.0,112307.0,1603.0
27278,2051-05-01,Elec_CAP[GwH],68.0,112984.0,1671.0
27279,2051-06-01,Elec_CAP[GwH],66.0,113949.0,1737.0
27280,2051-07-01,Elec_CAP[GwH],60.0,115271.0,1797.0
27281,2051-08-01,Elec_CAP[GwH],63.0,116358.0,1860.0
27282,2051-09-01,Elec_CAP[GwH],54.0,117528.0,1914.0
27283,2051-10-01,Elec_CAP[GwH],-118.0,118597.0,1796.0
27284,2051-11-01,Elec_CAP[GwH],-597.0,118555.0,1199.0
27285,2051-12-01,Elec_CAP[GwH],-13.0,119031.0,1186.0
27286,2052-01-01,Elec_CAP[GwH],-6.0,119462.0,1180.0
27287,2052-02-01,Elec_CAP[GwH],-10.0,119908.0,1170.0
27288,2052-03-01,Elec_CAP[GwH],10.0,120222.0,1180.0
27289,2052-04-01,Elec_CAP[GwH],-71.0,120340.0,1109.0
27290,2052-05-01,Elec_CAP[GwH],-135.0,121213.0,974.0
27291,2052-06-01,Elec_CAP[GwH],17.0,122331.0,991.0
27292,2052-07-01,Elec_CAP[GwH],19.0,123747.0,1010.0
27293,2052-08-01,Elec_CAP[GwH],31.0,125162.0,1041.0
27294,2052-09-01,Elec_CAP[GwH],27.0,126572.0,1068.0
27295,2052-10-01,Elec_CAP[GwH],-52.0,127765.0,1016.0
27296,2052-11-01,Elec_CAP[GwH],-4.0,128477.0,1012.0
27297,2052-12-01,Elec_CAP[GwH],-8.0,129149.0,1004.0
27298,2053-01-01,Elec_CAP[GwH],59.0,129949.0,1063.0
27299,2053-02-01,Elec_CAP[GwH],37.0,131048.0,1100.0
27300,2053-03-01,Elec_CAP[GwH],24.0,131715.0,1124.0
27301,2053-04-01,Elec_CAP[GwH],25.0,132240.0,1149.0
27302,2053-05-01,Elec_CAP[GwH],-13.0,132760.0,1136.0
27303,2053-06-01,Elec_CAP[GwH],-75.0,134273.0,1061.0
27304,2053-07-01,Elec_CAP[GwH],-62.0,135826.0,999.0
27305,2053-08-01,Elec_CAP[GwH],-38.0,137156.0,961.0
27306,2053-09-01,Elec_CAP[GwH],2.0,138685.0,963.0
27307,2053-10-01,Elec_CAP[GwH],-77.0,140159.0,886.0
27308,2053-11-01,Elec_CAP[GwH],12.0,140919.0,898.0
27309,2053-12-01,Elec_CAP[GwH],34.0,141640.0,932.0
27310,2054-01-01,Elec_CAP[GwH],17.0,142405.0,949.0
27311,2054-02-01,Elec_CAP[GwH],19.0,143162.0,968.0
27312,2054-03-01,Elec_CAP[GwH],13.0,143465.0,981.0
27313,2054-04-01,Elec_CAP[GwH],11.0,143983.0,992.0
27314,2054-05-01,Elec_CAP[GwH],-86.0,144608.0,906.0
27315,2054-06-01,Elec_CAP[GwH],-112.0,145642.0,794.0
27316,2054-07-01,Elec_CAP[GwH],-115.0,147009.0,679.0
27317,2054-08-01,Elec_CAP[GwH],-100.0,148422.0,579.0
27318,2054-09-01,Elec_CAP[GwH],-107.0,150025.0,472.0
27319,2054-10-01,Elec_CAP[GwH],-131.0,151445.0,341.0
27320,2054-11-01,Elec_CAP[GwH],-114.0,152101.0,227.0
27321,2054-12-01,Elec_CAP[GwH],-34.0,152684.0,193.0
27322,2055-01-01,Elec_CAP[GwH],584.0,154027.0,777.0
27323,2055-02-01,Elec_CAP[GwH],627.0,155194.0,1404.0
27324,2055-03-01,Elec_CAP[GwH],54.0,155466.0,1458.0
27325,2055-04-01,Elec_CAP[GwH],10.0,155834.0,1468.0
27326,2055-05-01,Elec_CAP[GwH],-44.0,156640.0,1424.0
27327,2055-06-01,Elec_CAP[GwH],-85.0,157110.0,1339.0
27328,2055-07-01,Elec_CAP[GwH],-72.0,158736.0,1267.0
27329,2055-08-01,Elec_CAP[GwH],-50.0,160154.0,1217.0
27330,2055-09-01,Elec_CAP[GwH],-66.0,161620.0,1151.0
27331,2055-10-01,Elec_CAP[GwH],-88.0,162962.0,1063.0
27332,2055-11-01,Elec_CAP[GwH],-58.0,163877.0,1005.0
27333,2055-12-01,Elec_CAP[GwH],38.0,164878.0,1043.0
27334,2056-01-01,Elec_CAP[GwH],46.0,165573.0,1089.0
27335,2056-02-01,Elec_CAP[GwH],36.0,165944.0,1125.0
27336,2056-03-01,Elec_CAP[GwH],34.0,166292.0,1159.0
27337,2056-04-01,Elec_CAP[GwH],27.0,166665.0,1186.0
27338,2056-05-01,Elec_CAP[GwH],16.0,167471.0,1202.0
27339,2056-06-01,Elec_CAP[GwH],-50.0,168580.0,1152.0
27340,2056-07-01,Elec_CAP[GwH],-31.0,170002.0,1121.0
27341,2056-08-01,Elec_CAP[GwH],-35.0,171201.0,1086.0
27342,2056-09-01,Elec_CAP[GwH],-50.0,172597.0,1036.0
27343,2056-10-01,Elec_CAP[GwH],-82.0,174099.0,954.0
27344,2056-11-01,Elec_CAP[GwH],19.0,175103.0,973.0
27345,2056-12-01,Elec_CAP[GwH],3.0,175680.0,976.0
27346,2057-01-01,Elec_CAP[GwH],27.0,176466.0,1003.0
27347,2057-02-01,Elec_CAP[GwH],23.0,176944.0,1026.0
27348,2057-03-01,Elec_CAP[GwH],7.0,177243.0,1033.0
27349,2057-04-01,Elec_CAP[GwH],11.0,177355.0,1044.0
27350,2057-05-01,Elec_CAP[GwH],4.0,177802.0,1048.0
27351,2057-06-01,Elec_CAP[GwH],-7.0,178703.0,1041.0
27352,2057-08-01,Elec_CAP[GwH],513.0,181689.0,1554.0
27353,2057-09-01,Elec_CAP[GwH],484.0,183561.0,2038.0
27354,2057-10-01,Elec_CAP[GwH],-28.0,184758.0,2010.0
27355,2057-11-01,Elec_CAP[GwH],-50.0,185430.0,1960.0
27356,2057-12-01,Elec_CAP[GwH],-536.0,185516.0,1424.0
27357,2058-01-01,Elec_CAP[GwH],-23.0,185969.0,1401.0
27358,2058-02-01,Elec_CAP[GwH],16.0,186278.0,1417.0
27359,2058-03-01,Elec_CAP[GwH],17.0,186540.0,1434.0
27360,2058-04-01,Elec_CAP[GwH],26.0,186691.0,1460.0
27361,2058-05-01,Elec_CAP[GwH],7.0,187069.0,1467.0
27362,2058-06-01,Elec_CAP[GwH],4.0,187825.0,1471.0
27363,2058-07-01,Elec_CAP[GwH],13.0,188475.0,1484.0
27364,2058-08-01,Elec_CAP[GwH],10.0,189889.0,1494.0
27365,2058-09-01,Elec_CAP[GwH],16.0,191322.0,1510.0
27366,2058-10-01,Elec_CAP[GwH],-3.0,192396.0,1507.0
27367,2058-11-01,Elec_CAP[GwH],-9.0,193093.0,1498.0
27368,2058-12-01,Elec_CAP[GwH],-35.0,193774.0,1463.0
27369,2059-01-01,Elec_CAP[GwH],-39.0,194279.0,1424.0
27370,2059-02-01,Elec_CAP[GwH],-42.0,194877.0,1382.0
27371,2059-03-01,Elec_CAP[GwH],-29.0,195395.0,1353.0
27372,2059-04-01,Elec_CAP[GwH],-23.0,195703.0,1330.0
27373,2059-05-01,Elec_CAP[GwH],-116.0,196715.0,1214.0
27374,2059-06-01,Elec_CAP[GwH],-89.0,197922.0,1125.0
27375,2059-07-01,Elec_CAP[GwH],-98.0,199236.0,1027.0
27376,2059-08-01,Elec_CAP[GwH],-104.0,200932.0,923.0
27377,2059-09-01,Elec_CAP[GwH],-84.0,202701.0,839.0
27378,2059-10-01,Elec_CAP[GwH],-59.0,204207.0,780.0
27379,2059-11-01,Elec_CAP[GwH],-39.0,205170.0,741.0
27380,2059-12-01,Elec_CAP[GwH],-12.0,206122.0,729.0
27381,2060-01-01,Elec_CAP[GwH],544.0,207760.0,1273.0
27382,2060-02-01,Elec_CAP[GwH],466.0,208561.0,1739.0
27383,2060-03-01,Elec_CAP[GwH],11.0,208679.0,1750.0
27384,2060-04-01,Elec_CAP[GwH],-1.0,208886.0,1749.0
27385,2060-05-01,Elec_CAP[GwH],-96.0,209348.0,1653.0
27386,2060-06-01,Elec_CAP[GwH],-79.0,210164.0,1574.0
27387,2060-07-01,Elec_CAP[GwH],-62.0,211451.0,1512.0
27388,2060-08-01,Elec_CAP[GwH],-25.0,213257.0,1487.0
27389,2060-09-01,Elec_CAP[GwH],-46.0,214946.0,1441.0
27390,2060-10-01,Elec_CAP[GwH],-35.0,216418.0,1406.0
27391,2060-11-01,Elec_CAP[GwH],-17.0,217421.0,1389.0
27392,2060-12-01,Elec_CAP[GwH],-44.0,217620.0,1345.0
27393,2061-01-01,Elec_CAP[GwH],-64.0,217913.0,1281.0
27394,2061-02-01,Elec_CAP[GwH],-60.0,217968.0,1221.0
27395,2061-03-01,Elec_CAP[GwH],-54.0,218190.0,1167.0
27396,2061-04-01,Elec_CAP[GwH],-10.0,218496.0,1157.0
27397,2061-05-01,Elec_CAP[GwH],-30.0,219179.0,1127.0
27398,2061-06-01,Elec_CAP[GwH],-33.0,219749.0,1094.0
27399,2061-07-01,Elec_CAP[GwH],-67.0,220908.0,1027.0
27400,2061-08-01,Elec_CAP[GwH],-73.0,222153.0,954.0
27401,2061-09-01,Elec_CAP[GwH],-41.0,223374.0,913.0
27402,2061-10-01,Elec_CAP[GwH],-43.0,224504.0,870.0
