,Date,Location,Reduction_in_supply_delivered,Running_total,Location_running_total
0,2011-01-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,18909.0,6.0
1,2011-02-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,986.0,-3.0
2,2011-03-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-21709.0,-7.0
3,2011-04-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-17658.0,-2.0
4,2011-05-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-25645.0,0.0
5,2011-06-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-26065.0,1.0
6,2011-07-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-36563.0,-4.0
7,2011-08-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-31585.0,1.0
8,2011-09-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-12250.0,5.0
9,2011-10-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-12745.0,6.0
10,2011-11-01,Supply_Del_OUT_AZ_APS_E[AF],-12.0,-51449.0,-6.0
11,2011-12-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-68671.0,-19.0
12,2012-02-01,Supply_Del_OUT_AZ_APS_E[AF],7.0,-30877.0,-12.0
13,2012-03-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-49418.0,-21.0
14,2012-04-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,-28495.0,-13.0
15,2012-05-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,4241.0,-9.0
16,2012-06-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,29353.0,-7.0
17,2012-07-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,39471.0,-3.0
18,2012-08-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,47774.0,3.0
19,2012-10-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,27595.0,7.0
20,2013-03-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-21293.0,-4.0
21,2013-04-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-2924.0,-9.0
22,2013-05-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-15220.0,-8.0
23,2013-07-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-25984.0,-18.0
24,2013-08-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-32469.0,-22.0
25,2013-09-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-83839.0,-29.0
26,2013-10-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-81615.0,-27.0
27,2013-12-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-10618.0,-33.0
28,2014-01-01,Supply_Del_OUT_AZ_APS_E[AF],-1.0,-29266.0,-34.0
29,2014-02-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-38860.0,-32.0
30,2014-03-01,Supply_Del_OUT_AZ_APS_E[AF],-12.0,-39466.0,-44.0
31,2014-04-01,Supply_Del_OUT_AZ_APS_E[AF],-1.0,-22869.0,-45.0
32,2014-07-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,13713.0,-51.0
33,2014-08-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,15429.0,-59.0
34,2014-09-01,Supply_Del_OUT_AZ_APS_E[AF],-22.0,-22526.0,-81.0
35,2014-10-01,Supply_Del_OUT_AZ_APS_E[AF],9.0,51328.0,-72.0
36,2014-11-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,48309.0,-64.0
37,2014-12-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,35118.0,-68.0
38,2015-01-01,Supply_Del_OUT_AZ_APS_E[AF],12.0,42151.0,-56.0
39,2015-02-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,49142.0,-43.0
40,2015-03-01,Supply_Del_OUT_AZ_APS_E[AF],23.0,86641.0,-20.0
41,2015-04-01,Supply_Del_OUT_AZ_APS_E[AF],25.0,127156.0,5.0
42,2015-05-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,173429.0,6.0
43,2015-07-01,Supply_Del_OUT_AZ_APS_E[AF],7.0,198115.0,13.0
44,2015-08-01,Supply_Del_OUT_AZ_APS_E[AF],-17.0,198484.0,-4.0
45,2015-09-01,Supply_Del_OUT_AZ_APS_E[AF],-19.0,168197.0,-23.0
46,2015-10-01,Supply_Del_OUT_AZ_APS_E[AF],-27.0,131422.0,-50.0
47,2015-11-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,161438.0,-53.0
48,2015-12-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,121800.0,-69.0
49,2016-01-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,125498.0,-63.0
50,2016-02-01,Supply_Del_OUT_AZ_APS_E[AF],16.0,147492.0,-47.0
51,2016-03-01,Supply_Del_OUT_AZ_APS_E[AF],16.0,210659.0,-31.0
52,2016-04-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,282705.0,-25.0
53,2016-06-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,338465.0,-36.0
54,2016-07-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,360795.0,-32.0
55,2016-09-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,347334.0,-37.0
56,2016-10-01,Supply_Del_OUT_AZ_APS_E[AF],-24.0,333315.0,-61.0
57,2016-11-01,Supply_Del_OUT_AZ_APS_E[AF],-22.0,258730.0,-83.0
58,2016-12-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,213444.0,-99.0
59,2017-01-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,172592.0,-115.0
60,2017-04-01,Supply_Del_OUT_AZ_APS_E[AF],-25.0,128132.0,-140.0
61,2017-05-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,71161.0,-155.0
62,2017-06-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,48661.0,-159.0
63,2017-07-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,34566.0,-151.0
64,2017-08-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,24703.0,-153.0
65,2017-09-01,Supply_Del_OUT_AZ_APS_E[AF],9.0,-9561.0,-144.0
66,2017-10-01,Supply_Del_OUT_AZ_APS_E[AF],17.0,5447.0,-127.0
67,2017-12-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-65777.0,-123.0
68,2018-01-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-88276.0,-138.0
69,2018-02-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-79850.0,-128.0
70,2018-03-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-81615.0,-133.0
71,2018-04-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-63037.0,-136.0
72,2018-06-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-8020.0,-135.0
73,2018-07-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-47425.0,-146.0
74,2018-08-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-46300.0,-153.0
75,2018-09-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,-44660.0,-161.0
76,2018-10-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-79967.0,-163.0
77,2018-11-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-59327.0,-170.0
78,2018-12-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-83152.0,-176.0
79,2019-01-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-73807.0,-173.0
80,2019-02-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-67943.0,-170.0
81,2019-03-01,Supply_Del_OUT_AZ_APS_E[AF],-22.0,-82387.0,-192.0
82,2019-04-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-88957.0,-205.0
83,2019-05-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-102803.0,-209.0
84,2019-06-01,Supply_Del_OUT_AZ_APS_E[AF],9.0,-87080.0,-200.0
85,2019-07-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-101095.0,-214.0
86,2019-08-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-129022.0,-210.0
87,2019-09-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-128769.0,-212.0
88,2019-10-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-160571.0,-201.0
89,2019-11-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-154583.0,-216.0
90,2019-12-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-153356.0,-229.0
91,2020-01-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-107268.0,-224.0
92,2020-02-01,Supply_Del_OUT_AZ_APS_E[AF],-18.0,-146387.0,-242.0
93,2020-03-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-135913.0,-246.0
94,2020-04-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,-166613.0,-262.0
95,2020-05-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-151216.0,-271.0
96,2020-07-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-167387.0,-284.0
97,2020-08-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-192641.0,-289.0
98,2020-09-01,Supply_Del_OUT_AZ_APS_E[AF],-28.0,-276988.0,-317.0
99,2020-10-01,Supply_Del_OUT_AZ_APS_E[AF],15.0,-240199.0,-302.0
100,2020-11-01,Supply_Del_OUT_AZ_APS_E[AF],12.0,-221980.0,-290.0
101,2020-12-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,-197810.0,-282.0
102,2021-02-01,Supply_Del_OUT_AZ_APS_E[AF],9.0,-159033.0,-273.0
103,2021-03-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,-131295.0,-265.0
104,2021-04-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-66941.0,-270.0
105,2021-05-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-70931.0,-274.0
106,2021-07-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-87366.0,-281.0
107,2021-09-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-167880.0,-278.0
108,2021-11-01,Supply_Del_OUT_AZ_APS_E[AF],16.0,-160126.0,-262.0
109,2021-12-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-194518.0,-252.0
110,2022-04-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,-226134.0,-260.0
111,2022-05-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,-273071.0,-276.0
112,2022-06-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-329069.0,-280.0
113,2022-07-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-361270.0,-289.0
114,2022-08-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-389163.0,-284.0
115,2022-09-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-429350.0,-281.0
116,2022-10-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-425912.0,-295.0
117,2022-11-01,Supply_Del_OUT_AZ_APS_E[AF],-17.0,-451025.0,-312.0
118,2022-12-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,-468200.0,-320.0
119,2023-04-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-472031.0,-327.0
120,2023-05-01,Supply_Del_OUT_AZ_APS_E[AF],-12.0,-458466.0,-339.0
121,2023-06-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-435282.0,-344.0
122,2023-07-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-426954.0,-334.0
123,2023-08-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-450800.0,-337.0
124,2023-09-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-448031.0,-332.0
125,2023-10-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-467501.0,-319.0
126,2023-11-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-496941.0,-323.0
127,2023-12-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-477699.0,-318.0
128,2024-01-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,-515366.0,-334.0
129,2024-03-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-551775.0,-349.0
130,2024-04-01,Supply_Del_OUT_AZ_APS_E[AF],-26.0,-604587.0,-375.0
131,2024-05-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-686788.0,-381.0
132,2024-07-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-789340.0,-368.0
133,2024-08-01,Supply_Del_OUT_AZ_APS_E[AF],-1.0,-802655.0,-369.0
134,2024-09-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,-810687.0,-377.0
135,2024-10-01,Supply_Del_OUT_AZ_APS_E[AF],7.0,-799513.0,-370.0
136,2024-11-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-778563.0,-366.0
137,2024-12-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-766786.0,-353.0
138,2025-01-01,Supply_Del_OUT_AZ_APS_E[AF],7.0,-753708.0,-346.0
139,2025-02-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-750658.0,-349.0
140,2025-03-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-753209.0,-353.0
141,2025-04-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-733004.0,-359.0
142,2025-05-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-716910.0,-364.0
143,2025-07-01,Supply_Del_OUT_AZ_APS_E[AF],19.0,-668144.0,-345.0
144,2025-08-01,Supply_Del_OUT_AZ_APS_E[AF],24.0,-658837.0,-321.0
145,2025-09-01,Supply_Del_OUT_AZ_APS_E[AF],20.0,-661462.0,-301.0
146,2025-10-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-688661.0,-312.0
147,2025-11-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-724340.0,-323.0
148,2025-12-01,Supply_Del_OUT_AZ_APS_E[AF],12.0,-707300.0,-311.0
149,2026-04-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-764586.0,-317.0
150,2026-05-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-789259.0,-328.0
151,2026-06-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-814202.0,-330.0
152,2026-07-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-854799.0,-336.0
153,2026-09-01,Supply_Del_OUT_AZ_APS_E[AF],-11.0,-944394.0,-347.0
154,2026-10-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-961824.0,-349.0
155,2026-11-01,Supply_Del_OUT_AZ_APS_E[AF],-18.0,-1010676.0,-367.0
156,2026-12-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1058608.0,-381.0
157,2027-01-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1089267.0,-395.0
158,2027-04-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-1119945.0,-405.0
159,2027-05-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1200413.0,-407.0
160,2027-07-01,Supply_Del_OUT_AZ_APS_E[AF],-7.0,-1321944.0,-414.0
161,2027-08-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-1353644.0,-401.0
162,2027-09-01,Supply_Del_OUT_AZ_APS_E[AF],-17.0,-1377461.0,-418.0
163,2027-10-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,-1377317.0,-412.0
164,2027-11-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-1438063.0,-417.0
165,2027-12-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-1486523.0,-430.0
166,2028-02-01,Supply_Del_OUT_AZ_APS_E[AF],14.0,-1433588.0,-416.0
167,2028-03-01,Supply_Del_OUT_AZ_APS_E[AF],23.0,-1372727.0,-393.0
168,2028-04-01,Supply_Del_OUT_AZ_APS_E[AF],18.0,-1324759.0,-375.0
169,2028-05-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-1236144.0,-374.0
170,2028-06-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1194546.0,-376.0
171,2028-07-01,Supply_Del_OUT_AZ_APS_E[AF],-19.0,-1214122.0,-395.0
172,2028-08-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1244652.0,-398.0
173,2028-09-01,Supply_Del_OUT_AZ_APS_E[AF],-24.0,-1222880.0,-422.0
174,2028-10-01,Supply_Del_OUT_AZ_APS_E[AF],-21.0,-1272332.0,-443.0
175,2029-03-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-1284546.0,-456.0
176,2029-04-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-1279896.0,-462.0
177,2029-06-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1256999.0,-460.0
178,2029-07-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1267571.0,-462.0
179,2029-08-01,Supply_Del_OUT_AZ_APS_E[AF],24.0,-1247968.0,-438.0
180,2029-09-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1289371.0,-442.0
181,2029-12-01,Supply_Del_OUT_AZ_APS_E[AF],1.0,-1243167.0,-441.0
182,2030-01-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-1237603.0,-428.0
183,2030-04-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-1250297.0,-415.0
184,2030-05-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-1239724.0,-410.0
185,2030-06-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,-1282143.0,-404.0
186,2030-07-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1307193.0,-402.0
187,2030-09-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-1359005.0,-397.0
188,2030-10-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,-1327810.0,-391.0
189,2030-11-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-1349906.0,-404.0
190,2030-12-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1322950.0,-406.0
191,2031-03-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-1296694.0,-395.0
192,2031-04-01,Supply_Del_OUT_AZ_APS_E[AF],17.0,-1233761.0,-378.0
193,2031-05-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1147759.0,-380.0
194,2031-06-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1062697.0,-378.0
195,2031-07-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1046359.0,-380.0
196,2031-08-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-1031989.0,-377.0
197,2031-09-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-1041997.0,-367.0
198,2031-10-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1000412.0,-365.0
199,2031-11-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1017554.0,-369.0
200,2031-12-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1031285.0,-383.0
201,2032-01-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1031497.0,-387.0
202,2032-02-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-1054898.0,-402.0
203,2032-03-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1075414.0,-404.0
204,2032-04-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-1113764.0,-419.0
205,2032-05-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1144944.0,-423.0
206,2032-06-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1170222.0,-426.0
207,2032-07-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-1194289.0,-423.0
208,2032-08-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-1204449.0,-432.0
209,2032-09-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1226780.0,-434.0
210,2032-10-01,Supply_Del_OUT_AZ_APS_E[AF],-8.0,-1220275.0,-442.0
211,2032-11-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-1234505.0,-447.0
212,2033-01-01,Supply_Del_OUT_AZ_APS_E[AF],-16.0,-1231355.0,-463.0
213,2033-02-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-1214055.0,-458.0
214,2033-04-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-1127039.0,-455.0
215,2033-05-01,Supply_Del_OUT_AZ_APS_E[AF],-1.0,-1105325.0,-456.0
216,2033-07-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-1130755.0,-461.0
217,2033-08-01,Supply_Del_OUT_AZ_APS_E[AF],17.0,-1072258.0,-444.0
218,2033-09-01,Supply_Del_OUT_AZ_APS_E[AF],12.0,-1092910.0,-432.0
219,2033-10-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1114325.0,-434.0
220,2033-11-01,Supply_Del_OUT_AZ_APS_E[AF],17.0,-1076086.0,-417.0
221,2033-12-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1042361.0,-415.0
222,2034-01-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-1043774.0,-420.0
223,2034-02-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1067308.0,-434.0
224,2034-03-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-1075780.0,-443.0
225,2034-04-01,Supply_Del_OUT_AZ_APS_E[AF],20.0,-1034812.0,-423.0
226,2034-05-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1038076.0,-421.0
227,2034-07-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-1050867.0,-430.0
228,2034-08-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1056532.0,-428.0
229,2034-09-01,Supply_Del_OUT_AZ_APS_E[AF],8.0,-1061178.0,-420.0
230,2034-10-01,Supply_Del_OUT_AZ_APS_E[AF],13.0,-1070606.0,-407.0
231,2034-11-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-1028889.0,-396.0
232,2034-12-01,Supply_Del_OUT_AZ_APS_E[AF],-9.0,-1008779.0,-405.0
233,2035-01-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-998826.0,-410.0
234,2035-02-01,Supply_Del_OUT_AZ_APS_E[AF],-15.0,-1023630.0,-425.0
235,2035-04-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-1018595.0,-414.0
236,2035-05-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-1022854.0,-410.0
237,2035-07-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-1085048.0,-406.0
238,2035-08-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1097012.0,-409.0
239,2035-09-01,Supply_Del_OUT_AZ_APS_E[AF],14.0,-1104404.0,-395.0
240,2035-10-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-1105315.0,-384.0
241,2035-11-01,Supply_Del_OUT_AZ_APS_E[AF],-17.0,-1113123.0,-401.0
242,2035-12-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-1142027.0,-411.0
243,2036-01-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1142597.0,-415.0
244,2036-03-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1166948.0,-429.0
245,2036-04-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1174540.0,-443.0
246,2036-05-01,Supply_Del_OUT_AZ_APS_E[AF],-18.0,-1182514.0,-461.0
247,2036-06-01,Supply_Del_OUT_AZ_APS_E[AF],-4.0,-1192339.0,-465.0
248,2036-07-01,Supply_Del_OUT_AZ_APS_E[AF],-12.0,-1222989.0,-477.0
249,2036-08-01,Supply_Del_OUT_AZ_APS_E[AF],-31.0,-1256953.0,-508.0
250,2036-09-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1270349.0,-511.0
251,2036-10-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-1300080.0,-508.0
252,2036-12-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-1317364.0,-518.0
253,2037-01-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-1320111.0,-528.0
254,2037-02-01,Supply_Del_OUT_AZ_APS_E[AF],-13.0,-1339922.0,-541.0
255,2037-03-01,Supply_Del_OUT_AZ_APS_E[AF],-18.0,-1366251.0,-559.0
256,2037-04-01,Supply_Del_OUT_AZ_APS_E[AF],-22.0,-1433612.0,-581.0
257,2037-05-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-1506877.0,-587.0
258,2037-07-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1617332.0,-589.0
259,2037-08-01,Supply_Del_OUT_AZ_APS_E[AF],-19.0,-1659441.0,-608.0
260,2037-09-01,Supply_Del_OUT_AZ_APS_E[AF],9.0,-1656596.0,-599.0
261,2037-10-01,Supply_Del_OUT_AZ_APS_E[AF],-5.0,-1645097.0,-604.0
262,2037-11-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-1672194.0,-610.0
263,2037-12-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,-1650535.0,-604.0
264,2038-01-01,Supply_Del_OUT_AZ_APS_E[AF],14.0,-1627152.0,-590.0
265,2038-03-01,Supply_Del_OUT_AZ_APS_E[AF],6.0,-1612625.0,-584.0
266,2038-04-01,Supply_Del_OUT_AZ_APS_E[AF],20.0,-1595517.0,-564.0
267,2038-05-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1582151.0,-567.0
268,2038-06-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-1568129.0,-563.0
269,2038-07-01,Supply_Del_OUT_AZ_APS_E[AF],11.0,-1552236.0,-552.0
270,2038-08-01,Supply_Del_OUT_AZ_APS_E[AF],15.0,-1536183.0,-537.0
271,2038-09-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-1539746.0,-533.0
272,2038-10-01,Supply_Del_OUT_AZ_APS_E[AF],-2.0,-1493561.0,-535.0
273,2038-11-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-1479639.0,-541.0
274,2039-04-01,Supply_Del_OUT_AZ_APS_E[AF],17.0,-1453446.0,-524.0
275,2039-06-01,Supply_Del_OUT_AZ_APS_E[AF],2.0,-1503520.0,-522.0
276,2039-07-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-1526796.0,-517.0
277,2039-08-01,Supply_Del_OUT_AZ_APS_E[AF],23.0,-1517633.0,-494.0
278,2039-09-01,Supply_Del_OUT_AZ_APS_E[AF],-3.0,-1447579.0,-497.0
279,2039-10-01,Supply_Del_OUT_AZ_APS_E[AF],25.0,-1419777.0,-472.0
280,2039-11-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-1349985.0,-462.0
281,2040-01-01,Supply_Del_OUT_AZ_APS_E[AF],12.0,-1333250.0,-450.0
282,2040-02-01,Supply_Del_OUT_AZ_APS_E[AF],7.0,-1328475.0,-443.0
283,2040-03-01,Supply_Del_OUT_AZ_APS_E[AF],19.0,-1320813.0,-424.0
284,2040-04-01,Supply_Del_OUT_AZ_APS_E[AF],10.0,-1290725.0,-414.0
285,2040-05-01,Supply_Del_OUT_AZ_APS_E[AF],4.0,-1222649.0,-410.0
286,2040-06-01,Supply_Del_OUT_AZ_APS_E[AF],3.0,-1193314.0,-407.0
287,2040-07-01,Supply_Del_OUT_AZ_APS_E[AF],-14.0,-1182420.0,-421.0
288,2040-08-01,Supply_Del_OUT_AZ_APS_E[AF],5.0,-1178822.0,-416.0
289,2040-09-01,Supply_Del_OUT_AZ_APS_E[AF],-10.0,-1180171.0,-426.0
290,2040-10-01,Supply_Del_OUT_AZ_APS_E[AF],-6.0,-1183533.0,-432.0
