,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
1141,2026-05-01,Hydro_Glen Canyon_Lake Powell[GwH],-4.0,282.0,-35.0
1142,2026-06-01,Hydro_Glen Canyon_Lake Powell[GwH],-4.0,301.0,-39.0
1143,2026-07-01,Hydro_Glen Canyon_Lake Powell[GwH],-5.0,328.0,-44.0
1144,2026-08-01,Hydro_Glen Canyon_Lake Powell[GwH],-4.0,344.0,-48.0
1145,2026-09-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,356.0,-51.0
1146,2026-10-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,370.0,-54.0
1147,2026-11-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,376.0,-57.0
1148,2026-12-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,380.0,-60.0
1149,2027-01-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,385.0,-63.0
1150,2027-02-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,390.0,-66.0
1151,2027-03-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,401.0,-69.0
1152,2027-04-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,413.0,-71.0
1153,2027-05-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,426.0,-73.0
1154,2027-06-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,439.0,-75.0
1155,2027-07-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,449.0,-78.0
1156,2027-08-01,Hydro_Glen Canyon_Lake Powell[GwH],-3.0,456.0,-81.0
1157,2027-09-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,460.0,-83.0
1158,2027-10-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,463.0,-85.0
1159,2027-11-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,465.0,-87.0
1160,2027-12-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,470.0,-89.0
1161,2028-01-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,474.0,-91.0
1162,2028-02-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,477.0,-93.0
1163,2028-03-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,475.0,-95.0
1164,2028-04-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,480.0,-96.0
1165,2028-05-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,488.0,-97.0
1166,2028-06-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,501.0,-98.0
1167,2028-07-01,Hydro_Glen Canyon_Lake Powell[GwH],-2.0,559.0,-100.0
1168,2028-08-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,569.0,-101.0
1169,2028-11-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,587.0,-102.0
1170,2028-12-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,593.0,-103.0
1171,2029-01-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,596.0,-104.0
1172,2029-05-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,635.0,-105.0
1173,2029-06-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,640.0,-106.0
1174,2029-07-01,Hydro_Glen Canyon_Lake Powell[GwH],-1.0,680.0,-107.0
1175,2035-07-01,Hydro_Grand Coulee[GwH],-1.0,922.0,-1.0
1176,2035-09-01,Hydro_Grand Coulee[GwH],-2.0,926.0,-3.0
1177,2036-07-01,Hydro_Grand Coulee[GwH],-2.0,926.0,-5.0
1178,2041-03-01,Hydro_Grand Coulee[GwH],2.0,1358.0,-3.0
1179,2041-04-01,Hydro_Grand Coulee[GwH],2.0,1358.0,-1.0
1180,2041-05-01,Hydro_Grand Coulee[GwH],3.0,1353.0,2.0
1181,2041-06-01,Hydro_Grand Coulee[GwH],-2.0,1359.0,0.0
1182,2041-07-01,Hydro_Grand Coulee[GwH],-4.0,1359.0,-4.0
1183,2041-10-01,Hydro_Grand Coulee[GwH],-4.0,1196.0,-8.0
1184,2041-11-01,Hydro_Grand Coulee[GwH],25.0,1445.0,17.0
1185,2042-01-01,Hydro_Grand Coulee[GwH],4.0,1658.0,21.0
1186,2042-02-01,Hydro_Grand Coulee[GwH],-1.0,1679.0,20.0
1187,2042-03-01,Hydro_Grand Coulee[GwH],7.0,1705.0,27.0
1188,2042-04-01,Hydro_Grand Coulee[GwH],3.0,1753.0,30.0
1189,2042-05-01,Hydro_Grand Coulee[GwH],66.0,1926.0,96.0
1190,2042-06-01,Hydro_Grand Coulee[GwH],-161.0,1604.0,-65.0
1191,2042-07-01,Hydro_Grand Coulee[GwH],114.0,1884.0,49.0
1192,2042-08-01,Hydro_Grand Coulee[GwH],21.0,1937.0,70.0
1193,2042-09-01,Hydro_Grand Coulee[GwH],20.0,2091.0,90.0
1194,2042-10-01,Hydro_Grand Coulee[GwH],3.0,2085.0,93.0
1195,2042-11-01,Hydro_Grand Coulee[GwH],5.0,2099.0,98.0
1196,2042-12-01,Hydro_Grand Coulee[GwH],-19.0,2081.0,79.0
1197,2043-01-01,Hydro_Grand Coulee[GwH],-5.0,2048.0,74.0
1198,2043-02-01,Hydro_Grand Coulee[GwH],-4.0,2045.0,70.0
1199,2043-03-01,Hydro_Grand Coulee[GwH],-10.0,2043.0,60.0
1200,2043-04-01,Hydro_Grand Coulee[GwH],-1.0,1966.0,59.0
1201,2043-05-01,Hydro_Grand Coulee[GwH],-2.0,1939.0,57.0
1202,2043-07-01,Hydro_Grand Coulee[GwH],5.0,2031.0,62.0
1203,2043-09-01,Hydro_Grand Coulee[GwH],-4.0,2080.0,58.0
1204,2043-10-01,Hydro_Grand Coulee[GwH],-1.0,2096.0,57.0
1205,2043-11-01,Hydro_Grand Coulee[GwH],-3.0,2095.0,54.0
1206,2043-12-01,Hydro_Grand Coulee[GwH],-4.0,2095.0,50.0
1207,2044-01-01,Hydro_Grand Coulee[GwH],-5.0,2088.0,45.0
1208,2044-02-01,Hydro_Grand Coulee[GwH],-3.0,2081.0,42.0
1209,2044-03-01,Hydro_Grand Coulee[GwH],-4.0,2074.0,38.0
1210,2044-04-01,Hydro_Grand Coulee[GwH],-22.0,2048.0,16.0
1211,2044-05-01,Hydro_Grand Coulee[GwH],-1.0,2042.0,15.0
1212,2044-06-01,Hydro_Grand Coulee[GwH],-14.0,2011.0,1.0
1213,2044-07-01,Hydro_Grand Coulee[GwH],20.0,2094.0,21.0
1214,2045-01-01,Hydro_Grand Coulee[GwH],-6.0,2154.0,15.0
1215,2045-02-01,Hydro_Grand Coulee[GwH],-4.0,2147.0,11.0
1216,2045-03-01,Hydro_Grand Coulee[GwH],12.0,2157.0,23.0
1217,2045-04-01,Hydro_Grand Coulee[GwH],1.0,2167.0,24.0
1218,2045-06-01,Hydro_Grand Coulee[GwH],-2.0,2169.0,22.0
1219,2046-01-01,Hydro_Grand Coulee[GwH],2.0,2203.0,24.0
1220,2046-11-01,Hydro_Grand Coulee[GwH],-2.0,2214.0,22.0
1221,2047-04-01,Hydro_Grand Coulee[GwH],2.0,2220.0,24.0
1222,2048-04-01,Hydro_Grand Coulee[GwH],2.0,2210.0,26.0
1223,2048-05-01,Hydro_Grand Coulee[GwH],-2.0,2216.0,24.0
1224,2048-06-01,Hydro_Grand Coulee[GwH],2.0,2231.0,26.0
1225,2049-04-01,Hydro_Grand Coulee[GwH],-1.0,2195.0,25.0
1226,2051-12-01,Hydro_Grand Coulee[GwH],1.0,2308.0,26.0
1227,2052-10-01,Hydro_Grand Coulee[GwH],-1.0,2300.0,25.0
1228,2054-12-01,Hydro_Grand Coulee[GwH],2.0,2305.0,27.0
1229,2058-03-01,Hydro_Grand Coulee[GwH],-1.0,2229.0,26.0
1230,2058-11-01,Hydro_Grand Coulee[GwH],1.0,2233.0,27.0
1231,2059-06-01,Hydro_Grand Coulee[GwH],1.0,2219.0,28.0
1232,2060-06-01,Hydro_Grand Coulee[GwH],-1.0,2181.0,27.0
1233,2061-02-01,Hydro_Grand Coulee[GwH],-1.0,2135.0,26.0
1234,2061-03-01,Hydro_Grand Coulee[GwH],-3.0,2114.0,23.0
1235,2061-04-01,Hydro_Grand Coulee[GwH],-1.0,2109.0,22.0
1236,2062-04-01,Hydro_Grand Coulee[GwH],1.0,2180.0,23.0
1237,2062-09-01,Hydro_Grand Coulee[GwH],1.0,2202.0,24.0
1238,2068-03-01,Hydro_Grand Coulee[GwH],2.0,2139.0,26.0
1239,2070-03-01,Hydro_Grand Coulee[GwH],-1.0,1797.0,25.0
1240,2070-04-01,Hydro_Grand Coulee[GwH],-1.0,1794.0,24.0
1241,2070-11-01,Hydro_Grand Coulee[GwH],-1.0,1963.0,23.0
1242,2057-03-01,Hydro_Haas[GwH],6.0,2280.0,6.0
1243,2057-04-01,Hydro_Haas[GwH],-5.0,2268.0,1.0
1244,2057-06-01,Hydro_Haas[GwH],-2.0,2262.0,-1.0
1245,2057-07-01,Hydro_Haas[GwH],-2.0,2264.0,-3.0
1246,2057-08-01,Hydro_Haas[GwH],-2.0,2259.0,-5.0
1247,2057-09-01,Hydro_Haas[GwH],-3.0,2250.0,-8.0
1248,2057-10-01,Hydro_Haas[GwH],-2.0,2248.0,-10.0
1249,2057-11-01,Hydro_Haas[GwH],-2.0,2247.0,-12.0
1250,2057-12-01,Hydro_Haas[GwH],-2.0,2241.0,-14.0
1251,2058-01-01,Hydro_Haas[GwH],-1.0,2237.0,-15.0
1252,2061-01-01,Hydro_Haas[GwH],8.0,2141.0,-7.0
1253,2055-01-01,Hydro_Headgate Rock[GwH],-1.0,2302.0,-1.0
1254,2056-06-01,Hydro_Headgate Rock[GwH],1.0,2249.0,0.0
1255,2056-07-01,Hydro_Headgate Rock[GwH],1.0,2261.0,1.0
1256,2064-05-01,Hydro_Headgate Rock[GwH],-1.0,2158.0,0.0
1257,2042-09-01,Hydro_Hells Canyon[GwH],-6.0,2091.0,-6.0
1258,2043-04-01,Hydro_Hells Canyon[GwH],-2.0,1966.0,-8.0
1259,2043-05-01,Hydro_Hells Canyon[GwH],-1.0,1939.0,-9.0
1260,2043-06-01,Hydro_Hells Canyon[GwH],-1.0,1954.0,-10.0
1261,2043-07-01,Hydro_Hells Canyon[GwH],-1.0,2031.0,-11.0
1262,2051-05-01,Hydro_Hells Canyon[GwH],-1.0,2292.0,-12.0
1263,2054-04-01,Hydro_Hells Canyon[GwH],-1.0,2243.0,-13.0
1264,2069-01-01,Hydro_Hells Canyon[GwH],-11.0,2035.0,-24.0
1265,2069-02-01,Hydro_Hells Canyon[GwH],-4.0,2032.0,-28.0
1266,2069-03-01,Hydro_Hells Canyon[GwH],-4.0,2015.0,-32.0
1267,2069-04-01,Hydro_Hells Canyon[GwH],-5.0,1993.0,-37.0
1268,2069-05-01,Hydro_Hells Canyon[GwH],-4.0,1970.0,-41.0
1269,2069-06-01,Hydro_Hells Canyon[GwH],-4.0,1949.0,-45.0
1270,2069-07-01,Hydro_Hells Canyon[GwH],-3.0,1913.0,-48.0
1271,2069-08-01,Hydro_Hells Canyon[GwH],-2.0,1895.0,-50.0
1272,2069-09-01,Hydro_Hells Canyon[GwH],-2.0,1882.0,-52.0
1273,2069-10-01,Hydro_Hells Canyon[GwH],-1.0,1815.0,-53.0
1274,2070-01-01,Hydro_Hells Canyon[GwH],6.0,1792.0,-47.0
1275,2070-02-01,Hydro_Hells Canyon[GwH],4.0,1802.0,-43.0
1276,2070-03-01,Hydro_Hells Canyon[GwH],4.0,1797.0,-39.0
1277,2070-04-01,Hydro_Hells Canyon[GwH],4.0,1794.0,-35.0
1278,2070-05-01,Hydro_Hells Canyon[GwH],4.0,1804.0,-31.0
1279,2070-06-01,Hydro_Hells Canyon[GwH],4.0,1821.0,-27.0
1280,2070-07-01,Hydro_Hells Canyon[GwH],3.0,1838.0,-24.0
1281,2070-08-01,Hydro_Hells Canyon[GwH],2.0,1844.0,-22.0
1282,2070-09-01,Hydro_Hells Canyon[GwH],2.0,1852.0,-20.0
1283,2070-10-01,Hydro_Hells Canyon[GwH],2.0,1828.0,-18.0
1284,2070-12-01,Hydro_Hells Canyon[GwH],-6.0,1927.0,-24.0
1285,2030-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,703.0,-3.0
1286,2037-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,946.0,-4.0
1287,2037-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,948.0,-5.0
1288,2037-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,966.0,-6.0
1289,2038-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,976.0,-7.0
1290,2038-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,977.0,-8.0
1291,2045-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2167.0,-9.0
1292,2046-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2206.0,-10.0
1293,2046-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2212.0,-11.0
1294,2051-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2283.0,-12.0
1295,2051-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2286.0,-14.0
1296,2051-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2292.0,-16.0
1297,2051-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2300.0,-17.0
1298,2051-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2298.0,-18.0
1299,2051-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2294.0,-19.0
1300,2051-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2297.0,-20.0
1301,2051-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2299.0,-21.0
1302,2052-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2317.0,-22.0
1303,2052-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2315.0,-23.0
1304,2052-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2314.0,-25.0
1305,2052-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2314.0,-27.0
1306,2052-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2316.0,-29.0
1307,2052-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2321.0,-31.0
1308,2052-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2350.0,-33.0
1309,2052-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2328.0,-34.0
1310,2052-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2313.0,-35.0
1311,2052-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2290.0,-36.0
1312,2053-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2275.0,-37.0
1313,2053-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2318.0,-39.0
1314,2053-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2316.0,-41.0
1315,2053-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2317.0,-43.0
1316,2053-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2319.0,-44.0
1317,2053-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2315.0,-45.0
1318,2053-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2309.0,-46.0
1319,2053-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2285.0,-47.0
1320,2054-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2257.0,-48.0
1321,2054-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2243.0,-50.0
1322,2054-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2244.0,-52.0
1323,2054-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2275.0,-53.0
1324,2054-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2275.0,-54.0
1325,2054-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2292.0,-55.0
1326,2055-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2300.0,-56.0
1327,2055-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2242.0,-58.0
1328,2055-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2240.0,-60.0
1329,2055-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2243.0,-61.0
1330,2055-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2246.0,-62.0
1331,2055-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2244.0,-63.0
1332,2055-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2258.0,-64.0
1333,2056-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2262.0,-65.0
1334,2056-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2260.0,-66.0
1335,2056-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2261.0,-68.0
1336,2056-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2262.0,-70.0
1337,2056-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2242.0,-72.0
1338,2056-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2249.0,-74.0
1339,2056-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2261.0,-76.0
1340,2056-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2266.0,-77.0
1341,2056-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2276.0,-78.0
1342,2056-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2278.0,-79.0
1343,2057-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2278.0,-80.0
1344,2057-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2280.0,-82.0
1345,2057-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2268.0,-84.0
1346,2057-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2265.0,-86.0
1347,2057-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2262.0,-87.0
1348,2057-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2264.0,-88.0
1349,2057-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2259.0,-89.0
1350,2057-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2250.0,-90.0
1351,2057-10-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2248.0,-91.0
1352,2057-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2247.0,-93.0
1353,2057-12-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2241.0,-95.0
1354,2058-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2237.0,-97.0
1355,2058-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2235.0,-99.0
1356,2058-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2229.0,-102.0
1357,2058-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-4.0,2221.0,-106.0
1358,2058-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-4.0,2229.0,-110.0
1359,2058-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2225.0,-113.0
1360,2058-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-4.0,2228.0,-117.0
1361,2058-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2229.0,-120.0
1362,2058-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2226.0,-122.0
1363,2058-10-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2225.0,-124.0
1364,2058-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2233.0,-126.0
1365,2058-12-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2232.0,-128.0
1366,2059-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2239.0,-130.0
1367,2059-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2245.0,-132.0
1368,2059-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2242.0,-134.0
1369,2059-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2245.0,-137.0
1370,2059-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2247.0,-139.0
1371,2059-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2219.0,-141.0
1372,2059-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2217.0,-143.0
1373,2059-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2202.0,-144.0
1374,2060-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2178.0,-145.0
1375,2060-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2154.0,-146.0
1376,2060-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2185.0,-148.0
1377,2060-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2180.0,-151.0
1378,2060-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2178.0,-154.0
1379,2060-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2181.0,-157.0
1380,2060-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2187.0,-160.0
1381,2060-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2191.0,-163.0
1382,2060-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2174.0,-165.0
1383,2060-10-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2166.0,-167.0
1384,2060-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2163.0,-169.0
1385,2060-12-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2165.0,-171.0
1386,2061-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2141.0,-173.0
1387,2061-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2135.0,-175.0
1388,2061-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2114.0,-178.0
1389,2061-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2109.0,-181.0
1390,2061-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2107.0,-183.0
1391,2061-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2145.0,-185.0
1392,2061-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2158.0,-187.0
1393,2061-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2159.0,-188.0
1394,2062-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2191.0,-189.0
1395,2062-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2201.0,-190.0
1396,2062-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2203.0,-191.0
1397,2062-12-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2204.0,-192.0
1398,2063-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2203.0,-193.0
1399,2063-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2204.0,-194.0
1400,2063-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2201.0,-196.0
1401,2063-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2201.0,-199.0
1402,2063-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2199.0,-202.0
1403,2063-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-3.0,2213.0,-205.0
1404,2063-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2188.0,-207.0
1405,2063-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2181.0,-209.0
1406,2063-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2171.0,-210.0
1407,2063-10-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2163.0,-211.0
1408,2063-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2152.0,-212.0
1409,2064-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2153.0,-213.0
1410,2064-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2153.0,-214.0
1411,2064-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2158.0,-215.0
1412,2065-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2163.0,-216.0
1413,2065-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2158.0,-217.0
1414,2065-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2151.0,-218.0
1415,2065-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2142.0,-219.0
1416,2065-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2152.0,-220.0
1417,2065-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2161.0,-221.0
1418,2066-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2166.0,-223.0
1419,2066-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2179.0,-225.0
1420,2066-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2137.0,-227.0
1421,2066-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2137.0,-229.0
1422,2066-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2141.0,-231.0
1423,2066-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2152.0,-232.0
1424,2066-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2151.0,-233.0
1425,2066-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2152.0,-234.0
1426,2067-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2166.0,-235.0
1427,2067-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2162.0,-236.0
1428,2067-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2161.0,-238.0
1429,2067-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2121.0,-240.0
1430,2067-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2123.0,-242.0
1431,2067-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2126.0,-244.0
1432,2067-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2126.0,-246.0
1433,2067-08-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2129.0,-247.0
1434,2067-09-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2133.0,-248.0
1435,2067-10-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2127.0,-249.0
1436,2067-11-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2143.0,-250.0
1437,2067-12-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2142.0,-251.0
1438,2068-01-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2139.0,-252.0
1439,2068-02-01,Hydro_Hoover Dam_Lake Mead[GwH],-1.0,2138.0,-253.0
1440,2068-03-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2139.0,-255.0
1441,2068-04-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2138.0,-257.0
1442,2068-05-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2136.0,-259.0
1443,2068-06-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2139.0,-261.0
1444,2068-07-01,Hydro_Hoover Dam_Lake Mead[GwH],-2.0,2140.0,-263.0
