,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
0,2033-04-01,Hydro_Albeni Falls[GwH],-1.0,-6268.0,-1.0
1,2033-05-01,Hydro_Albeni Falls[GwH],-2.0,-6373.0,-3.0
2,2033-06-01,Hydro_Albeni Falls[GwH],-2.0,-6462.0,-5.0
3,2033-07-01,Hydro_Albeni Falls[GwH],-2.0,-6772.0,-7.0
4,2033-08-01,Hydro_Albeni Falls[GwH],-1.0,-6930.0,-8.0
5,2034-05-01,Hydro_Albeni Falls[GwH],-2.0,-7898.0,-10.0
6,2034-06-01,Hydro_Albeni Falls[GwH],-2.0,-8143.0,-12.0
7,2034-07-01,Hydro_Albeni Falls[GwH],-2.0,-8095.0,-14.0
8,2034-08-01,Hydro_Albeni Falls[GwH],-2.0,-8302.0,-16.0
9,2034-09-01,Hydro_Albeni Falls[GwH],-2.0,-8161.0,-18.0
10,2034-10-01,Hydro_Albeni Falls[GwH],-2.0,-8231.0,-20.0
11,2034-11-01,Hydro_Albeni Falls[GwH],-1.0,-8396.0,-21.0
12,2034-12-01,Hydro_Albeni Falls[GwH],-2.0,-8627.0,-23.0
13,2035-01-01,Hydro_Albeni Falls[GwH],-2.0,-8942.0,-25.0
14,2035-02-01,Hydro_Albeni Falls[GwH],-2.0,-9110.0,-27.0
15,2035-03-01,Hydro_Albeni Falls[GwH],-3.0,-9248.0,-30.0
16,2035-04-01,Hydro_Albeni Falls[GwH],-3.0,-9617.0,-33.0
17,2035-05-01,Hydro_Albeni Falls[GwH],-4.0,-10246.0,-37.0
18,2035-06-01,Hydro_Albeni Falls[GwH],-3.0,-10748.0,-40.0
19,2035-07-01,Hydro_Albeni Falls[GwH],-3.0,-11245.0,-43.0
20,2035-08-01,Hydro_Albeni Falls[GwH],-2.0,-11538.0,-45.0
21,2035-09-01,Hydro_Albeni Falls[GwH],-1.0,-11644.0,-46.0
22,2035-10-01,Hydro_Albeni Falls[GwH],-1.0,-11786.0,-47.0
23,2035-12-01,Hydro_Albeni Falls[GwH],-1.0,-12031.0,-48.0
24,2036-01-01,Hydro_Albeni Falls[GwH],-1.0,-12184.0,-49.0
25,2036-03-01,Hydro_Albeni Falls[GwH],-1.0,-12489.0,-50.0
26,2036-04-01,Hydro_Albeni Falls[GwH],-1.0,-12729.0,-51.0
27,2036-05-01,Hydro_Albeni Falls[GwH],-2.0,-13129.0,-53.0
28,2036-06-01,Hydro_Albeni Falls[GwH],-1.0,-13377.0,-54.0
29,2036-07-01,Hydro_Albeni Falls[GwH],-1.0,-13630.0,-55.0
30,2054-07-01,Hydro_Albeni Falls[GwH],-2.0,-48560.0,-57.0
31,2054-08-01,Hydro_Albeni Falls[GwH],-2.0,-48443.0,-59.0
32,2054-09-01,Hydro_Albeni Falls[GwH],-2.0,-48390.0,-61.0
33,2054-10-01,Hydro_Albeni Falls[GwH],-2.0,-48541.0,-63.0
34,2054-11-01,Hydro_Albeni Falls[GwH],-2.0,-48660.0,-65.0
35,2054-12-01,Hydro_Albeni Falls[GwH],-2.0,-48882.0,-67.0
36,2055-01-01,Hydro_Albeni Falls[GwH],-2.0,-49161.0,-69.0
37,2055-02-01,Hydro_Albeni Falls[GwH],-2.0,-49366.0,-71.0
38,2055-03-01,Hydro_Albeni Falls[GwH],-3.0,-49734.0,-74.0
39,2055-04-01,Hydro_Albeni Falls[GwH],-4.0,-50360.0,-78.0
40,2055-05-01,Hydro_Albeni Falls[GwH],-5.0,-51083.0,-83.0
41,2055-06-01,Hydro_Albeni Falls[GwH],-6.0,-51674.0,-89.0
42,2055-07-01,Hydro_Albeni Falls[GwH],-5.0,-52100.0,-94.0
43,2055-08-01,Hydro_Albeni Falls[GwH],-3.0,-52493.0,-97.0
44,2055-09-01,Hydro_Albeni Falls[GwH],-2.0,-52650.0,-99.0
45,2055-10-01,Hydro_Albeni Falls[GwH],-1.0,-52950.0,-100.0
46,2055-12-01,Hydro_Albeni Falls[GwH],-1.0,-53535.0,-101.0
47,2056-01-01,Hydro_Albeni Falls[GwH],-1.0,-54101.0,-102.0
48,2056-02-01,Hydro_Albeni Falls[GwH],-1.0,-54584.0,-103.0
49,2056-03-01,Hydro_Albeni Falls[GwH],-2.0,-55167.0,-105.0
50,2056-04-01,Hydro_Albeni Falls[GwH],-2.0,-55622.0,-107.0
51,2056-05-01,Hydro_Albeni Falls[GwH],-3.0,-56340.0,-110.0
52,2056-06-01,Hydro_Albeni Falls[GwH],-4.0,-57442.0,-114.0
53,2056-07-01,Hydro_Albeni Falls[GwH],-3.0,-58484.0,-117.0
54,2056-08-01,Hydro_Albeni Falls[GwH],-3.0,-59245.0,-120.0
55,2056-09-01,Hydro_Albeni Falls[GwH],-2.0,-59952.0,-122.0
56,2056-10-01,Hydro_Albeni Falls[GwH],-2.0,-60255.0,-124.0
57,2056-11-01,Hydro_Albeni Falls[GwH],-2.0,-60578.0,-126.0
58,2056-12-01,Hydro_Albeni Falls[GwH],-2.0,-61149.0,-128.0
59,2057-01-01,Hydro_Albeni Falls[GwH],-2.0,-61564.0,-130.0
60,2057-02-01,Hydro_Albeni Falls[GwH],-2.0,-61883.0,-132.0
61,2057-03-01,Hydro_Albeni Falls[GwH],-2.0,-62310.0,-134.0
62,2057-04-01,Hydro_Albeni Falls[GwH],-2.0,-62966.0,-136.0
63,2057-05-01,Hydro_Albeni Falls[GwH],-2.0,-63345.0,-138.0
64,2057-06-01,Hydro_Albeni Falls[GwH],-2.0,-63578.0,-140.0
65,2057-07-01,Hydro_Albeni Falls[GwH],-2.0,-63781.0,-142.0
66,2057-08-01,Hydro_Albeni Falls[GwH],-2.0,-64096.0,-144.0
67,2057-09-01,Hydro_Albeni Falls[GwH],-1.0,-64303.0,-145.0
68,2057-10-01,Hydro_Albeni Falls[GwH],-1.0,-64582.0,-146.0
69,2057-11-01,Hydro_Albeni Falls[GwH],-1.0,-64867.0,-147.0
70,2057-12-01,Hydro_Albeni Falls[GwH],-1.0,-65207.0,-148.0
71,2058-01-01,Hydro_Albeni Falls[GwH],-2.0,-65691.0,-150.0
72,2058-02-01,Hydro_Albeni Falls[GwH],-2.0,-66017.0,-152.0
73,2058-03-01,Hydro_Albeni Falls[GwH],-2.0,-66379.0,-154.0
74,2058-04-01,Hydro_Albeni Falls[GwH],-3.0,-68906.0,-157.0
75,2058-05-01,Hydro_Albeni Falls[GwH],-3.0,-69615.0,-160.0
76,2058-06-01,Hydro_Albeni Falls[GwH],-3.0,-69926.0,-163.0
77,2058-07-01,Hydro_Albeni Falls[GwH],-3.0,-71020.0,-166.0
78,2058-08-01,Hydro_Albeni Falls[GwH],-2.0,-71538.0,-168.0
79,2058-09-01,Hydro_Albeni Falls[GwH],-1.0,-71798.0,-169.0
80,2058-10-01,Hydro_Albeni Falls[GwH],-1.0,-71911.0,-170.0
81,2061-03-01,Hydro_Albeni Falls[GwH],-1.0,-77088.0,-171.0
82,2061-04-01,Hydro_Albeni Falls[GwH],-1.0,-77739.0,-172.0
83,2061-05-01,Hydro_Albeni Falls[GwH],-2.0,-78065.0,-174.0
84,2061-06-01,Hydro_Albeni Falls[GwH],-1.0,-78581.0,-175.0
85,2061-07-01,Hydro_Albeni Falls[GwH],-1.0,-79006.0,-176.0
86,2041-06-01,Hydro_Alcova[GwH],1.0,-22588.0,1.0
87,2046-06-01,Hydro_Alcova[GwH],1.0,-30169.0,2.0
88,2048-05-01,Hydro_Alcova[GwH],1.0,-33973.0,3.0
89,2049-06-01,Hydro_Alcova[GwH],2.0,-36184.0,5.0
90,2050-05-01,Hydro_Alcova[GwH],1.0,-38205.0,6.0
91,2050-09-01,Hydro_Alcova[GwH],-1.0,-38857.0,5.0
92,2052-06-01,Hydro_Alcova[GwH],3.0,-41876.0,8.0
93,2053-05-01,Hydro_Alcova[GwH],1.0,-44724.0,9.0
94,2054-05-01,Hydro_Alcova[GwH],1.0,-48224.0,10.0
95,2055-06-01,Hydro_Alcova[GwH],2.0,-51674.0,12.0
96,2056-06-01,Hydro_Alcova[GwH],2.0,-57442.0,14.0
97,2057-06-01,Hydro_Alcova[GwH],2.0,-63578.0,16.0
98,2057-09-01,Hydro_Alcova[GwH],-2.0,-64303.0,14.0
99,2058-05-01,Hydro_Alcova[GwH],1.0,-69615.0,15.0
100,2060-06-01,Hydro_Alcova[GwH],1.0,-74552.0,16.0
101,2061-05-01,Hydro_Alcova[GwH],1.0,-78065.0,17.0
102,2062-06-01,Hydro_Alcova[GwH],2.0,-80572.0,19.0
103,2063-05-01,Hydro_Alcova[GwH],1.0,-82748.0,20.0
104,2063-08-01,Hydro_Alcova[GwH],-1.0,-84133.0,19.0
105,2064-06-01,Hydro_Alcova[GwH],2.0,-88736.0,21.0
106,2069-06-01,Hydro_Alcova[GwH],2.0,-106405.0,23.0
107,2070-06-01,Hydro_Alcova[GwH],2.0,-108543.0,25.0
108,2027-05-01,Hydro_American Falls[GwH],-2.0,-962.0,-2.0
109,2028-06-01,Hydro_American Falls[GwH],-1.0,-1265.0,-3.0
110,2031-04-01,Hydro_American Falls[GwH],-1.0,-4352.0,-4.0
111,2032-05-01,Hydro_American Falls[GwH],-1.0,-5480.0,-5.0
112,2033-04-01,Hydro_American Falls[GwH],-2.0,-6268.0,-7.0
113,2034-06-01,Hydro_American Falls[GwH],-3.0,-8143.0,-10.0
114,2035-01-01,Hydro_American Falls[GwH],-1.0,-8942.0,-11.0
115,2035-02-01,Hydro_American Falls[GwH],-1.0,-9110.0,-12.0
116,2035-03-01,Hydro_American Falls[GwH],-2.0,-9248.0,-14.0
117,2035-05-01,Hydro_American Falls[GwH],-4.0,-10246.0,-18.0
118,2035-10-01,Hydro_American Falls[GwH],-1.0,-11786.0,-19.0
119,2037-05-01,Hydro_American Falls[GwH],-1.0,-15001.0,-20.0
120,2038-06-01,Hydro_American Falls[GwH],-2.0,-16936.0,-22.0
121,2038-09-01,Hydro_American Falls[GwH],-1.0,-17753.0,-23.0
122,2038-10-01,Hydro_American Falls[GwH],-2.0,-17837.0,-25.0
123,2038-11-01,Hydro_American Falls[GwH],-2.0,-17985.0,-27.0
124,2038-12-01,Hydro_American Falls[GwH],-2.0,-18241.0,-29.0
125,2039-01-01,Hydro_American Falls[GwH],-2.0,-18415.0,-31.0
126,2039-02-01,Hydro_American Falls[GwH],-2.0,-18538.0,-33.0
127,2039-03-01,Hydro_American Falls[GwH],-3.0,-18669.0,-36.0
128,2039-04-01,Hydro_American Falls[GwH],-4.0,-18955.0,-40.0
129,2039-05-01,Hydro_American Falls[GwH],-4.0,-19349.0,-44.0
130,2039-06-01,Hydro_American Falls[GwH],-4.0,-19729.0,-48.0
131,2039-09-01,Hydro_American Falls[GwH],-1.0,-20545.0,-49.0
132,2040-06-01,Hydro_American Falls[GwH],-2.0,-21074.0,-51.0
133,2040-07-01,Hydro_American Falls[GwH],-3.0,-21302.0,-54.0
134,2040-08-01,Hydro_American Falls[GwH],-3.0,-21434.0,-57.0
135,2040-09-01,Hydro_American Falls[GwH],-3.0,-21666.0,-60.0
136,2040-10-01,Hydro_American Falls[GwH],-3.0,-21753.0,-63.0
137,2040-11-01,Hydro_American Falls[GwH],-2.0,-21814.0,-65.0
138,2040-12-01,Hydro_American Falls[GwH],-2.0,-21936.0,-67.0
139,2041-01-01,Hydro_American Falls[GwH],-3.0,-22027.0,-70.0
140,2041-02-01,Hydro_American Falls[GwH],-2.0,-22081.0,-72.0
141,2041-03-01,Hydro_American Falls[GwH],-3.0,-22191.0,-75.0
142,2041-04-01,Hydro_American Falls[GwH],-4.0,-22362.0,-79.0
143,2041-05-01,Hydro_American Falls[GwH],-4.0,-22513.0,-83.0
144,2041-06-01,Hydro_American Falls[GwH],-4.0,-22588.0,-87.0
145,2041-07-01,Hydro_American Falls[GwH],-2.0,-22736.0,-89.0
146,2041-09-01,Hydro_American Falls[GwH],-2.0,-22896.0,-91.0
147,2041-10-01,Hydro_American Falls[GwH],-2.0,-23319.0,-93.0
148,2041-11-01,Hydro_American Falls[GwH],-1.0,-23148.0,-94.0
149,2041-12-01,Hydro_American Falls[GwH],-1.0,-23017.0,-95.0
150,2042-01-01,Hydro_American Falls[GwH],-1.0,-23117.0,-96.0
151,2042-02-01,Hydro_American Falls[GwH],-1.0,-23183.0,-97.0
152,2042-03-01,Hydro_American Falls[GwH],-2.0,-23277.0,-99.0
153,2042-05-01,Hydro_American Falls[GwH],-2.0,-23640.0,-101.0
154,2042-08-01,Hydro_American Falls[GwH],1.0,-23948.0,-100.0
155,2042-09-01,Hydro_American Falls[GwH],-4.0,-24081.0,-104.0
156,2044-03-01,Hydro_American Falls[GwH],-1.0,-26087.0,-105.0
157,2044-04-01,Hydro_American Falls[GwH],-1.0,-26696.0,-106.0
158,2044-05-01,Hydro_American Falls[GwH],-2.0,-26962.0,-108.0
159,2044-06-01,Hydro_American Falls[GwH],-2.0,-27492.0,-110.0
160,2044-09-01,Hydro_American Falls[GwH],-1.0,-27848.0,-111.0
161,2044-10-01,Hydro_American Falls[GwH],-1.0,-27909.0,-112.0
162,2044-11-01,Hydro_American Falls[GwH],-1.0,-28023.0,-113.0
163,2044-12-01,Hydro_American Falls[GwH],-2.0,-28064.0,-115.0
164,2045-01-01,Hydro_American Falls[GwH],-1.0,-28161.0,-116.0
165,2045-02-01,Hydro_American Falls[GwH],-1.0,-28243.0,-117.0
166,2045-03-01,Hydro_American Falls[GwH],-2.0,-28033.0,-119.0
167,2045-04-01,Hydro_American Falls[GwH],-2.0,-28098.0,-121.0
168,2045-05-01,Hydro_American Falls[GwH],-2.0,-28289.0,-123.0
169,2045-06-01,Hydro_American Falls[GwH],-2.0,-28582.0,-125.0
170,2045-09-01,Hydro_American Falls[GwH],-7.0,-29111.0,-132.0
171,2046-08-01,Hydro_American Falls[GwH],1.0,-30630.0,-131.0
172,2046-09-01,Hydro_American Falls[GwH],-4.0,-31038.0,-135.0
173,2047-06-01,Hydro_American Falls[GwH],1.0,-31983.0,-134.0
174,2047-07-01,Hydro_American Falls[GwH],1.0,-32244.0,-133.0
175,2047-08-01,Hydro_American Falls[GwH],1.0,-32491.0,-132.0
176,2047-09-01,Hydro_American Falls[GwH],2.0,-32823.0,-130.0
177,2048-04-01,Hydro_American Falls[GwH],-7.0,-33634.0,-137.0
178,2048-09-01,Hydro_American Falls[GwH],1.0,-34808.0,-136.0
179,2049-09-01,Hydro_American Falls[GwH],1.0,-36784.0,-135.0
180,2051-05-01,Hydro_American Falls[GwH],-1.0,-39583.0,-136.0
181,2051-06-01,Hydro_American Falls[GwH],-3.0,-39881.0,-139.0
182,2051-07-01,Hydro_American Falls[GwH],-4.0,-39933.0,-143.0
183,2051-08-01,Hydro_American Falls[GwH],-2.0,-39921.0,-145.0
184,2051-09-01,Hydro_American Falls[GwH],-3.0,-39995.0,-148.0
185,2051-10-01,Hydro_American Falls[GwH],-4.0,-40135.0,-152.0
186,2051-11-01,Hydro_American Falls[GwH],-3.0,-40248.0,-155.0
187,2051-12-01,Hydro_American Falls[GwH],-5.0,-40310.0,-160.0
188,2052-01-01,Hydro_American Falls[GwH],-6.0,-40723.0,-166.0
189,2052-02-01,Hydro_American Falls[GwH],-5.0,-40898.0,-171.0
190,2052-03-01,Hydro_American Falls[GwH],-8.0,-41142.0,-179.0
191,2052-04-01,Hydro_American Falls[GwH],-9.0,-41249.0,-188.0
192,2052-05-01,Hydro_American Falls[GwH],-11.0,-41274.0,-199.0
193,2052-06-01,Hydro_American Falls[GwH],-7.0,-41876.0,-206.0
194,2052-07-01,Hydro_American Falls[GwH],-1.0,-42368.0,-207.0
195,2052-09-01,Hydro_American Falls[GwH],-6.0,-42780.0,-213.0
196,2052-10-01,Hydro_American Falls[GwH],-3.0,-43110.0,-216.0
197,2052-11-01,Hydro_American Falls[GwH],-3.0,-43083.0,-219.0
198,2052-12-01,Hydro_American Falls[GwH],-3.0,-43113.0,-222.0
199,2053-01-01,Hydro_American Falls[GwH],-4.0,-43199.0,-226.0
200,2053-02-01,Hydro_American Falls[GwH],-3.0,-43311.0,-229.0
201,2053-03-01,Hydro_American Falls[GwH],-3.0,-43488.0,-232.0
202,2053-04-01,Hydro_American Falls[GwH],-4.0,-44104.0,-236.0
203,2053-05-01,Hydro_American Falls[GwH],-4.0,-44724.0,-240.0
204,2053-09-01,Hydro_American Falls[GwH],-2.0,-45913.0,-242.0
205,2053-10-01,Hydro_American Falls[GwH],-2.0,-46144.0,-244.0
206,2053-11-01,Hydro_American Falls[GwH],-1.0,-46335.0,-245.0
207,2053-12-01,Hydro_American Falls[GwH],-1.0,-46531.0,-246.0
208,2054-01-01,Hydro_American Falls[GwH],-1.0,-46673.0,-247.0
209,2054-03-01,Hydro_American Falls[GwH],-1.0,-47271.0,-248.0
210,2054-04-01,Hydro_American Falls[GwH],-1.0,-47823.0,-249.0
211,2054-05-01,Hydro_American Falls[GwH],-1.0,-48224.0,-250.0
212,2055-05-01,Hydro_American Falls[GwH],-2.0,-51083.0,-252.0
213,2056-01-01,Hydro_American Falls[GwH],-1.0,-54101.0,-253.0
214,2056-02-01,Hydro_American Falls[GwH],-2.0,-54584.0,-255.0
215,2056-03-01,Hydro_American Falls[GwH],-2.0,-55167.0,-257.0
216,2056-04-01,Hydro_American Falls[GwH],-2.0,-55622.0,-259.0
217,2056-05-01,Hydro_American Falls[GwH],-2.0,-56340.0,-261.0
218,2056-06-01,Hydro_American Falls[GwH],-3.0,-57442.0,-264.0
219,2056-10-01,Hydro_American Falls[GwH],-2.0,-60255.0,-266.0
220,2056-11-01,Hydro_American Falls[GwH],-1.0,-60578.0,-267.0
221,2056-12-01,Hydro_American Falls[GwH],-2.0,-61149.0,-269.0
222,2057-01-01,Hydro_American Falls[GwH],-2.0,-61564.0,-271.0
223,2057-02-01,Hydro_American Falls[GwH],-2.0,-61883.0,-273.0
224,2057-03-01,Hydro_American Falls[GwH],-2.0,-62310.0,-275.0
225,2057-04-01,Hydro_American Falls[GwH],-3.0,-62966.0,-278.0
226,2057-05-01,Hydro_American Falls[GwH],-4.0,-63345.0,-282.0
227,2057-06-01,Hydro_American Falls[GwH],-3.0,-63578.0,-285.0
228,2057-07-01,Hydro_American Falls[GwH],-4.0,-63781.0,-289.0
229,2057-08-01,Hydro_American Falls[GwH],-3.0,-64096.0,-292.0
230,2057-09-01,Hydro_American Falls[GwH],-2.0,-64303.0,-294.0
231,2057-10-01,Hydro_American Falls[GwH],-3.0,-64582.0,-297.0
232,2057-11-01,Hydro_American Falls[GwH],-3.0,-64867.0,-300.0
233,2057-12-01,Hydro_American Falls[GwH],-2.0,-65207.0,-302.0
234,2058-01-01,Hydro_American Falls[GwH],-2.0,-65691.0,-304.0
235,2058-02-01,Hydro_American Falls[GwH],-2.0,-66017.0,-306.0
236,2058-03-01,Hydro_American Falls[GwH],-2.0,-66379.0,-308.0
237,2058-04-01,Hydro_American Falls[GwH],-3.0,-68906.0,-311.0
238,2058-05-01,Hydro_American Falls[GwH],-3.0,-69615.0,-314.0
239,2058-07-01,Hydro_American Falls[GwH],-3.0,-71020.0,-317.0
240,2059-05-01,Hydro_American Falls[GwH],1.0,-72596.0,-316.0
241,2060-05-01,Hydro_American Falls[GwH],-2.0,-74504.0,-318.0
242,2060-07-01,Hydro_American Falls[GwH],-1.0,-74216.0,-319.0
243,2060-08-01,Hydro_American Falls[GwH],-1.0,-74441.0,-320.0
244,2061-04-01,Hydro_American Falls[GwH],-1.0,-77739.0,-321.0
245,2062-01-01,Hydro_American Falls[GwH],-1.0,-79368.0,-322.0
246,2062-03-01,Hydro_American Falls[GwH],-1.0,-79674.0,-323.0
247,2062-04-01,Hydro_American Falls[GwH],-1.0,-80481.0,-324.0
248,2062-05-01,Hydro_American Falls[GwH],-3.0,-80447.0,-327.0
249,2062-06-01,Hydro_American Falls[GwH],-3.0,-80572.0,-330.0
250,2062-09-01,Hydro_American Falls[GwH],-6.0,-80857.0,-336.0
251,2062-10-01,Hydro_American Falls[GwH],-2.0,-81108.0,-338.0
252,2062-11-01,Hydro_American Falls[GwH],-2.0,-81310.0,-340.0
253,2062-12-01,Hydro_American Falls[GwH],-2.0,-81518.0,-342.0
254,2063-01-01,Hydro_American Falls[GwH],-2.0,-81812.0,-344.0
255,2063-02-01,Hydro_American Falls[GwH],-2.0,-82034.0,-346.0
256,2063-03-01,Hydro_American Falls[GwH],-3.0,-82335.0,-349.0
257,2063-04-01,Hydro_American Falls[GwH],-10.0,-82626.0,-359.0
258,2063-05-01,Hydro_American Falls[GwH],-5.0,-82748.0,-364.0
259,2063-06-01,Hydro_American Falls[GwH],-1.0,-83202.0,-365.0
260,2063-09-01,Hydro_American Falls[GwH],-2.0,-84481.0,-367.0
261,2063-10-01,Hydro_American Falls[GwH],-2.0,-84648.0,-369.0
262,2063-11-01,Hydro_American Falls[GwH],-2.0,-84914.0,-371.0
263,2063-12-01,Hydro_American Falls[GwH],-3.0,-85126.0,-374.0
264,2064-01-01,Hydro_American Falls[GwH],-3.0,-85518.0,-377.0
265,2064-02-01,Hydro_American Falls[GwH],-3.0,-85794.0,-380.0
266,2064-03-01,Hydro_American Falls[GwH],-3.0,-86329.0,-383.0
267,2064-04-01,Hydro_American Falls[GwH],-4.0,-87021.0,-387.0
268,2064-05-01,Hydro_American Falls[GwH],-4.0,-88151.0,-391.0
269,2064-10-01,Hydro_American Falls[GwH],-1.0,-89983.0,-392.0
270,2064-11-01,Hydro_American Falls[GwH],-1.0,-90211.0,-393.0
271,2064-12-01,Hydro_American Falls[GwH],-1.0,-90486.0,-394.0
272,2065-01-01,Hydro_American Falls[GwH],-1.0,-90694.0,-395.0
273,2065-03-01,Hydro_American Falls[GwH],-1.0,-91268.0,-396.0
274,2065-04-01,Hydro_American Falls[GwH],-1.0,-91719.0,-397.0
275,2065-05-01,Hydro_American Falls[GwH],-3.0,-92433.0,-400.0
276,2065-06-01,Hydro_American Falls[GwH],-1.0,-92981.0,-401.0
277,2065-09-01,Hydro_American Falls[GwH],-3.0,-94256.0,-404.0
278,2065-10-01,Hydro_American Falls[GwH],-3.0,-94513.0,-407.0
279,2065-11-01,Hydro_American Falls[GwH],-3.0,-94821.0,-410.0
280,2065-12-01,Hydro_American Falls[GwH],-4.0,-95084.0,-414.0
281,2066-01-01,Hydro_American Falls[GwH],-5.0,-95364.0,-419.0
282,2066-02-01,Hydro_American Falls[GwH],-4.0,-95635.0,-423.0
283,2066-03-01,Hydro_American Falls[GwH],-6.0,-96159.0,-429.0
284,2066-04-01,Hydro_American Falls[GwH],-7.0,-96688.0,-436.0
285,2066-05-01,Hydro_American Falls[GwH],-7.0,-97428.0,-443.0
286,2066-06-01,Hydro_American Falls[GwH],-7.0,-98133.0,-450.0
287,2066-07-01,Hydro_American Falls[GwH],-6.0,-98712.0,-456.0
288,2066-09-01,Hydro_American Falls[GwH],-2.0,-99223.0,-458.0
289,2066-10-01,Hydro_American Falls[GwH],-2.0,-99541.0,-460.0
290,2066-11-01,Hydro_American Falls[GwH],-2.0,-99703.0,-462.0
291,2066-12-01,Hydro_American Falls[GwH],-2.0,-99916.0,-464.0
292,2067-01-01,Hydro_American Falls[GwH],-1.0,-99962.0,-465.0
293,2067-05-01,Hydro_American Falls[GwH],1.0,-101316.0,-464.0
294,2067-06-01,Hydro_American Falls[GwH],1.0,-101641.0,-463.0
295,2067-10-01,Hydro_American Falls[GwH],-6.0,-102513.0,-469.0
296,2068-03-01,Hydro_American Falls[GwH],-1.0,-103000.0,-470.0
297,2068-05-01,Hydro_American Falls[GwH],1.0,-103467.0,-469.0
298,2068-10-01,Hydro_American Falls[GwH],-4.0,-104159.0,-473.0
299,2068-12-01,Hydro_American Falls[GwH],16.0,-104242.0,-457.0
300,2069-02-01,Hydro_American Falls[GwH],-16.0,-104661.0,-473.0
301,2069-04-01,Hydro_American Falls[GwH],1.0,-105651.0,-472.0
302,2069-05-01,Hydro_American Falls[GwH],2.0,-106126.0,-470.0
303,2069-06-01,Hydro_American Falls[GwH],2.0,-106405.0,-468.0
304,2069-07-01,Hydro_American Falls[GwH],2.0,-106621.0,-466.0
305,2069-08-01,Hydro_American Falls[GwH],2.0,-106783.0,-464.0
306,2069-09-01,Hydro_American Falls[GwH],2.0,-106799.0,-462.0
307,2069-10-01,Hydro_American Falls[GwH],2.0,-106866.0,-460.0
308,2069-11-01,Hydro_American Falls[GwH],2.0,-106890.0,-458.0
309,2069-12-01,Hydro_American Falls[GwH],3.0,-106993.0,-455.0
310,2070-01-01,Hydro_American Falls[GwH],4.0,-107004.0,-451.0
311,2070-02-01,Hydro_American Falls[GwH],3.0,-107104.0,-448.0
312,2070-03-01,Hydro_American Falls[GwH],4.0,-107233.0,-444.0
313,2070-04-01,Hydro_American Falls[GwH],5.0,-107668.0,-439.0
314,2070-05-01,Hydro_American Falls[GwH],5.0,-108307.0,-434.0
315,2070-06-01,Hydro_American Falls[GwH],5.0,-108543.0,-429.0
316,2070-07-01,Hydro_American Falls[GwH],1.0,-108804.0,-428.0
317,2070-10-01,Hydro_American Falls[GwH],2.0,-109212.0,-426.0
318,2070-11-01,Hydro_American Falls[GwH],1.0,-109360.0,-425.0
319,2070-12-01,Hydro_American Falls[GwH],1.0,-109727.0,-424.0
320,2027-09-01,Hydro_Anderson Ranch[GwH],1.0,-1186.0,1.0
321,2033-04-01,Hydro_Anderson Ranch[GwH],-1.0,-6268.0,0.0
322,2033-05-01,Hydro_Anderson Ranch[GwH],-1.0,-6373.0,-1.0
323,2033-06-01,Hydro_Anderson Ranch[GwH],-1.0,-6462.0,-2.0
324,2033-08-01,Hydro_Anderson Ranch[GwH],3.0,-6930.0,1.0
325,2033-10-01,Hydro_Anderson Ranch[GwH],-4.0,-7141.0,-3.0
326,2034-09-01,Hydro_Anderson Ranch[GwH],5.0,-8161.0,2.0
327,2034-10-01,Hydro_Anderson Ranch[GwH],-1.0,-8231.0,1.0
328,2034-11-01,Hydro_Anderson Ranch[GwH],-1.0,-8396.0,0.0
329,2035-01-01,Hydro_Anderson Ranch[GwH],-1.0,-8942.0,-1.0
330,2035-03-01,Hydro_Anderson Ranch[GwH],-1.0,-9248.0,-2.0
331,2035-04-01,Hydro_Anderson Ranch[GwH],-2.0,-9617.0,-4.0
332,2035-05-01,Hydro_Anderson Ranch[GwH],-2.0,-10246.0,-6.0
333,2035-06-01,Hydro_Anderson Ranch[GwH],-2.0,-10748.0,-8.0
334,2035-07-01,Hydro_Anderson Ranch[GwH],-1.0,-11245.0,-9.0
335,2040-09-01,Hydro_Anderson Ranch[GwH],-1.0,-21666.0,-10.0
336,2040-10-01,Hydro_Anderson Ranch[GwH],-1.0,-21753.0,-11.0
337,2040-11-01,Hydro_Anderson Ranch[GwH],-3.0,-21814.0,-14.0
338,2041-01-01,Hydro_Anderson Ranch[GwH],-1.0,-22027.0,-15.0
339,2041-03-01,Hydro_Anderson Ranch[GwH],-1.0,-22191.0,-16.0
340,2041-04-01,Hydro_Anderson Ranch[GwH],-2.0,-22362.0,-18.0
341,2041-05-01,Hydro_Anderson Ranch[GwH],-2.0,-22513.0,-20.0
342,2041-06-01,Hydro_Anderson Ranch[GwH],-2.0,-22588.0,-22.0
343,2041-07-01,Hydro_Anderson Ranch[GwH],-1.0,-22736.0,-23.0
344,2041-08-01,Hydro_Anderson Ranch[GwH],-1.0,-22831.0,-24.0
345,2042-02-01,Hydro_Anderson Ranch[GwH],-1.0,-23183.0,-25.0
346,2042-05-01,Hydro_Anderson Ranch[GwH],-1.0,-23640.0,-26.0
347,2042-06-01,Hydro_Anderson Ranch[GwH],-1.0,-24013.0,-27.0
348,2042-07-01,Hydro_Anderson Ranch[GwH],-1.0,-23899.0,-28.0
349,2042-08-01,Hydro_Anderson Ranch[GwH],-1.0,-23948.0,-29.0
