,Date,Location,Reduction_in_supply_delivered,Running_total,Location_running_total
0,2011-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,372131.0,3.0
1,2011-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-524797.0,-1.0
2,2011-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-3874344.0,-10.0
3,2011-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-13369290.0,-12.0
4,2011-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-13304753.0,-16.0
5,2011-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-10476871.0,-11.0
6,2011-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],16.0,-8965097.0,5.0
7,2011-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-9263903.0,3.0
8,2012-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-7993280.0,6.0
9,2012-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-6131287.0,11.0
10,2012-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-6235902.0,15.0
11,2012-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-6370006.0,18.0
12,2012-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-2949107.0,20.0
13,2012-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-4703863.0,15.0
14,2012-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-5753451.0,8.0
15,2012-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-1683975.0,4.0
16,2013-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-1900216.0,5.0
17,2013-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,3757409.0,9.0
18,2013-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-1427353.0,10.0
19,2013-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-2893886.0,4.0
20,2013-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-4030962.0,2.0
21,2013-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-6498536.0,-4.0
22,2013-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-6861309.0,-6.0
23,2013-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-6934029.0,-16.0
24,2013-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-6972012.0,-18.0
25,2014-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-7774468.0,-13.0
26,2014-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-7673087.0,-10.0
27,2014-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-9141289.0,-15.0
28,2014-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-11769403.0,-18.0
29,2014-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-13291138.0,-15.0
30,2014-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-11782551.0,-18.0
31,2014-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-10107649.0,-22.0
32,2014-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-14278674.0,-31.0
33,2014-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-14592040.0,-27.0
34,2014-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-15548982.0,-24.0
35,2014-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-16573451.0,-27.0
36,2015-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-15872942.0,-23.0
37,2015-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,-13832470.0,-16.0
38,2015-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-13584889.0,-13.0
39,2015-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-16981024.0,-22.0
40,2015-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-20151092.0,-32.0
41,2015-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-20357857.0,-45.0
42,2015-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-21510521.0,-47.0
43,2015-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-21820611.0,-52.0
44,2016-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-21054736.0,-47.0
45,2016-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-20469331.0,-37.0
46,2016-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],10.0,-17892930.0,-27.0
47,2016-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-18494089.0,-21.0
48,2016-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-19019262.0,-18.0
49,2016-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-20079268.0,-22.0
50,2016-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-20882207.0,-26.0
51,2016-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-21505565.0,-30.0
52,2016-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-24228252.0,-34.0
53,2016-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-25146459.0,-44.0
54,2016-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-27118153.0,-53.0
55,2016-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-27646743.0,-59.0
56,2017-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-28761208.0,-66.0
57,2017-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-31725390.0,-71.0
58,2017-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-15.0,-32189675.0,-86.0
59,2017-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-32426345.0,-93.0
60,2017-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-28866759.0,-95.0
61,2017-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-25782001.0,-99.0
62,2017-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-25454783.0,-97.0
63,2017-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-26936750.0,-102.0
64,2017-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-27978349.0,-99.0
65,2018-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-27155803.0,-97.0
66,2018-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-27041324.0,-99.0
67,2018-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-18472330.0,-103.0
68,2018-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-15824091.0,-98.0
69,2018-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],13.0,-10559480.0,-85.0
70,2018-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-9811121.0,-89.0
71,2018-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-9490878.0,-90.0
72,2018-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-9243470.0,-86.0
73,2019-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-8698136.0,-88.0
74,2019-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-11.0,-10738339.0,-99.0
75,2019-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-12.0,-13349300.0,-111.0
76,2019-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-16258548.0,-114.0
77,2019-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-17158442.0,-116.0
78,2019-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-14518161.0,-125.0
79,2019-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-11367899.0,-123.0
80,2019-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-11572345.0,-128.0
81,2019-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-11764918.0,-135.0
82,2019-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-11498801.0,-139.0
83,2020-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-6468589.0,-143.0
84,2020-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-6366017.0,-151.0
85,2020-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-7917300.0,-155.0
86,2020-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-6167128.0,-157.0
87,2020-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-4813280.0,-164.0
88,2020-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-11.0,-7888184.0,-175.0
89,2020-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-7277396.0,-180.0
90,2020-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-8519456.0,-183.0
91,2021-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-7451748.0,-190.0
92,2021-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-6250199.0,-195.0
93,2021-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-5972630.0,-197.0
94,2021-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-1044383.0,-200.0
95,2021-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-1972993.0,-203.0
96,2021-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-1905021.0,-205.0
97,2021-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-3055072.0,-211.0
98,2021-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-3849172.0,-216.0
99,2021-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-4124117.0,-222.0
100,2021-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-4095995.0,-227.0
101,2021-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-4175896.0,-224.0
102,2021-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-3258293.0,-220.0
103,2022-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-12.0,-9441586.0,-232.0
104,2022-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-8690348.0,-239.0
105,2022-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-3767118.0,-243.0
106,2022-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-3805533.0,-242.0
107,2022-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-4425288.0,-234.0
108,2022-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-3580777.0,-240.0
109,2022-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-2800152.0,-242.0
110,2023-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-6053493.0,-246.0
111,2023-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-8074774.0,-249.0
112,2023-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-6661418.0,-258.0
113,2023-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-4110631.0,-266.0
114,2023-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-1582350.0,-268.0
115,2023-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-985903.0,-269.0
116,2023-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-1032271.0,-274.0
117,2023-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-823432.0,-269.0
118,2023-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],6.0,-347418.0,-263.0
119,2023-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-541979.0,-265.0
120,2023-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-1639018.0,-266.0
121,2024-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-3370118.0,-270.0
122,2024-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-16.0,-1958621.0,-286.0
123,2024-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-2546227.0,-289.0
124,2024-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,2408312.0,-291.0
125,2024-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,3565605.0,-289.0
126,2024-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,3203947.0,-287.0
127,2024-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,4014011.0,-282.0
128,2024-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,3401257.0,-281.0
129,2025-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,4656506.0,-277.0
130,2025-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,4289702.0,-283.0
131,2025-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,4252898.0,-281.0
132,2025-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,857878.0,-283.0
133,2025-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,749520.0,-284.0
134,2025-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,993279.0,-288.0
135,2025-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,2083692.0,-291.0
136,2025-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,1274673.0,-294.0
137,2025-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,1705882.0,-301.0
138,2025-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,491142.0,-306.0
139,2025-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],7.0,27483.0,-299.0
140,2026-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,395679.0,-295.0
141,2026-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-2972420.0,-299.0
142,2026-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-3061190.0,-301.0
143,2026-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-1008829.0,-308.0
144,2026-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,2163266.0,-315.0
145,2026-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-2373431.0,-322.0
146,2026-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-3117622.0,-325.0
147,2026-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-5702950.0,-332.0
148,2026-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-7212078.0,-340.0
149,2027-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-9414379.0,-343.0
150,2027-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-12280565.0,-345.0
151,2027-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-13512179.0,-358.0
152,2027-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-18743443.0,-360.0
153,2027-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-16313701.0,-365.0
154,2027-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-13545385.0,-374.0
155,2027-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-14.0,-15566925.0,-388.0
156,2027-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-15133505.0,-395.0
157,2027-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-17334954.0,-399.0
158,2028-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-17162507.0,-396.0
159,2028-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],5.0,-15998396.0,-391.0
160,2028-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],12.0,-14987576.0,-379.0
161,2028-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-16739447.0,-371.0
162,2028-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-19595812.0,-370.0
163,2028-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-20528320.0,-371.0
164,2028-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-17783195.0,-381.0
165,2028-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-11.0,-13996318.0,-392.0
166,2028-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-16162397.0,-405.0
167,2028-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-16044820.0,-414.0
168,2028-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-18250793.0,-415.0
169,2028-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-19397055.0,-419.0
170,2029-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-19040096.0,-427.0
171,2029-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-18980192.0,-436.0
172,2029-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-15607334.0,-440.0
173,2029-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-13557804.0,-441.0
174,2029-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-13197447.0,-445.0
175,2029-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],18.0,-12930660.0,-427.0
176,2029-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-17235491.0,-433.0
177,2029-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-17511448.0,-436.0
178,2029-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-18951384.0,-438.0
179,2030-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],3.0,-19465175.0,-435.0
180,2030-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-21001180.0,-433.0
181,2030-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-21891297.0,-438.0
182,2030-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-23514158.0,-439.0
183,2030-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-20374256.0,-442.0
184,2030-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-16658939.0,-445.0
185,2030-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-18218182.0,-451.0
186,2031-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-15764227.0,-458.0
187,2031-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-15604217.0,-468.0
188,2031-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-15143492.0,-472.0
189,2031-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-12551102.0,-474.0
190,2031-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-14647718.0,-478.0
191,2031-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-15678264.0,-480.0
192,2031-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-17184607.0,-483.0
193,2031-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-17894665.0,-491.0
194,2031-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-18889851.0,-495.0
195,2031-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-19455138.0,-501.0
196,2031-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-19769683.0,-502.0
197,2031-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-20564761.0,-507.0
198,2032-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-22013889.0,-516.0
199,2032-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-23730150.0,-526.0
200,2032-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-22716797.0,-533.0
201,2032-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-24664437.0,-536.0
202,2032-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-23463999.0,-538.0
203,2032-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-26245018.0,-540.0
204,2032-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-25678099.0,-542.0
205,2033-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-25996887.0,-547.0
206,2033-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-25073220.0,-555.0
207,2033-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-25932853.0,-553.0
208,2033-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-24248426.0,-555.0
209,2033-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-25329865.0,-557.0
210,2033-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-23982148.0,-556.0
211,2034-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-23636531.0,-558.0
212,2034-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-23580752.0,-562.0
213,2034-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-21501191.0,-563.0
214,2034-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-24169247.0,-568.0
215,2034-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-25630271.0,-571.0
216,2034-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-24564965.0,-576.0
217,2034-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-25059016.0,-578.0
218,2034-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-24713261.0,-582.0
219,2034-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-24264360.0,-589.0
220,2035-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-7.0,-24420372.0,-596.0
221,2035-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-24929012.0,-605.0
222,2035-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-13.0,-28234191.0,-618.0
223,2035-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-28268123.0,-622.0
224,2035-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-31099467.0,-625.0
225,2035-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-30758722.0,-628.0
226,2035-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-30402820.0,-631.0
227,2035-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-31529523.0,-637.0
228,2035-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-5.0,-30828225.0,-642.0
229,2035-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-31291028.0,-645.0
230,2035-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-31730695.0,-654.0
231,2036-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-30370130.0,-660.0
232,2036-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-31418272.0,-666.0
233,2036-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-32499458.0,-675.0
234,2036-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-30803443.0,-685.0
235,2036-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-8.0,-29709840.0,-693.0
236,2036-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-33327652.0,-696.0
237,2036-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-16.0,-39036405.0,-712.0
238,2036-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],11.0,-38733334.0,-701.0
239,2036-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-39313030.0,-702.0
240,2036-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-39369848.0,-704.0
241,2036-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-39170324.0,-710.0
242,2037-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-44697538.0,-716.0
243,2037-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-14.0,-45743896.0,-730.0
244,2037-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-16.0,-48380070.0,-746.0
245,2037-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-52196424.0,-750.0
246,2037-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-51379901.0,-752.0
247,2037-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-51694605.0,-754.0
248,2037-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-10.0,-51197029.0,-764.0
249,2037-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-51723260.0,-760.0
250,2037-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-1.0,-51319290.0,-761.0
251,2037-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-52322355.0,-770.0
252,2037-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-53123884.0,-773.0
253,2038-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-52443793.0,-771.0
254,2038-02-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-9.0,-52804252.0,-780.0
255,2038-03-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-52003189.0,-784.0
256,2038-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-50950937.0,-790.0
257,2038-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-3.0,-52054093.0,-793.0
258,2038-07-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-51147171.0,-799.0
259,2038-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],8.0,-51043371.0,-791.0
260,2038-09-01,Supply_Del_AZ_APS_E_Upr Salt[AF],12.0,-49557540.0,-779.0
261,2038-10-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-50006204.0,-781.0
262,2038-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],4.0,-50579426.0,-777.0
263,2038-12-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-49667583.0,-781.0
264,2039-01-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-6.0,-51451309.0,-787.0
265,2039-04-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-4.0,-54359576.0,-791.0
266,2039-05-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-57242995.0,-793.0
267,2039-06-01,Supply_Del_AZ_APS_E_Upr Salt[AF],-2.0,-58671648.0,-795.0
268,2039-08-01,Supply_Del_AZ_APS_E_Upr Salt[AF],1.0,-50631115.0,-794.0
269,2039-11-01,Supply_Del_AZ_APS_E_Upr Salt[AF],2.0,-48474267.0,-792.0
