,Date,Location,Reduction_in_electricity_demand,Running_total,Location_running_total
7294,2021-11-01,Elec_CAP[GwH],-1.0,-72.0,-1.0
7295,2021-12-01,Elec_CAP[GwH],-4.0,-141.0,-5.0
7296,2022-09-01,Elec_CAP[GwH],1.0,-128.0,-4.0
7297,2022-11-01,Elec_CAP[GwH],-5.0,-137.0,-9.0
7298,2022-12-01,Elec_CAP[GwH],3.0,-134.0,-6.0
7299,2023-01-01,Elec_CAP[GwH],-2.0,-136.0,-8.0
7300,2023-02-01,Elec_CAP[GwH],2.0,-134.0,-6.0
7301,2023-03-01,Elec_CAP[GwH],1.0,-133.0,-5.0
7302,2023-05-01,Elec_CAP[GwH],-2.0,-135.0,-7.0
7303,2023-06-01,Elec_CAP[GwH],5.0,-130.0,-2.0
7304,2023-11-01,Elec_CAP[GwH],1.0,-109.0,-1.0
7305,2023-12-01,Elec_CAP[GwH],2.0,-134.0,1.0
7306,2024-01-01,Elec_CAP[GwH],2.0,-113.0,3.0
7307,2024-03-01,Elec_CAP[GwH],-15.0,-126.0,-12.0
7308,2024-05-01,Elec_CAP[GwH],-7.0,-157.0,-19.0
7309,2024-06-01,Elec_CAP[GwH],5.0,-152.0,-14.0
7310,2024-10-01,Elec_CAP[GwH],-1.0,-116.0,-15.0
7311,2024-11-01,Elec_CAP[GwH],-2.0,-117.0,-17.0
7312,2025-01-01,Elec_CAP[GwH],-3.0,-120.0,-20.0
7313,2025-02-01,Elec_CAP[GwH],2.0,-114.0,-18.0
7314,2025-04-01,Elec_CAP[GwH],2.0,-109.0,-16.0
7315,2025-06-01,Elec_CAP[GwH],-4.0,-106.0,-20.0
7316,2025-07-01,Elec_CAP[GwH],-4.0,-98.0,-24.0
7317,2026-01-01,Elec_CAP[GwH],-1.0,63.0,-25.0
7318,2026-06-01,Elec_CAP[GwH],-3.0,-577.0,-28.0
7319,2026-10-01,Elec_CAP[GwH],-5.0,-349.0,-33.0
7320,2026-11-01,Elec_CAP[GwH],2.0,-246.0,-31.0
7321,2026-12-01,Elec_CAP[GwH],2.0,-186.0,-29.0
7322,2027-01-01,Elec_CAP[GwH],-3.0,-152.0,-32.0
7323,2027-03-01,Elec_CAP[GwH],-2.0,-104.0,-34.0
7324,2027-04-01,Elec_CAP[GwH],3.0,-82.0,-31.0
7325,2027-05-01,Elec_CAP[GwH],2.0,-44.0,-29.0
7326,2027-06-01,Elec_CAP[GwH],-1.0,-44.0,-30.0
7327,2027-07-01,Elec_CAP[GwH],-2.0,-46.0,-32.0
7328,2027-09-01,Elec_CAP[GwH],-3.0,103.0,-35.0
7329,2027-10-01,Elec_CAP[GwH],-7.0,164.0,-42.0
7330,2027-11-01,Elec_CAP[GwH],-6.0,211.0,-48.0
7331,2027-12-01,Elec_CAP[GwH],-4.0,214.0,-52.0
7332,2028-01-01,Elec_CAP[GwH],-47.0,192.0,-99.0
7333,2028-02-01,Elec_CAP[GwH],-523.0,-297.0,-622.0
7334,2028-04-01,Elec_CAP[GwH],703.0,478.0,81.0
7335,2028-05-01,Elec_CAP[GwH],311.0,809.0,392.0
7336,2028-06-01,Elec_CAP[GwH],-39.0,781.0,353.0
7337,2028-07-01,Elec_CAP[GwH],-17.0,791.0,336.0
7338,2028-08-01,Elec_CAP[GwH],-3.0,830.0,333.0
7339,2028-09-01,Elec_CAP[GwH],3.0,939.0,336.0
7340,2028-10-01,Elec_CAP[GwH],-11.0,994.0,325.0
7341,2029-01-01,Elec_CAP[GwH],-5.0,1089.0,320.0
7342,2029-02-01,Elec_CAP[GwH],2.0,1153.0,322.0
7343,2029-05-01,Elec_CAP[GwH],-3.0,1190.0,319.0
7344,2029-06-01,Elec_CAP[GwH],2.0,1216.0,321.0
7345,2029-07-01,Elec_CAP[GwH],-8.0,1243.0,313.0
7346,2029-08-01,Elec_CAP[GwH],3.0,1312.0,316.0
7347,2029-09-01,Elec_CAP[GwH],-3.0,1361.0,313.0
7348,2029-10-01,Elec_CAP[GwH],-70.0,1367.0,243.0
7349,2029-11-01,Elec_CAP[GwH],-40.0,1346.0,203.0
7350,2029-12-01,Elec_CAP[GwH],-41.0,1329.0,162.0
7351,2030-01-01,Elec_CAP[GwH],-141.0,1218.0,21.0
7352,2030-03-01,Elec_CAP[GwH],-1.0,1242.0,20.0
7353,2030-04-01,Elec_CAP[GwH],-1.0,1244.0,19.0
7354,2030-05-01,Elec_CAP[GwH],-2.0,1252.0,17.0
7355,2030-06-01,Elec_CAP[GwH],-11.0,1245.0,6.0
7356,2030-07-01,Elec_CAP[GwH],10.0,1305.0,16.0
7357,2031-01-01,Elec_CAP[GwH],-3.0,1476.0,13.0
7358,2031-02-01,Elec_CAP[GwH],2.0,1485.0,15.0
7359,2031-03-01,Elec_CAP[GwH],1.0,1493.0,16.0
7360,2031-05-01,Elec_CAP[GwH],-1.0,1496.0,15.0
7361,2031-06-01,Elec_CAP[GwH],-7.0,1453.0,8.0
7362,2031-07-01,Elec_CAP[GwH],-10.0,1502.0,-2.0
7363,2031-08-01,Elec_CAP[GwH],-6.0,1547.0,-8.0
7364,2031-09-01,Elec_CAP[GwH],1.0,1611.0,-7.0
7365,2031-10-01,Elec_CAP[GwH],-69.0,1609.0,-76.0
7366,2032-03-01,Elec_CAP[GwH],54.0,1724.0,-22.0
7367,2032-04-01,Elec_CAP[GwH],-168.0,1570.0,-190.0
7368,2032-05-01,Elec_CAP[GwH],30.0,1623.0,-160.0
7369,2032-06-01,Elec_CAP[GwH],10.0,1657.0,-150.0
7370,2032-07-01,Elec_CAP[GwH],9.0,1693.0,-141.0
7371,2032-08-01,Elec_CAP[GwH],7.0,1752.0,-134.0
7372,2032-09-01,Elec_CAP[GwH],8.0,1847.0,-126.0
7373,2032-10-01,Elec_CAP[GwH],4.0,1915.0,-122.0
7374,2032-11-01,Elec_CAP[GwH],1.0,1934.0,-121.0
7375,2032-12-01,Elec_CAP[GwH],-3.0,1972.0,-124.0
7376,2033-01-01,Elec_CAP[GwH],2.0,2000.0,-122.0
7377,2033-02-01,Elec_CAP[GwH],-2.0,2045.0,-124.0
7378,2033-03-01,Elec_CAP[GwH],2.0,2061.0,-122.0
7379,2033-06-01,Elec_CAP[GwH],-2.0,2161.0,-124.0
7380,2033-07-01,Elec_CAP[GwH],4.0,2210.0,-120.0
7381,2033-08-01,Elec_CAP[GwH],2.0,2297.0,-118.0
7382,2033-10-01,Elec_CAP[GwH],6.0,2476.0,-112.0
7383,2033-12-01,Elec_CAP[GwH],2.0,2520.0,-110.0
7384,2034-01-01,Elec_CAP[GwH],4.0,2555.0,-106.0
7385,2034-05-01,Elec_CAP[GwH],2.0,2555.0,-104.0
7386,2034-06-01,Elec_CAP[GwH],1.0,2485.0,-103.0
7387,2034-08-01,Elec_CAP[GwH],14.0,2638.0,-89.0
7388,2034-09-01,Elec_CAP[GwH],2.0,2775.0,-87.0
7389,2034-10-01,Elec_CAP[GwH],24.0,2881.0,-63.0
7390,2034-11-01,Elec_CAP[GwH],2.0,2975.0,-61.0
7391,2034-12-01,Elec_CAP[GwH],1.0,3004.0,-60.0
7392,2035-01-01,Elec_CAP[GwH],2.0,3025.0,-58.0
7393,2035-02-01,Elec_CAP[GwH],1.0,3034.0,-57.0
7394,2035-03-01,Elec_CAP[GwH],-7.0,3030.0,-64.0
7395,2035-05-01,Elec_CAP[GwH],1.0,3041.0,-63.0
7396,2035-07-01,Elec_CAP[GwH],1.0,3218.0,-62.0
7397,2035-09-01,Elec_CAP[GwH],-1.0,3380.0,-63.0
7398,2035-10-01,Elec_CAP[GwH],2.0,3439.0,-61.0
7399,2035-11-01,Elec_CAP[GwH],2.0,3478.0,-59.0
7400,2035-12-01,Elec_CAP[GwH],13.0,3518.0,-46.0
7401,2036-01-01,Elec_CAP[GwH],2.0,3526.0,-44.0
7402,2036-02-01,Elec_CAP[GwH],-7.0,3524.0,-51.0
7403,2036-03-01,Elec_CAP[GwH],4.0,3525.0,-47.0
7404,2036-04-01,Elec_CAP[GwH],-11.0,3519.0,-58.0
7405,2036-08-01,Elec_CAP[GwH],20.0,3591.0,-38.0
7406,2036-10-01,Elec_CAP[GwH],6.0,3705.0,-32.0
7407,2036-12-01,Elec_CAP[GwH],-32.0,3788.0,-64.0
7408,2037-01-01,Elec_CAP[GwH],29.0,3827.0,-35.0
7409,2037-03-01,Elec_CAP[GwH],-2.0,3837.0,-37.0
7410,2037-07-01,Elec_CAP[GwH],-443.0,3401.0,-480.0
7411,2037-08-01,Elec_CAP[GwH],1.0,3480.0,-479.0
7412,2037-09-01,Elec_CAP[GwH],5.0,3599.0,-474.0
7413,2037-11-01,Elec_CAP[GwH],1.0,3687.0,-473.0
7414,2037-12-01,Elec_CAP[GwH],-11.0,3776.0,-484.0
7415,2038-01-01,Elec_CAP[GwH],-4.0,3828.0,-488.0
7416,2038-08-01,Elec_CAP[GwH],-3.0,4064.0,-491.0
7417,2038-09-01,Elec_CAP[GwH],1.0,4149.0,-490.0
7418,2038-11-01,Elec_CAP[GwH],-11.0,4307.0,-501.0
7419,2038-12-01,Elec_CAP[GwH],570.0,5057.0,69.0
7420,2039-01-01,Elec_CAP[GwH],603.0,5664.0,672.0
7421,2039-02-01,Elec_CAP[GwH],13.0,5723.0,685.0
7422,2039-03-01,Elec_CAP[GwH],6.0,5733.0,691.0
7423,2039-05-01,Elec_CAP[GwH],-3.0,5741.0,688.0
7424,2039-06-01,Elec_CAP[GwH],-5.0,5799.0,683.0
7425,2039-07-01,Elec_CAP[GwH],-2.0,5849.0,681.0
7426,2039-08-01,Elec_CAP[GwH],-4.0,5925.0,677.0
7427,2039-09-01,Elec_CAP[GwH],-18.0,6030.0,659.0
7428,2039-10-01,Elec_CAP[GwH],-15.0,6100.0,644.0
7429,2039-11-01,Elec_CAP[GwH],-58.0,6033.0,586.0
7430,2039-12-01,Elec_CAP[GwH],-11.0,6031.0,575.0
7431,2040-01-01,Elec_CAP[GwH],-610.0,5427.0,-35.0
7432,2040-02-01,Elec_CAP[GwH],-585.0,4851.0,-620.0
7433,2040-03-01,Elec_CAP[GwH],8.0,4865.0,-612.0
7434,2040-04-01,Elec_CAP[GwH],13.0,4878.0,-599.0
7435,2040-05-01,Elec_CAP[GwH],-2.0,4880.0,-601.0
7436,2040-07-01,Elec_CAP[GwH],3.0,4921.0,-598.0
7437,2040-08-01,Elec_CAP[GwH],-2.0,4918.0,-600.0
7438,2040-09-01,Elec_CAP[GwH],30.0,5072.0,-570.0
7439,2040-12-01,Elec_CAP[GwH],-8.0,5166.0,-578.0
7440,2041-03-01,Elec_CAP[GwH],521.0,5697.0,-57.0
7441,2041-04-01,Elec_CAP[GwH],737.0,6432.0,680.0
7442,2041-05-01,Elec_CAP[GwH],-11.0,6425.0,669.0
7443,2041-06-01,Elec_CAP[GwH],-7.0,6426.0,662.0
7444,2041-07-01,Elec_CAP[GwH],-3.0,6435.0,659.0
7445,2041-08-01,Elec_CAP[GwH],-9.0,6465.0,650.0
7446,2041-09-01,Elec_CAP[GwH],-5.0,6540.0,645.0
7447,2041-10-01,Elec_CAP[GwH],-19.0,6574.0,626.0
7448,2041-11-01,Elec_CAP[GwH],-5.0,6609.0,621.0
7449,2041-12-01,Elec_CAP[GwH],-8.0,6625.0,613.0
7450,2042-02-01,Elec_CAP[GwH],-4.0,6687.0,609.0
7451,2042-05-01,Elec_CAP[GwH],-6.0,6679.0,603.0
7452,2042-06-01,Elec_CAP[GwH],-10.0,6722.0,593.0
7453,2042-07-01,Elec_CAP[GwH],-10.0,6782.0,583.0
7454,2042-08-01,Elec_CAP[GwH],-11.0,6839.0,572.0
7455,2042-10-01,Elec_CAP[GwH],-10.0,6956.0,562.0
7456,2042-11-01,Elec_CAP[GwH],-9.0,6969.0,553.0
7457,2042-12-01,Elec_CAP[GwH],2.0,6990.0,555.0
7458,2043-01-01,Elec_CAP[GwH],-19.0,7130.0,536.0
7459,2043-02-01,Elec_CAP[GwH],-26.0,7116.0,510.0
7460,2043-03-01,Elec_CAP[GwH],-499.0,6623.0,11.0
7461,2043-04-01,Elec_CAP[GwH],-515.0,6115.0,-504.0
7462,2043-05-01,Elec_CAP[GwH],-9.0,6105.0,-513.0
7463,2043-06-01,Elec_CAP[GwH],-3.0,6116.0,-516.0
7464,2043-07-01,Elec_CAP[GwH],-1.0,6101.0,-517.0
7465,2043-08-01,Elec_CAP[GwH],8.0,6170.0,-509.0
7466,2043-09-01,Elec_CAP[GwH],-10.0,6219.0,-519.0
7467,2043-10-01,Elec_CAP[GwH],-1.0,6243.0,-520.0
7468,2043-11-01,Elec_CAP[GwH],-1.0,6261.0,-521.0
7469,2043-12-01,Elec_CAP[GwH],-2.0,6270.0,-523.0
7470,2044-02-01,Elec_CAP[GwH],566.0,6838.0,43.0
7471,2044-03-01,Elec_CAP[GwH],516.0,7363.0,559.0
7472,2044-04-01,Elec_CAP[GwH],-4.0,7379.0,555.0
7473,2044-05-01,Elec_CAP[GwH],-5.0,7381.0,550.0
7474,2044-06-01,Elec_CAP[GwH],-3.0,7385.0,547.0
7475,2044-07-01,Elec_CAP[GwH],-14.0,7386.0,533.0
7476,2044-08-01,Elec_CAP[GwH],2.0,7366.0,535.0
7477,2044-09-01,Elec_CAP[GwH],3.0,7464.0,538.0
7478,2044-11-01,Elec_CAP[GwH],-81.0,7408.0,457.0
7479,2044-12-01,Elec_CAP[GwH],-536.0,6902.0,-79.0
7480,2045-01-01,Elec_CAP[GwH],-5.0,6937.0,-84.0
7481,2045-03-01,Elec_CAP[GwH],2.0,6947.0,-82.0
7482,2045-04-01,Elec_CAP[GwH],-1.0,6945.0,-83.0
7483,2045-05-01,Elec_CAP[GwH],-2.0,6921.0,-85.0
7484,2045-06-01,Elec_CAP[GwH],-2.0,6942.0,-87.0
7485,2045-08-01,Elec_CAP[GwH],-7.0,7085.0,-94.0
7486,2045-09-01,Elec_CAP[GwH],9.0,7202.0,-85.0
7487,2045-10-01,Elec_CAP[GwH],-3.0,7194.0,-88.0
7488,2045-11-01,Elec_CAP[GwH],-5.0,7209.0,-93.0
7489,2046-01-01,Elec_CAP[GwH],2.0,7217.0,-91.0
7490,2046-02-01,Elec_CAP[GwH],12.0,7220.0,-79.0
7491,2046-03-01,Elec_CAP[GwH],5.0,7226.0,-74.0
7492,2046-04-01,Elec_CAP[GwH],537.0,7756.0,463.0
7493,2046-05-01,Elec_CAP[GwH],2.0,7788.0,465.0
7494,2046-06-01,Elec_CAP[GwH],-453.0,7367.0,12.0
7495,2046-07-01,Elec_CAP[GwH],-418.0,7027.0,-406.0
7496,2046-08-01,Elec_CAP[GwH],-20.0,7111.0,-426.0
7497,2046-09-01,Elec_CAP[GwH],-1.0,7219.0,-427.0
7498,2046-10-01,Elec_CAP[GwH],3.0,7283.0,-424.0
7499,2046-12-01,Elec_CAP[GwH],-2.0,7412.0,-426.0
7500,2047-01-01,Elec_CAP[GwH],-6.0,7406.0,-432.0
7501,2047-02-01,Elec_CAP[GwH],-3.0,7400.0,-435.0
7502,2047-03-01,Elec_CAP[GwH],2.0,7406.0,-433.0
7503,2047-04-01,Elec_CAP[GwH],6.0,7414.0,-427.0
7504,2047-06-01,Elec_CAP[GwH],-3.0,7406.0,-430.0
7505,2047-07-01,Elec_CAP[GwH],-1.0,7427.0,-431.0
7506,2047-08-01,Elec_CAP[GwH],-1.0,7592.0,-432.0
7507,2047-09-01,Elec_CAP[GwH],-10.0,7874.0,-442.0
7508,2047-10-01,Elec_CAP[GwH],401.0,8400.0,-41.0
7509,2047-11-01,Elec_CAP[GwH],424.0,8930.0,383.0
7510,2047-12-01,Elec_CAP[GwH],54.0,9000.0,437.0
7511,2048-01-01,Elec_CAP[GwH],-5.0,8991.0,432.0
7512,2048-03-01,Elec_CAP[GwH],2.0,9000.0,434.0
7513,2048-05-01,Elec_CAP[GwH],3.0,9034.0,437.0
7514,2048-06-01,Elec_CAP[GwH],3.0,9053.0,440.0
7515,2048-07-01,Elec_CAP[GwH],-433.0,8772.0,7.0
7516,2048-08-01,Elec_CAP[GwH],-492.0,8485.0,-485.0
7517,2048-09-01,Elec_CAP[GwH],-6.0,8737.0,-491.0
7518,2048-10-01,Elec_CAP[GwH],-23.0,8964.0,-514.0
7519,2048-11-01,Elec_CAP[GwH],11.0,9108.0,-503.0
7520,2048-12-01,Elec_CAP[GwH],38.0,9334.0,-465.0
7521,2049-01-01,Elec_CAP[GwH],2.0,9343.0,-463.0
7522,2049-02-01,Elec_CAP[GwH],2.0,9396.0,-461.0
7523,2049-03-01,Elec_CAP[GwH],2.0,9400.0,-459.0
7524,2049-04-01,Elec_CAP[GwH],-1.0,9403.0,-460.0
7525,2049-05-01,Elec_CAP[GwH],2.0,9417.0,-458.0
7526,2049-06-01,Elec_CAP[GwH],442.0,9866.0,-16.0
7527,2049-07-01,Elec_CAP[GwH],440.0,10398.0,424.0
7528,2049-08-01,Elec_CAP[GwH],26.0,10615.0,450.0
7529,2049-09-01,Elec_CAP[GwH],-3.0,10837.0,447.0
7530,2049-10-01,Elec_CAP[GwH],-2.0,10972.0,445.0
7531,2049-11-01,Elec_CAP[GwH],-14.0,10920.0,431.0
7532,2049-12-01,Elec_CAP[GwH],-3.0,10948.0,428.0
7533,2050-01-01,Elec_CAP[GwH],-45.0,10918.0,383.0
7534,2050-02-01,Elec_CAP[GwH],-554.0,10369.0,-171.0
7535,2050-03-01,Elec_CAP[GwH],-481.0,9888.0,-652.0
7536,2050-04-01,Elec_CAP[GwH],-528.0,9362.0,-1180.0
7537,2050-05-01,Elec_CAP[GwH],6.0,9377.0,-1174.0
7538,2050-06-01,Elec_CAP[GwH],7.0,9442.0,-1167.0
7539,2050-07-01,Elec_CAP[GwH],8.0,9627.0,-1159.0
7540,2050-08-01,Elec_CAP[GwH],49.0,9879.0,-1110.0
7541,2050-09-01,Elec_CAP[GwH],29.0,10159.0,-1081.0
7542,2050-10-01,Elec_CAP[GwH],-4.0,10278.0,-1085.0
7543,2050-11-01,Elec_CAP[GwH],-10.0,10328.0,-1095.0
7544,2050-12-01,Elec_CAP[GwH],12.0,10496.0,-1083.0
7545,2051-01-01,Elec_CAP[GwH],579.0,11075.0,-504.0
7546,2051-02-01,Elec_CAP[GwH],553.0,11630.0,49.0
7547,2051-03-01,Elec_CAP[GwH],489.0,12121.0,538.0
7548,2051-05-01,Elec_CAP[GwH],-1.0,12122.0,537.0
7549,2051-06-01,Elec_CAP[GwH],2.0,12118.0,539.0
7550,2051-07-01,Elec_CAP[GwH],2.0,12345.0,541.0
7551,2051-08-01,Elec_CAP[GwH],-2.0,12475.0,539.0
7552,2051-09-01,Elec_CAP[GwH],-7.0,12681.0,532.0
7553,2051-10-01,Elec_CAP[GwH],-2.0,12817.0,530.0
7554,2051-12-01,Elec_CAP[GwH],11.0,12897.0,541.0
7555,2052-01-01,Elec_CAP[GwH],5.0,12909.0,546.0
7556,2052-02-01,Elec_CAP[GwH],1.0,12964.0,547.0
7557,2052-03-01,Elec_CAP[GwH],-2.0,13019.0,545.0
7558,2052-04-01,Elec_CAP[GwH],230.0,13246.0,775.0
7559,2052-05-01,Elec_CAP[GwH],-30.0,13219.0,745.0
7560,2052-06-01,Elec_CAP[GwH],-9.0,13225.0,736.0
7561,2052-07-01,Elec_CAP[GwH],-7.0,13357.0,729.0
7562,2052-08-01,Elec_CAP[GwH],-3.0,13467.0,726.0
7563,2052-09-01,Elec_CAP[GwH],1.0,13620.0,727.0
7564,2052-10-01,Elec_CAP[GwH],-4.0,13731.0,723.0
7565,2052-11-01,Elec_CAP[GwH],85.0,13873.0,808.0
7566,2052-12-01,Elec_CAP[GwH],-19.0,13973.0,789.0
7567,2053-01-01,Elec_CAP[GwH],-6.0,13957.0,783.0
7568,2053-02-01,Elec_CAP[GwH],-7.0,14008.0,776.0
7569,2053-04-01,Elec_CAP[GwH],-6.0,14004.0,770.0
7570,2053-05-01,Elec_CAP[GwH],-8.0,14039.0,762.0
7571,2053-06-01,Elec_CAP[GwH],-53.0,14116.0,709.0
7572,2053-07-01,Elec_CAP[GwH],-380.0,13856.0,329.0
7573,2053-08-01,Elec_CAP[GwH],-464.0,13556.0,-135.0
7574,2053-09-01,Elec_CAP[GwH],-23.0,13622.0,-158.0
7575,2053-10-01,Elec_CAP[GwH],-10.0,13748.0,-168.0
7576,2053-11-01,Elec_CAP[GwH],9.0,13757.0,-159.0
7577,2053-12-01,Elec_CAP[GwH],-7.0,13759.0,-166.0
7578,2054-01-01,Elec_CAP[GwH],-2.0,13752.0,-168.0
7579,2054-02-01,Elec_CAP[GwH],-5.0,13791.0,-173.0
7580,2054-04-01,Elec_CAP[GwH],-1.0,13796.0,-174.0
7581,2054-05-01,Elec_CAP[GwH],9.0,13804.0,-165.0
7582,2054-06-01,Elec_CAP[GwH],14.0,13828.0,-151.0
7583,2054-07-01,Elec_CAP[GwH],40.0,13936.0,-111.0
7584,2054-08-01,Elec_CAP[GwH],53.0,14138.0,-58.0
7585,2054-09-01,Elec_CAP[GwH],487.0,14786.0,429.0
7586,2054-10-01,Elec_CAP[GwH],420.0,15357.0,849.0
7587,2054-11-01,Elec_CAP[GwH],46.0,15464.0,895.0
7588,2054-12-01,Elec_CAP[GwH],-13.0,15453.0,882.0
7589,2055-01-01,Elec_CAP[GwH],-12.0,15453.0,870.0
7590,2055-02-01,Elec_CAP[GwH],-1.0,15455.0,869.0
7591,2055-03-01,Elec_CAP[GwH],-1.0,15459.0,868.0
7592,2055-04-01,Elec_CAP[GwH],36.0,15485.0,904.0
7593,2055-05-01,Elec_CAP[GwH],3.0,15498.0,907.0
7594,2055-06-01,Elec_CAP[GwH],-4.0,15560.0,903.0
7595,2055-07-01,Elec_CAP[GwH],-5.0,15648.0,898.0
7596,2055-08-01,Elec_CAP[GwH],-5.0,15764.0,893.0
7597,2055-09-01,Elec_CAP[GwH],-524.0,15379.0,369.0
7598,2055-10-01,Elec_CAP[GwH],-429.0,15104.0,-60.0
7599,2055-11-01,Elec_CAP[GwH],3.0,15151.0,-57.0
7600,2055-12-01,Elec_CAP[GwH],-5.0,15179.0,-62.0
7601,2056-01-01,Elec_CAP[GwH],-23.0,15431.0,-85.0
7602,2056-02-01,Elec_CAP[GwH],-3.0,15456.0,-88.0
7603,2056-07-01,Elec_CAP[GwH],1.0,15760.0,-87.0
7604,2056-08-01,Elec_CAP[GwH],21.0,15882.0,-66.0
7605,2056-09-01,Elec_CAP[GwH],14.0,16045.0,-52.0
7606,2056-10-01,Elec_CAP[GwH],19.0,16177.0,-33.0
7607,2056-11-01,Elec_CAP[GwH],465.0,16640.0,432.0
7608,2056-12-01,Elec_CAP[GwH],529.0,17156.0,961.0
7609,2057-01-01,Elec_CAP[GwH],17.0,17242.0,978.0
7610,2057-02-01,Elec_CAP[GwH],12.0,17305.0,990.0
7611,2057-03-01,Elec_CAP[GwH],4.0,17325.0,994.0
7612,2057-04-01,Elec_CAP[GwH],1.0,17323.0,995.0
7613,2057-06-01,Elec_CAP[GwH],-4.0,17391.0,991.0
7614,2057-07-01,Elec_CAP[GwH],-3.0,17558.0,988.0
7615,2057-08-01,Elec_CAP[GwH],-2.0,17708.0,986.0
7616,2057-09-01,Elec_CAP[GwH],-546.0,17316.0,440.0
7617,2057-10-01,Elec_CAP[GwH],6.0,17428.0,446.0
7618,2057-11-01,Elec_CAP[GwH],15.0,17565.0,461.0
7619,2057-12-01,Elec_CAP[GwH],-4.0,17568.0,457.0
7620,2058-01-01,Elec_CAP[GwH],-9.0,17567.0,448.0
7621,2058-02-01,Elec_CAP[GwH],-3.0,17572.0,445.0
7622,2058-03-01,Elec_CAP[GwH],1.0,17583.0,446.0
7623,2058-08-01,Elec_CAP[GwH],-3.0,17752.0,443.0
7624,2058-09-01,Elec_CAP[GwH],-1.0,17918.0,442.0
7625,2058-10-01,Elec_CAP[GwH],-3.0,17988.0,439.0
7626,2058-11-01,Elec_CAP[GwH],-2.0,18015.0,437.0
7627,2059-01-01,Elec_CAP[GwH],-540.0,17483.0,-103.0
7628,2059-02-01,Elec_CAP[GwH],2.0,17490.0,-101.0
7629,2059-03-01,Elec_CAP[GwH],456.0,17932.0,355.0
7630,2059-04-01,Elec_CAP[GwH],20.0,17966.0,375.0
7631,2059-09-01,Elec_CAP[GwH],7.0,18727.0,382.0
7632,2059-10-01,Elec_CAP[GwH],-2.0,18784.0,380.0
7633,2059-11-01,Elec_CAP[GwH],-1.0,18808.0,379.0
7634,2059-12-01,Elec_CAP[GwH],-7.0,18873.0,372.0
7635,2060-05-01,Elec_CAP[GwH],-1.0,18779.0,371.0
7636,2060-08-01,Elec_CAP[GwH],5.0,19250.0,376.0
7637,2060-09-01,Elec_CAP[GwH],561.0,20063.0,937.0
7638,2060-10-01,Elec_CAP[GwH],2.0,20198.0,939.0
7639,2060-11-01,Elec_CAP[GwH],-634.0,19619.0,305.0
7640,2060-12-01,Elec_CAP[GwH],-9.0,19644.0,296.0
7641,2061-01-01,Elec_CAP[GwH],-4.0,19641.0,292.0
7642,2061-02-01,Elec_CAP[GwH],-3.0,19637.0,289.0
7643,2061-05-01,Elec_CAP[GwH],-1.0,19698.0,288.0
7644,2061-07-01,Elec_CAP[GwH],-2.0,20015.0,286.0
7645,2061-08-01,Elec_CAP[GwH],-1.0,20224.0,285.0
7646,2061-09-01,Elec_CAP[GwH],1.0,20443.0,286.0
7647,2061-10-01,Elec_CAP[GwH],4.0,20637.0,290.0
7648,2061-11-01,Elec_CAP[GwH],8.0,20671.0,298.0
7649,2061-12-01,Elec_CAP[GwH],8.0,20751.0,306.0
7650,2062-06-01,Elec_CAP[GwH],433.0,21371.0,739.0
7651,2062-07-01,Elec_CAP[GwH],417.0,21946.0,1156.0
7652,2062-08-01,Elec_CAP[GwH],-3.0,22151.0,1153.0
7653,2062-09-01,Elec_CAP[GwH],-549.0,21801.0,604.0
7654,2062-10-01,Elec_CAP[GwH],-510.0,21343.0,94.0
7655,2062-11-01,Elec_CAP[GwH],7.0,21361.0,101.0
7656,2062-12-01,Elec_CAP[GwH],2.0,21444.0,103.0
7657,2063-01-01,Elec_CAP[GwH],3.0,21448.0,106.0
7658,2063-04-01,Elec_CAP[GwH],4.0,21530.0,110.0
7659,2063-05-01,Elec_CAP[GwH],-2.0,21532.0,108.0
7660,2063-06-01,Elec_CAP[GwH],5.0,21471.0,113.0
7661,2063-07-01,Elec_CAP[GwH],4.0,21717.0,117.0
7662,2063-08-01,Elec_CAP[GwH],5.0,22022.0,122.0
7663,2063-09-01,Elec_CAP[GwH],6.0,22312.0,128.0
7664,2063-10-01,Elec_CAP[GwH],4.0,22470.0,132.0
7665,2063-12-01,Elec_CAP[GwH],14.0,22774.0,146.0
7666,2064-02-01,Elec_CAP[GwH],1.0,22812.0,147.0
7667,2064-04-01,Elec_CAP[GwH],2.0,22817.0,149.0
7668,2064-05-01,Elec_CAP[GwH],2.0,22837.0,151.0
7669,2064-06-01,Elec_CAP[GwH],8.0,22949.0,159.0
7670,2064-07-01,Elec_CAP[GwH],14.0,23237.0,173.0
7671,2064-08-01,Elec_CAP[GwH],53.0,23605.0,226.0
7672,2064-09-01,Elec_CAP[GwH],79.0,24034.0,305.0
7673,2064-10-01,Elec_CAP[GwH],31.0,24373.0,336.0
7674,2064-11-01,Elec_CAP[GwH],-9.0,24517.0,327.0
7675,2064-12-01,Elec_CAP[GwH],5.0,24553.0,332.0
7676,2065-01-01,Elec_CAP[GwH],40.0,24602.0,372.0
7677,2065-02-01,Elec_CAP[GwH],-39.0,24626.0,333.0
7678,2065-03-01,Elec_CAP[GwH],5.0,24634.0,338.0
7679,2065-04-01,Elec_CAP[GwH],2.0,24619.0,340.0
7680,2065-05-01,Elec_CAP[GwH],-4.0,24627.0,336.0
