,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
300,2065-11-01,Coverage_OUT_CA_PGE_BAY[Percent],28.0,-1498.0,-1012.0
301,2066-05-01,Coverage_OUT_CA_PGE_BAY[Percent],5.0,-1045.0,-1007.0
302,2066-06-01,Coverage_OUT_CA_PGE_BAY[Percent],33.0,-627.0,-974.0
303,2066-07-01,Coverage_OUT_CA_PGE_BAY[Percent],50.0,-324.0,-924.0
304,2066-08-01,Coverage_OUT_CA_PGE_BAY[Percent],64.0,-95.0,-860.0
305,2066-09-01,Coverage_OUT_CA_PGE_BAY[Percent],69.0,144.0,-791.0
306,2066-10-01,Coverage_OUT_CA_PGE_BAY[Percent],70.0,371.0,-721.0
307,2066-11-01,Coverage_OUT_CA_PGE_BAY[Percent],70.0,776.0,-651.0
308,2066-12-01,Coverage_OUT_CA_PGE_BAY[Percent],56.0,1085.0,-595.0
309,2067-04-01,Coverage_OUT_CA_PGE_BAY[Percent],56.0,1313.0,-539.0
310,2067-05-01,Coverage_OUT_CA_PGE_BAY[Percent],70.0,1553.0,-469.0
311,2067-06-01,Coverage_OUT_CA_PGE_BAY[Percent],31.0,1908.0,-438.0
312,2067-07-01,Coverage_OUT_CA_PGE_BAY[Percent],45.0,2108.0,-393.0
313,2067-08-01,Coverage_OUT_CA_PGE_BAY[Percent],75.0,2407.0,-318.0
314,2067-09-01,Coverage_OUT_CA_PGE_BAY[Percent],60.0,2563.0,-258.0
315,2067-10-01,Coverage_OUT_CA_PGE_BAY[Percent],61.0,2711.0,-197.0
316,2067-11-01,Coverage_OUT_CA_PGE_BAY[Percent],59.0,3068.0,-138.0
317,2069-07-01,Coverage_OUT_CA_PGE_BAY[Percent],-7.0,3209.0,-145.0
318,2069-08-01,Coverage_OUT_CA_PGE_BAY[Percent],-31.0,3096.0,-176.0
319,2069-09-01,Coverage_OUT_CA_PGE_BAY[Percent],-25.0,2979.0,-201.0
320,2069-10-01,Coverage_OUT_CA_PGE_BAY[Percent],31.0,2930.0,-170.0
321,2070-06-01,Coverage_OUT_CA_PGE_BAY[Percent],27.0,2849.0,-143.0
322,2070-07-01,Coverage_OUT_CA_PGE_BAY[Percent],37.0,3301.0,-106.0
323,2070-08-01,Coverage_OUT_CA_PGE_BAY[Percent],43.0,3440.0,-63.0
324,2070-09-01,Coverage_OUT_CA_PGE_BAY[Percent],53.0,3610.0,-10.0
325,2070-10-01,Coverage_OUT_CA_PGE_BAY[Percent],58.0,3953.0,48.0
326,2070-11-01,Coverage_OUT_CA_PGE_BAY[Percent],34.0,4195.0,82.0
327,2011-07-01,Coverage_OUT_CA_SCE_CEN[Percent],11.0,61.0,11.0
328,2011-09-01,Coverage_OUT_CA_SCE_CEN[Percent],5.0,-111.0,16.0
329,2011-10-01,Coverage_OUT_CA_SCE_CEN[Percent],17.0,-158.0,33.0
330,2012-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,-265.0,17.0
331,2012-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-3.0,-271.0,14.0
332,2012-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,-531.0,-4.0
333,2013-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-10.0,-759.0,-14.0
334,2013-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-26.0,-833.0,-40.0
335,2013-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-25.0,-880.0,-65.0
336,2013-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,-1048.0,-89.0
337,2013-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-2.0,-1099.0,-91.0
338,2013-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-11.0,-1170.0,-102.0
339,2013-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-29.0,-1082.0,-131.0
340,2014-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-3.0,-1031.0,-134.0
341,2014-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-5.0,-1025.0,-139.0
342,2014-07-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,-943.0,-133.0
343,2014-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-1.0,-943.0,-134.0
344,2014-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,-950.0,-138.0
345,2014-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,-900.0,-145.0
346,2015-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,-846.0,-161.0
347,2015-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-9.0,-822.0,-170.0
348,2016-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-13.0,-601.0,-183.0
349,2016-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-49.0,-708.0,-232.0
350,2016-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-28.0,-777.0,-260.0
351,2016-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,-808.0,-276.0
352,2016-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-6.0,-990.0,-282.0
353,2016-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-17.0,-1036.0,-299.0
354,2016-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-20.0,-1043.0,-319.0
355,2017-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-1.0,-1343.0,-320.0
356,2018-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,-1052.0,-327.0
357,2019-05-01,Coverage_OUT_CA_SCE_CEN[Percent],33.0,-808.0,-294.0
358,2019-06-01,Coverage_OUT_CA_SCE_CEN[Percent],33.0,-723.0,-261.0
359,2020-05-01,Coverage_OUT_CA_SCE_CEN[Percent],14.0,676.0,-247.0
360,2020-06-01,Coverage_OUT_CA_SCE_CEN[Percent],11.0,723.0,-236.0
361,2020-07-01,Coverage_OUT_CA_SCE_CEN[Percent],10.0,1008.0,-226.0
362,2020-08-01,Coverage_OUT_CA_SCE_CEN[Percent],8.0,1069.0,-218.0
363,2020-09-01,Coverage_OUT_CA_SCE_CEN[Percent],19.0,1261.0,-199.0
364,2020-10-01,Coverage_OUT_CA_SCE_CEN[Percent],20.0,1430.0,-179.0
365,2020-11-01,Coverage_OUT_CA_SCE_CEN[Percent],20.0,1569.0,-159.0
366,2021-05-01,Coverage_OUT_CA_SCE_CEN[Percent],36.0,1015.0,-123.0
367,2021-06-01,Coverage_OUT_CA_SCE_CEN[Percent],50.0,1091.0,-73.0
368,2021-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,1039.0,-87.0
369,2021-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-9.0,899.0,-96.0
370,2021-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-15.0,865.0,-111.0
371,2021-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-48.0,849.0,-159.0
372,2022-05-01,Coverage_OUT_CA_SCE_CEN[Percent],8.0,766.0,-151.0
373,2022-06-01,Coverage_OUT_CA_SCE_CEN[Percent],26.0,863.0,-125.0
374,2023-04-01,Coverage_OUT_CA_SCE_CEN[Percent],13.0,1186.0,-112.0
375,2023-05-01,Coverage_OUT_CA_SCE_CEN[Percent],45.0,1300.0,-67.0
376,2023-06-01,Coverage_OUT_CA_SCE_CEN[Percent],53.0,1408.0,-14.0
377,2023-07-01,Coverage_OUT_CA_SCE_CEN[Percent],22.0,1492.0,8.0
378,2023-08-01,Coverage_OUT_CA_SCE_CEN[Percent],17.0,1538.0,25.0
379,2023-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-11.0,1531.0,14.0
380,2023-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-15.0,1518.0,-1.0
381,2023-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-19.0,1661.0,-20.0
382,2024-04-01,Coverage_OUT_CA_SCE_CEN[Percent],18.0,1605.0,-2.0
383,2024-05-01,Coverage_OUT_CA_SCE_CEN[Percent],53.0,1738.0,51.0
384,2024-06-01,Coverage_OUT_CA_SCE_CEN[Percent],26.0,1902.0,77.0
385,2025-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-20.0,2683.0,57.0
386,2025-07-01,Coverage_OUT_CA_SCE_CEN[Percent],10.0,2720.0,67.0
387,2025-08-01,Coverage_OUT_CA_SCE_CEN[Percent],9.0,2764.0,76.0
388,2025-09-01,Coverage_OUT_CA_SCE_CEN[Percent],5.0,2849.0,81.0
389,2025-10-01,Coverage_OUT_CA_SCE_CEN[Percent],5.0,2865.0,86.0
390,2026-05-01,Coverage_OUT_CA_SCE_CEN[Percent],22.0,2793.0,108.0
391,2026-06-01,Coverage_OUT_CA_SCE_CEN[Percent],21.0,2851.0,129.0
392,2028-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,2794.0,122.0
393,2029-04-01,Coverage_OUT_CA_SCE_CEN[Percent],17.0,2524.0,139.0
394,2029-05-01,Coverage_OUT_CA_SCE_CEN[Percent],25.0,2592.0,164.0
395,2029-06-01,Coverage_OUT_CA_SCE_CEN[Percent],29.0,2656.0,193.0
396,2029-07-01,Coverage_OUT_CA_SCE_CEN[Percent],14.0,2826.0,207.0
397,2029-08-01,Coverage_OUT_CA_SCE_CEN[Percent],2.0,2920.0,209.0
398,2029-10-01,Coverage_OUT_CA_SCE_CEN[Percent],4.0,3501.0,213.0
399,2029-11-01,Coverage_OUT_CA_SCE_CEN[Percent],29.0,3652.0,242.0
400,2030-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-19.0,4097.0,223.0
401,2030-07-01,Coverage_OUT_CA_SCE_CEN[Percent],16.0,4208.0,239.0
402,2030-08-01,Coverage_OUT_CA_SCE_CEN[Percent],2.0,4234.0,241.0
403,2030-09-01,Coverage_OUT_CA_SCE_CEN[Percent],11.0,4316.0,252.0
404,2030-10-01,Coverage_OUT_CA_SCE_CEN[Percent],22.0,4417.0,274.0
405,2031-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,4319.0,236.0
406,2031-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,4215.0,205.0
407,2031-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-22.0,4145.0,183.0
408,2031-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-13.0,4085.0,170.0
409,2031-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-26.0,3955.0,144.0
410,2031-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,3748.0,126.0
411,2031-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-9.0,3504.0,117.0
412,2032-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,2799.0,105.0
413,2032-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-41.0,2612.0,64.0
414,2032-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,2197.0,40.0
415,2032-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,1980.0,26.0
416,2032-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-26.0,1791.0,0.0
417,2032-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,1412.0,-38.0
418,2032-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,983.0,-69.0
419,2033-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-26.0,445.0,-95.0
420,2033-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-48.0,321.0,-143.0
421,2033-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-54.0,166.0,-197.0
422,2033-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,-73.0,-230.0
423,2033-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-22.0,-237.0,-252.0
424,2033-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,-420.0,-282.0
425,2033-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-39.0,-608.0,-321.0
426,2033-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,-978.0,-359.0
427,2033-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,-1252.0,-371.0
428,2034-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-34.0,-1366.0,-405.0
429,2034-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,-1430.0,-438.0
430,2034-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,-1439.0,-450.0
431,2034-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,-1411.0,-457.0
432,2034-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,-1398.0,-475.0
433,2034-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-22.0,-1400.0,-497.0
434,2034-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-21.0,-1422.0,-518.0
435,2034-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-21.0,-1662.0,-539.0
436,2034-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,-1744.0,-546.0
437,2035-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,-1638.0,-570.0
438,2035-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-22.0,-1515.0,-592.0
439,2035-08-01,Coverage_OUT_CA_SCE_CEN[Percent],1.0,-1423.0,-591.0
440,2035-09-01,Coverage_OUT_CA_SCE_CEN[Percent],4.0,-1338.0,-587.0
441,2035-10-01,Coverage_OUT_CA_SCE_CEN[Percent],10.0,-1255.0,-577.0
442,2035-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-29.0,-1463.0,-606.0
443,2036-04-01,Coverage_OUT_CA_SCE_CEN[Percent],31.0,-1471.0,-575.0
444,2036-05-01,Coverage_OUT_CA_SCE_CEN[Percent],44.0,-1356.0,-531.0
445,2036-06-01,Coverage_OUT_CA_SCE_CEN[Percent],42.0,-1098.0,-489.0
446,2036-07-01,Coverage_OUT_CA_SCE_CEN[Percent],13.0,-952.0,-476.0
447,2036-08-01,Coverage_OUT_CA_SCE_CEN[Percent],4.0,-898.0,-472.0
448,2036-09-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,-890.0,-466.0
449,2036-11-01,Coverage_OUT_CA_SCE_CEN[Percent],25.0,-851.0,-441.0
450,2037-05-01,Coverage_OUT_CA_SCE_CEN[Percent],30.0,-1029.0,-411.0
451,2037-06-01,Coverage_OUT_CA_SCE_CEN[Percent],44.0,-832.0,-367.0
452,2037-07-01,Coverage_OUT_CA_SCE_CEN[Percent],30.0,-468.0,-337.0
453,2037-08-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,-281.0,-331.0
454,2037-09-01,Coverage_OUT_CA_SCE_CEN[Percent],19.0,-49.0,-312.0
455,2037-10-01,Coverage_OUT_CA_SCE_CEN[Percent],21.0,231.0,-291.0
456,2038-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,628.0,-307.0
457,2038-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-10.0,762.0,-317.0
458,2038-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-27.0,815.0,-344.0
459,2038-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,745.0,-360.0
460,2038-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-27.0,631.0,-387.0
461,2038-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-34.0,496.0,-421.0
462,2039-05-01,Coverage_OUT_CA_SCE_CEN[Percent],34.0,643.0,-387.0
463,2039-06-01,Coverage_OUT_CA_SCE_CEN[Percent],29.0,758.0,-358.0
464,2040-05-01,Coverage_OUT_CA_SCE_CEN[Percent],43.0,1825.0,-315.0
465,2040-06-01,Coverage_OUT_CA_SCE_CEN[Percent],16.0,2051.0,-299.0
466,2040-07-01,Coverage_OUT_CA_SCE_CEN[Percent],1.0,2186.0,-298.0
467,2040-10-01,Coverage_OUT_CA_SCE_CEN[Percent],10.0,2569.0,-288.0
468,2041-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-3.0,2779.0,-291.0
469,2041-06-01,Coverage_OUT_CA_SCE_CEN[Percent],7.0,2982.0,-284.0
470,2041-07-01,Coverage_OUT_CA_SCE_CEN[Percent],3.0,3270.0,-281.0
471,2042-06-01,Coverage_OUT_CA_SCE_CEN[Percent],28.0,4110.0,-253.0
472,2043-04-01,Coverage_OUT_CA_SCE_CEN[Percent],30.0,5095.0,-223.0
473,2043-05-01,Coverage_OUT_CA_SCE_CEN[Percent],47.0,5205.0,-176.0
474,2043-06-01,Coverage_OUT_CA_SCE_CEN[Percent],44.0,5385.0,-132.0
475,2043-07-01,Coverage_OUT_CA_SCE_CEN[Percent],38.0,5663.0,-94.0
476,2043-08-01,Coverage_OUT_CA_SCE_CEN[Percent],19.0,5824.0,-75.0
477,2043-09-01,Coverage_OUT_CA_SCE_CEN[Percent],30.0,6020.0,-45.0
478,2043-10-01,Coverage_OUT_CA_SCE_CEN[Percent],48.0,6371.0,3.0
479,2044-04-01,Coverage_OUT_CA_SCE_CEN[Percent],49.0,6181.0,52.0
480,2044-05-01,Coverage_OUT_CA_SCE_CEN[Percent],69.0,6321.0,121.0
481,2044-06-01,Coverage_OUT_CA_SCE_CEN[Percent],29.0,6377.0,150.0
482,2044-07-01,Coverage_OUT_CA_SCE_CEN[Percent],12.0,6369.0,162.0
483,2044-08-01,Coverage_OUT_CA_SCE_CEN[Percent],3.0,6401.0,165.0
484,2044-09-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,6447.0,171.0
485,2044-10-01,Coverage_OUT_CA_SCE_CEN[Percent],14.0,6659.0,185.0
486,2044-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,6708.0,178.0
487,2045-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-15.0,6386.0,163.0
488,2045-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-5.0,6153.0,158.0
489,2045-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,6070.0,154.0
490,2045-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,5961.0,150.0
491,2045-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,5854.0,146.0
492,2045-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,5626.0,116.0
493,2046-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-46.0,5090.0,70.0
494,2046-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-20.0,5036.0,50.0
495,2046-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,4989.0,19.0
496,2046-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-39.0,4829.0,-20.0
497,2046-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,4712.0,-53.0
498,2046-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-43.0,4543.0,-96.0
499,2046-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-51.0,4148.0,-147.0
500,2046-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-36.0,3730.0,-183.0
501,2047-05-01,Coverage_OUT_CA_SCE_CEN[Percent],31.0,3177.0,-152.0
502,2047-06-01,Coverage_OUT_CA_SCE_CEN[Percent],11.0,3189.0,-141.0
503,2047-07-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,3032.0,-135.0
504,2047-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-8.0,2984.0,-143.0
505,2047-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,2857.0,-157.0
506,2047-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-6.0,2649.0,-163.0
507,2048-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,2263.0,-181.0
508,2048-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-54.0,2125.0,-235.0
509,2048-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-47.0,1984.0,-282.0
510,2048-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,1984.0,-298.0
511,2048-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,1793.0,-302.0
512,2049-05-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,1179.0,-296.0
513,2049-06-01,Coverage_OUT_CA_SCE_CEN[Percent],27.0,1232.0,-269.0
514,2049-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-2.0,1264.0,-271.0
515,2049-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-7.0,1181.0,-278.0
516,2050-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,1259.0,-290.0
517,2051-04-01,Coverage_OUT_CA_SCE_CEN[Percent],4.0,1273.0,-286.0
518,2051-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-10.0,1250.0,-296.0
519,2051-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-6.0,1377.0,-302.0
520,2051-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,1350.0,-306.0
521,2051-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-32.0,1137.0,-338.0
522,2051-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-36.0,1003.0,-374.0
523,2051-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-46.0,846.0,-420.0
524,2051-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-35.0,893.0,-455.0
525,2051-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-19.0,812.0,-474.0
526,2052-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,673.0,-505.0
527,2052-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-51.0,697.0,-556.0
528,2052-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-27.0,735.0,-583.0
529,2052-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,663.0,-614.0
530,2052-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-34.0,503.0,-648.0
531,2052-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-25.0,366.0,-673.0
532,2052-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-27.0,232.0,-700.0
533,2052-11-01,Coverage_OUT_CA_SCE_CEN[Percent],17.0,327.0,-683.0
534,2053-01-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,240.0,-687.0
535,2053-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-37.0,116.0,-724.0
536,2053-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-9.0,58.0,-733.0
537,2053-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-27.0,82.0,-760.0
538,2053-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-35.0,260.0,-795.0
539,2053-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-34.0,214.0,-829.0
540,2053-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,82.0,-867.0
541,2053-10-01,Coverage_OUT_CA_SCE_CEN[Percent],5.0,17.0,-862.0
542,2053-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-35.0,180.0,-897.0
543,2054-04-01,Coverage_OUT_CA_SCE_CEN[Percent],28.0,239.0,-869.0
544,2054-05-01,Coverage_OUT_CA_SCE_CEN[Percent],39.0,329.0,-830.0
545,2054-06-01,Coverage_OUT_CA_SCE_CEN[Percent],12.0,640.0,-818.0
546,2054-07-01,Coverage_OUT_CA_SCE_CEN[Percent],9.0,939.0,-809.0
547,2054-08-01,Coverage_OUT_CA_SCE_CEN[Percent],7.0,1011.0,-802.0
548,2054-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-5.0,1005.0,-807.0
549,2054-10-01,Coverage_OUT_CA_SCE_CEN[Percent],7.0,988.0,-800.0
550,2054-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-13.0,1132.0,-813.0
551,2055-05-01,Coverage_OUT_CA_SCE_CEN[Percent],15.0,1131.0,-798.0
552,2055-06-01,Coverage_OUT_CA_SCE_CEN[Percent],24.0,1217.0,-774.0
553,2055-07-01,Coverage_OUT_CA_SCE_CEN[Percent],7.0,1452.0,-767.0
554,2055-08-01,Coverage_OUT_CA_SCE_CEN[Percent],1.0,1486.0,-766.0
555,2055-09-01,Coverage_OUT_CA_SCE_CEN[Percent],4.0,1511.0,-762.0
556,2055-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-4.0,1552.0,-766.0
557,2056-05-01,Coverage_OUT_CA_SCE_CEN[Percent],8.0,1690.0,-758.0
558,2056-06-01,Coverage_OUT_CA_SCE_CEN[Percent],3.0,1877.0,-755.0
559,2056-07-01,Coverage_OUT_CA_SCE_CEN[Percent],3.0,2003.0,-752.0
560,2056-08-01,Coverage_OUT_CA_SCE_CEN[Percent],3.0,2041.0,-749.0
561,2056-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-11.0,2036.0,-760.0
562,2056-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,2038.0,-791.0
563,2056-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-25.0,2186.0,-816.0
564,2057-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-39.0,2073.0,-855.0
565,2057-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,2218.0,-888.0
566,2057-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-28.0,2282.0,-916.0
567,2057-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,2187.0,-949.0
568,2057-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,2060.0,-979.0
569,2057-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,1965.0,-1017.0
570,2057-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-42.0,1915.0,-1059.0
571,2057-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-40.0,1861.0,-1099.0
572,2057-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-23.0,1680.0,-1122.0
573,2058-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-52.0,1509.0,-1174.0
574,2058-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-46.0,1374.0,-1220.0
575,2058-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-49.0,1452.0,-1269.0
576,2058-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-42.0,1227.0,-1311.0
577,2058-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-50.0,964.0,-1361.0
578,2058-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-61.0,661.0,-1422.0
579,2059-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,365.0,-1452.0
580,2059-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-49.0,252.0,-1501.0
581,2059-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-23.0,214.0,-1524.0
582,2059-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,275.0,-1542.0
583,2059-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-8.0,267.0,-1550.0
584,2059-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,253.0,-1574.0
585,2059-10-01,Coverage_OUT_CA_SCE_CEN[Percent],10.0,239.0,-1564.0
586,2059-11-01,Coverage_OUT_CA_SCE_CEN[Percent],6.0,130.0,-1558.0
587,2060-03-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,-114.0,-1572.0
588,2060-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-40.0,-197.0,-1612.0
589,2060-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-69.0,-331.0,-1681.0
590,2060-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-45.0,-414.0,-1726.0
591,2060-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-38.0,-421.0,-1764.0
592,2060-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-44.0,-548.0,-1808.0
593,2060-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-40.0,-686.0,-1848.0
594,2060-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,-643.0,-1878.0
